duplicate_fingerprint_group_id	duplicate_group_size	duplicate_id_class	sample_id_class	field_data_id	sample_id	qfield_project	taxon_name	sample_name	date	latitude	longitude	latitude_longitude_looks_swapped	collector_fullname	date_created	date_updated
107	2	mixed	canonical	72783	dbgi_008432	jbc	Vaccinium vitis-idaea		20250707150007	7.11349	46.032677	true	Émilie Lab	2025-08-12T11:52:11.611Z	2025-12-28T16:51:26.623Z
108	2	mixed	canonical	72784	dbgi_008383	jbc	Rhodiola rosea		20250707150204	7.1135063	46.032677	true	Émilie Lab	2025-08-12T11:52:11.641Z	2025-12-28T16:51:27.071Z
109	2	mixed	canonical	72785	dbgi_008485	jbc	Vaccinium myrtillus		20250707150435	7.1134906	46.03267	true	Émilie Lab	2025-08-12T11:52:11.672Z	2025-08-14T14:03:06.123Z
110	2	mixed	canonical	72786	dbgi_008427	jbc	Lonicera caerulea		20250707150811	7.113495	46.03268	true	Émilie Lab	2025-08-12T11:52:11.699Z	2025-08-14T14:03:06.159Z
111	2	mixed	canonical	72787	dbgi_008496	jbc	Digitalis grandiflora		20250707151019	7.113477	46.03268	true	Émilie Lab	2025-08-12T11:52:11.735Z	2025-12-28T16:51:27.523Z
112	2	mixed	canonical	72788	dbgi_008471	jbc	Digitalis purpurea		20250707151257	7.11351	46.032696	true	Émilie Lab	2025-08-12T11:52:11.762Z	2025-08-14T14:03:06.224Z
113	2	mixed	canonical	72789	dbgi_008409	jbc	Arctostaphylos uva-ursi		20250707151504	7.11349	46.032703	true	Émilie Lab	2025-08-12T11:52:11.792Z	2025-08-14T14:03:06.257Z
114	2	mixed	canonical	72790	dbgi_008391	jbc	Achillea millefolium		20250707151758	7.113492	46.03268	true	Émilie Lab	2025-08-12T11:52:11.824Z	2025-12-28T16:51:27.972Z
115	2	mixed	canonical	72791	dbgi_008477	jbc	Pulsatilla vulgaris		20250707151947	7.1135225	46.032707	true	Émilie Lab	2025-08-12T11:52:11.854Z	2025-12-28T16:51:28.419Z
116	2	mixed	canonical	72792	dbgi_008418	jbc	Artemisia vulgaris		20250707152216	7.11351	46.032703	true	Émilie Lab	2025-08-12T11:52:11.884Z	2025-12-28T16:51:28.880Z
117	2	mixed	canonical	72793	dbgi_008429	jbc	Hypericum perforatum		20250707152359	7.113516	46.03273	true	Émilie Lab	2025-08-12T11:52:11.913Z	2025-08-14T14:03:06.387Z
118	2	mixed	canonical	72794	dbgi_008498	jbc	Hyssopus officinalis		20250707152725	7.1135035	46.032703	true	Émilie Lab	2025-08-12T11:52:11.949Z	2025-12-28T16:51:29.441Z
119	2	mixed	canonical	72795	dbgi_008411	jbc	Thymus pulegioides		20250707153002	7.113477	46.032696	true	Émilie Lab	2025-08-12T11:52:11.981Z	2025-08-14T14:03:06.454Z
120	2	mixed	canonical	72796	dbgi_008417	jbc	Viola riviniana		20250707153248	7.1134534	46.032703	true	Émilie Lab	2025-08-12T11:52:12.019Z	2025-12-28T16:51:29.884Z
90	2	mixed	nonstandard	72797	dbgi_147	jbc	Androsace sarmentosa		20250707140145	7.113414	46.03267	true	Émilie Lab	2025-08-12T11:52:12.050Z	2025-08-14T14:03:06.523Z
91	2	mixed	nonstandard	72798	dbgi_148	jbc	Festuca tatrae		20250707140415	7.113411	46.03266	true	Émilie Lab	2025-08-12T11:52:12.085Z	2025-08-14T14:03:06.557Z
92	2	mixed	nonstandard	72799	dbgi_149	jbc	Heuchera americana		20250707140812	7.1133924	46.032646	true	Émilie Lab	2025-08-12T11:52:12.118Z	2025-08-14T14:03:06.589Z
93	2	mixed	nonstandard	72800	dbgi_150	jbc	Thymus nitens		20250707140953	7.113376	46.032646	true	Émilie Lab	2025-08-12T11:52:12.152Z	2025-08-14T14:03:06.622Z
94	2	mixed	nonstandard	72801	dbgi_151	jbc	Paeonia lutea		20250707141300	7.113393	46.03264	true	Émilie Lab	2025-08-12T11:52:12.184Z	2025-08-14T14:03:06.653Z
95	2	mixed	nonstandard	72802	dbgi_152	jbc	Linum flavum		20250707141453	7.1133766	46.03264	true	Émilie Lab	2025-08-12T11:52:12.215Z	2025-08-14T14:03:06.686Z
96	2	mixed	nonstandard	72803	dbgi_153	jbc	Aillium hymenorrhizum,		20250707141836	7.1133537	46.03264	true	Émilie Lab	2025-08-12T11:52:12.248Z	2025-08-14T14:03:06.718Z
97	2	mixed	nonstandard	72804	dbgi_154	jbc	Astrantia major		20250707142119	7.113342	46.03264	true	Émilie Lab	2025-08-12T11:52:12.279Z	2025-08-14T14:03:06.751Z
98	2	mixed	nonstandard	72805	dbgi_155	jbc	Erodium manescavi		20250707142256	7.113344	46.032635	true	Émilie Lab	2025-08-12T11:52:12.306Z	2025-08-14T14:03:06.783Z
99	2	mixed	nonstandard	72806	dbgi_156	jbc	Centaurea haynaldii		20250707142439	7.113325	46.03264	true	Émilie Lab	2025-08-12T11:52:12.342Z	2025-08-14T14:03:06.816Z
100	2	mixed	nonstandard	72807	dbgi_157	jbc	Hemerocellis lilioasphodolus		20250707142716	7.113335	46.032642	true	Émilie Lab	2025-08-12T11:52:12.379Z	2025-08-14T14:03:06.847Z
			nonstandard	72808	dbgi_158	jbc			20250707143232	7.1133013	46.032642	true	Émilie Lab	2025-08-12T11:52:12.417Z	2025-08-14T14:03:06.879Z
101	2	mixed	nonstandard	72809	dbgi_159	jbc	Bergenia crassifolia		20250707143443	7.113338	46.032635	true	Émilie Lab	2025-08-12T11:52:12.452Z	2025-08-14T14:03:06.911Z
102	2	mixed	nonstandard	72810	dbgi_160	jbc	Hieracium bombycinum		20250707143624	7.113324	46.032635	true	Émilie Lab	2025-08-12T11:52:12.487Z	2025-08-14T14:03:06.943Z
103	2	mixed	nonstandard	72811	dbgi_161	jbc	Paeonia daurica		20250707143754	7.1133204	46.03263	true	Émilie Lab	2025-08-12T11:52:12.523Z	2025-08-14T14:03:06.974Z
104	2	mixed	nonstandard	72812	dbgi_162	jbc	Alyssum alpestre		20250707143955	7.113279	46.032616	true	Émilie Lab	2025-08-12T11:52:12.560Z	2025-08-14T14:03:07.006Z
			nonstandard	72813	dbgi_163	jbc			20250707144359	7.1132507	46.03261	true	Émilie Lab	2025-08-12T11:52:12.596Z	2025-08-14T14:03:07.036Z
105	2	mixed	nonstandard	72814	dbgi_164	jbc	Potentilla rupestris		20250707144653	7.1132216	46.032623	true	Émilie Lab	2025-08-12T11:52:12.629Z	2025-08-14T14:03:07.065Z
106	2	mixed	nonstandard	72815	dbgi_165	jbc	Allium nutans		20250707144845	7.113247	46.03263	true	Émilie Lab	2025-08-12T11:52:12.661Z	2025-08-14T14:03:07.090Z
107	2	mixed	nonstandard	72816	dbgi_166	jbc	Vaccinium vitis-idaea		20250707150007	7.11349	46.032677	true	Émilie Lab	2025-08-12T11:52:12.696Z	2025-08-14T14:03:07.116Z
108	2	mixed	nonstandard	72817	dbgi_167	jbc	Rhodiola rosea		20250707150204	7.1135063	46.032677	true	Émilie Lab	2025-08-12T11:52:12.724Z	2025-08-14T14:03:07.144Z
109	2	mixed	nonstandard	72818	dbgi_168	jbc	Vaccinium myrtillus		20250707150435	7.1134906	46.03267	true	Émilie Lab	2025-08-12T11:52:12.759Z	2025-08-14T14:03:07.170Z
110	2	mixed	nonstandard	72819	dbgi_169	jbc	Lonicera caerulea		20250707150811	7.113495	46.03268	true	Émilie Lab	2025-08-12T11:52:12.787Z	2025-08-14T14:03:07.195Z
111	2	mixed	nonstandard	72820	dbgi_170	jbc	Digitalis grandiflora		20250707151019	7.113477	46.03268	true	Émilie Lab	2025-08-12T11:52:12.817Z	2025-08-14T14:03:07.220Z
112	2	mixed	nonstandard	72821	dbgi_171	jbc	Digitalis purpurea		20250707151257	7.11351	46.032696	true	Émilie Lab	2025-08-12T11:52:12.851Z	2025-08-14T14:03:07.244Z
113	2	mixed	nonstandard	72822	dbgi_172	jbc	Arctostaphylos uva-ursi		20250707151504	7.11349	46.032703	true	Émilie Lab	2025-08-12T11:52:12.885Z	2025-08-14T14:03:07.270Z
114	2	mixed	nonstandard	72823	dbgi_173	jbc	Achillea millefolium		20250707151758	7.113492	46.03268	true	Émilie Lab	2025-08-12T11:52:12.921Z	2025-08-14T14:03:07.294Z
115	2	mixed	nonstandard	72824	dbgi_174	jbc	Pulsatilla vulgaris		20250707151947	7.1135225	46.032707	true	Émilie Lab	2025-08-12T11:52:12.955Z	2025-08-14T14:03:07.320Z
116	2	mixed	nonstandard	72825	dbgi_175	jbc	Artemisia vulgaris		20250707152216	7.11351	46.032703	true	Émilie Lab	2025-08-12T11:52:12.988Z	2025-08-14T14:03:07.345Z
117	2	mixed	nonstandard	72826	dbgi_176	jbc	Hypericum perforatum		20250707152359	7.113516	46.03273	true	Émilie Lab	2025-08-12T11:52:13.020Z	2025-08-14T14:03:07.370Z
118	2	mixed	nonstandard	72827	dbgi_177	jbc	Hyssopus officinalis		20250707152725	7.1135035	46.032703	true	Émilie Lab	2025-08-12T11:52:13.053Z	2025-08-14T14:03:07.395Z
119	2	mixed	nonstandard	72828	dbgi_178	jbc	Thymus pulegioides		20250707153002	7.113477	46.032696	true	Émilie Lab	2025-08-12T11:52:13.092Z	2025-08-14T14:03:07.420Z
120	2	mixed	nonstandard	72829	dbgi_179	jbc	Viola riviniana		20250707153248	7.1134534	46.032703	true	Émilie Lab	2025-08-12T11:52:13.122Z	2025-08-14T14:03:07.444Z
			canonical	72830	dbgi_008563	jbc	Lithospermum intermedium		20250707140413	7.11313	46.03261	true	Mazzarine Laboureau	2025-08-12T11:52:13.157Z	2025-12-28T16:51:30.467Z
			canonical	72831	dbgi_008556	jbc	Eriogonum umbellatum		20250707140713	7.113126	46.032604	true	Mazzarine Laboureau	2025-08-12T11:52:13.193Z	2025-12-28T16:51:30.925Z
			canonical	72832	dbgi_008388	jbc	Dianthus balbisii		20250707140915	7.11314	46.0326	true	Mazzarine Laboureau	2025-08-12T11:52:13.226Z	2025-12-28T16:51:31.379Z
			canonical	72833	dbgi_008568	jbc			20250707141234	7.1131525	46.032597	true	Mazzarine Laboureau	2025-08-12T11:52:13.261Z	2025-12-28T16:51:31.826Z
			canonical	72834	dbgi_008592	jbc			20250707141652	7.11315	46.0326	true	Mazzarine Laboureau	2025-08-12T11:52:13.294Z	2025-12-28T16:51:32.281Z
			canonical	72835	dbgi_008503	jbc	Thymus pulegioides		20250707141846	7.1131606	46.032597	true	Mazzarine Laboureau	2025-08-12T11:52:13.323Z	2025-12-28T16:51:32.730Z
			canonical	72836	dbgi_008509	jbc	Aster sibiricus		20250707142128	7.113163	46.032604	true	Mazzarine Laboureau	2025-08-12T11:52:13.353Z	2025-12-28T16:51:33.178Z
			canonical	72837	dbgi_008437	jbc	Luzula lutea		20250707142353	7.1131725	46.0326	true	Mazzarine Laboureau	2025-08-12T11:52:13.390Z	2025-12-28T16:51:33.624Z
			canonical	72838	dbgi_008529	jbc	Dianthus capitatus		20250707142605	7.113178	46.0326	true	Mazzarine Laboureau	2025-08-12T11:52:13.423Z	2025-12-28T16:51:34.072Z
			nonstandard	72839	dbgi_180	jbc	Helictotrichon sedenense		20250707142830	7.113177	46.0326	true	Mazzarine Laboureau	2025-08-12T11:52:13.462Z	2025-08-14T14:03:09.399Z
			canonical	72840	dbgi_008470	jbc	Prunella vulgaris		20250707143043	7.113179	46.032616	true	Mazzarine Laboureau	2025-08-12T11:52:13.492Z	2025-12-28T16:51:34.527Z
			nonstandard	72841	dbgi_181	jbc	Rhododendron schlippenbachii		20250707143217	7.113163	46.032616	true	Mazzarine Laboureau	2025-08-12T11:52:13.523Z	2025-08-14T14:03:09.558Z
			canonical	72842	dbgi_008467	jbc	Muscari leucostomum		20250707143610	7.1131935	46.03262	true	Mazzarine Laboureau	2025-08-12T11:52:13.557Z	2025-12-28T16:51:34.974Z
			canonical	72843	dbgi_008488	jbc	Aster pyrenaeus		20250707144000	7.1132016	46.032627	true	Mazzarine Laboureau	2025-08-12T11:52:13.590Z	2025-12-28T16:51:35.421Z
			canonical	72844	dbgi_008492	jbc	Paeonia coriacea		20250707144246	7.113187	46.032608	true	Mazzarine Laboureau	2025-08-12T11:52:13.623Z	2025-12-28T16:51:35.909Z
			nonstandard	72845	dbgi_182	jbc	Hieracium laticeps		20250707144526	7.1131916	46.032597	true	Mazzarine Laboureau	2025-08-12T11:52:13.652Z	2025-08-14T14:03:09.657Z
			nonstandard	72846	dbgi_183	jbc	Dianthus monspessulanus		20250707144713	7.113198	46.032604	true	Mazzarine Laboureau	2025-08-12T11:52:13.687Z	2025-08-14T14:03:09.684Z
			nonstandard	72847	dbgi_184	jbc	Festuca carpatica		20250707144917	7.11321	46.032604	true	Mazzarine Laboureau	2025-08-12T11:52:13.722Z	2025-08-14T14:03:09.710Z
			canonical	72848	dbgi_008495	jbc	Dianthus graniticus		20250707145132	7.113208	46.03261	true	Mazzarine Laboureau	2025-08-12T11:52:13.756Z	2025-12-28T16:51:36.358Z
			canonical	72849	dbgi_008405	jbc	Globularia nudicaulis		20250707145429	7.113179	46.032623	true	Mazzarine Laboureau	2025-08-12T11:52:13.783Z	2025-12-28T16:51:36.810Z
			nonstandard	72850	dbgi_185	jbc	Chamaecytisus purpureus		20250707145558	7.113145	46.032616	true	Mazzarine Laboureau	2025-08-12T11:52:13.821Z	2025-08-14T14:03:09.788Z
			canonical	72851	dbgi_008481	jbc	Androsace sarmentosa		20250707150344	7.1134214	46.032654	true	Mazzarine Laboureau	2025-08-12T11:52:13.850Z	2025-12-28T16:51:37.269Z
			nonstandard	72852	dbgi_186	jbc	Thymus praecox		20250707150751	7.113267	46.032665	true	Mazzarine Laboureau	2025-08-12T11:52:13.881Z	2025-08-14T14:03:09.841Z
			canonical	72853	dbgi_008480	jbc	Pinus mugo		20250707151201	7.1133294	46.03269	true	Mazzarine Laboureau	2025-08-12T11:52:13.915Z	2025-12-28T16:51:37.726Z
			nonstandard	72854	dbgi_187	jbc			20250707151601	7.113362	46.032692	true	Mazzarine Laboureau	2025-08-12T11:52:13.949Z	2025-08-14T14:03:09.893Z
			nonstandard	72855	dbgi_188	jbc			20250707151948	7.113392	46.03268	true	Mazzarine Laboureau	2025-08-12T11:52:13.982Z	2025-08-14T14:03:09.916Z
			canonical	72856	dbgi_008426	jbc	Helianthemum scardicum		20250707152241	7.113414	46.032658	true	Mazzarine Laboureau	2025-08-12T11:52:14.013Z	2025-12-28T16:51:38.178Z
			canonical	72857	dbgi_008380	jbc	Sedum reflexum		20250707152522	7.1134033	46.032665	true	Mazzarine Laboureau	2025-08-12T11:52:14.052Z	2025-12-28T16:51:38.764Z
			canonical	72858	dbgi_008447	jbc	Astragalus alopecurus		20250707153043	7.11342	46.032722	true	Mazzarine Laboureau	2025-08-12T11:52:14.084Z	2025-12-28T16:51:39.362Z
			nonstandard	72859	dbgi_189	jbc			20250707153337	7.11342	46.032722	true	Mazzarine Laboureau	2025-08-12T11:52:14.112Z	2025-08-14T14:03:10.019Z
			canonical	72860	dbgi_008625	jbc			20250707153639	7.11342	46.032722	true	Mazzarine Laboureau	2025-08-12T11:52:14.144Z	2025-12-28T16:51:40.020Z
			canonical	72861	dbgi_008482	jbc			20250707153946	7.113408	46.03271	true	Mazzarine Laboureau	2025-08-12T11:52:14.175Z	2025-12-28T16:51:40.472Z
			canonical	72862	dbgi_008425	jbc			20250707154132	7.1134267	46.0327	true	Mazzarine Laboureau	2025-08-12T11:52:14.210Z	2025-12-28T16:51:40.926Z
			canonical	72863	dbgi_008531	jbc	Lavandula angustifolia		20250707154347	7.1134367	46.0327	true	Mazzarine Laboureau	2025-08-12T11:52:14.244Z	2025-12-28T16:51:41.424Z
			canonical	72864	dbgi_008506	jbc	Satureja montana		20250707154554	7.1134624	46.03268	true	Mazzarine Laboureau	2025-08-12T11:52:14.277Z	2025-12-28T16:51:41.873Z
			canonical	72865	dbgi_009058	jbc	Rhododendron ferrugineum		20250714141448	7.112858	46.03274	true	Émilie Lab	2025-08-12T11:52:14.309Z	2025-12-28T16:51:42.324Z
			canonical	72866	dbgi_009053	jbc	Alchemilla alpina		20250714141711	7.112887	46.032753	true	Émilie Lab	2025-08-12T11:52:14.349Z	2025-12-28T16:51:42.774Z
			canonical	72867	dbgi_009082	jbc	Saxifraga apiculata		20250714142008	7.112826	46.032738	true	Émilie Lab	2025-08-12T11:52:14.382Z	2025-12-28T16:51:43.262Z
			canonical	72868	dbgi_009083	jbc	Saxifraga juniperifolia		20250714142246	7.112887	46.03275	true	Émilie Lab	2025-08-12T11:52:14.420Z	2025-12-28T16:51:43.759Z
			canonical	72869	dbgi_009090	jbc	Dianthus alpinus		20250714142805	7.1129	46.032707	true	Émilie Lab	2025-08-12T11:52:14.451Z	2025-12-28T16:51:44.220Z
			canonical	72870	dbgi_009081	jbc	Saxifraga geum		20250714142955	7.1129184	46.032734	true	Émilie Lab	2025-08-12T11:52:14.486Z	2025-12-28T16:51:44.703Z
			canonical	72871	dbgi_009089	jbc			20250714143228	7.1128764	46.03273	true	Émilie Lab	2025-08-12T11:52:14.519Z	2025-12-28T16:51:45.161Z
			canonical	72872	dbgi_009078	jbc	Polystichum lonchitis		20250714143430	7.112883	46.032722	true	Émilie Lab	2025-08-12T11:52:14.554Z	2025-12-28T16:51:45.624Z
			canonical	72873	dbgi_009056	jbc			20250714143726	7.1129036	46.032722	true	Émilie Lab	2025-08-12T11:52:14.587Z	2025-12-28T16:51:46.077Z
			canonical	72874	dbgi_009092	jbc	Taxus baccata		20250714144010	7.1129575	46.032734	true	Émilie Lab	2025-08-12T11:52:14.618Z	2025-12-28T16:51:46.528Z
			canonical	72875	dbgi_009073	jbc	Maianthemum dilatatum		20250714144231	7.1128945	46.03274	true	Émilie Lab	2025-08-12T11:52:14.650Z	2025-12-28T16:51:47.061Z
			canonical	72876	dbgi_009055	jbc	Clematis alpina		20250714144514	7.1129007	46.03272	true	Émilie Lab	2025-08-12T11:52:14.681Z	2025-12-28T16:51:47.508Z
			canonical	72877	dbgi_009085	jbc	Actaea rubra		20250714144840	7.112994	46.03276	true	Émilie Lab	2025-08-12T11:52:14.708Z	2025-12-28T16:51:47.974Z
			canonical	72878	dbgi_009065	jbc	Saxifraga hostii		20250714145017	7.1130133	46.032757	true	Émilie Lab	2025-08-12T11:52:14.740Z	2025-12-28T16:51:48.478Z
			canonical	72879	dbgi_008545	jbc			20250714145146	7.1129885	46.03274	true	Émilie Lab	2025-08-12T11:52:14.775Z	2025-12-28T16:51:48.926Z
			canonical	72880	dbgi_009063	jbc	Betula nana		20250714145354	7.1130233	46.032753	true	Émilie Lab	2025-08-12T11:52:14.811Z	2025-12-28T16:51:49.372Z
			canonical	72881	dbgi_009067	jbc	Micromeria rupestris		20250714145617	7.113013	46.032738	true	Émilie Lab	2025-08-12T11:52:14.841Z	2025-12-28T16:51:49.824Z
			canonical	72882	dbgi_009074	jbc	Epipactis helleborine		20250714145757	7.113009	46.032757	true	Émilie Lab	2025-08-12T11:52:14.872Z	2025-12-28T16:51:50.326Z
			canonical	72883	dbgi_009062	jbc	Sempervivum calcareum		20250714145935	7.113013	46.032745	true	Émilie Lab	2025-08-12T11:52:14.908Z	2025-12-28T16:51:50.779Z
			canonical	72884	dbgi_008487	jbc	Rhododendron citriniflorum		20250714150643	7.1131306	46.032722	true	Émilie Lab	2025-08-12T11:52:14.945Z	2025-08-14T14:03:10.671Z
			canonical	72885	dbgi_008452	jbc	Rhododendron flavidum		20250714150826	7.1131253	46.03273	true	Émilie Lab	2025-08-12T11:52:14.979Z	2025-08-14T14:03:10.695Z
			canonical	72886	dbgi_008530	jbc	Rosa multibracteata		20250714151032	7.113115	46.032757	true	Émilie Lab	2025-08-12T11:52:15.018Z	2025-08-14T14:03:10.720Z
			canonical	72887	dbgi_008475	jbc	Androsace strigillosa		20250714151643	7.1131425	46.032784	true	Émilie Lab	2025-08-12T11:52:15.051Z	2025-12-28T16:51:51.365Z
			canonical	72888	dbgi_008451	jbc	Rodgersia aesubifolia		20250714151920	7.113118	46.032795	true	Émilie Lab	2025-08-12T11:52:15.090Z	2025-12-28T16:51:51.863Z
			canonical	72889	dbgi_008412	jbc	Cotoneaster dammeri		20250714152101	7.1131015	46.032795	true	Émilie Lab	2025-08-12T11:52:15.122Z	2025-08-14T14:03:10.795Z
			canonical	72890	dbgi_008555	jbc	Athyrium filix-femina		20250714152308	7.1130857	46.032803	true	Émilie Lab	2025-08-12T11:52:15.157Z	2025-12-28T16:51:52.320Z
			canonical	72891	dbgi_008733	jbc	Potentilla nitida		20250714152510	7.113077	46.032787	true	Émilie Lab	2025-08-12T11:52:15.192Z	2025-12-28T16:51:52.774Z
			canonical	72892	dbgi_008434	jbc	Saxifraga scardica		20250714153314	7.1130905	46.03279	true	Émilie Lab	2025-08-12T11:52:15.231Z	2025-12-28T16:51:53.263Z
			canonical	72893	dbgi_008507	jbc	Achillea marschlinsii		20250714153518	7.1131063	46.032803	true	Émilie Lab	2025-08-12T11:52:15.264Z	2025-08-14T14:03:10.907Z
			canonical	72894	dbgi_006985	jbc			20250714153716	7.113079	46.03278	true	Émilie Lab	2025-08-12T11:52:15.302Z	2025-12-28T16:51:53.709Z
			canonical	72895	dbgi_004268	jbc	Penstemon davidsonii		20250714154033	7.1130815	46.03283	true	Émilie Lab	2025-08-12T11:52:15.338Z	2025-12-28T16:51:54.316Z
			canonical	72896	dbgi_004265	jbc	Saxifraga aizoon		20250714154243	7.113073	46.032818	true	Émilie Lab	2025-08-12T11:52:15.369Z	2025-12-28T16:51:54.927Z
			canonical	72897	dbgi_006733	jbc	Anemone rivularis		20250714154603	7.1130457	46.03278	true	Émilie Lab	2025-08-12T11:52:15.404Z	2025-12-28T16:51:55.456Z
			canonical	72898	dbgi_006852	jbc	Euphorbia hyberna		20250714154938	7.113033	46.032787	true	Émilie Lab	2025-08-12T11:52:15.442Z	2025-12-28T16:51:55.961Z
			canonical	72899	dbgi_006811	jbc	Juniperus communis		20250714155235	7.113055	46.03281	true	Émilie Lab	2025-08-12T11:52:15.475Z	2025-12-28T16:51:56.566Z
			canonical	72900	dbgi_006935	jbc	Rosa nitida		20250714155404	7.1130323	46.032795	true	Émilie Lab	2025-08-12T11:52:15.514Z	2025-12-28T16:51:57.021Z
			canonical	72901	dbgi_006936	jbc	Pinus cembra		20250714155555	7.113014	46.03282	true	Émilie Lab	2025-08-12T11:52:15.550Z	2025-12-28T16:51:57.490Z
			canonical	72902	dbgi_006989	jbc	Primula glaucescens		20250714160216	7.112931	46.032795	true	Émilie Lab	2025-08-12T11:52:15.581Z	2025-12-28T16:51:57.936Z
			canonical	72903	dbgi_006881	jbc	Achillea ageratifolia		20250714160353	7.1129255	46.032825	true	Émilie Lab	2025-08-12T11:52:15.616Z	2025-12-28T16:51:58.422Z
			canonical	72904	dbgi_006882	jbc	Saxifraga scardica		20250714160630	7.112932	46.03282	true	Émilie Lab	2025-08-12T11:52:15.655Z	2025-12-28T16:51:58.926Z
			canonical	72905	dbgi_006979	jbc	Gentiana dinarica		20250714161035	7.113094	46.03281	true	Émilie Lab	2025-08-12T11:52:15.689Z	2025-12-28T16:51:59.437Z
			canonical	72906	dbgi_006937	jbc	Aster alpinus		20250714161431	7.113092	46.032795	true	Émilie Lab	2025-08-12T11:52:15.727Z	2025-12-28T16:51:59.959Z
			canonical	72907	dbgi_006997	jbc			20250714161600	7.1130996	46.0328	true	Émilie Lab	2025-08-12T11:52:15.764Z	2025-12-28T16:52:00.455Z
			canonical	72908	dbgi_006861	jbc	Jovibarba hirta		20250714161905	7.1130924	46.03281	true	Émilie Lab	2025-08-12T11:52:15.795Z	2025-12-28T16:52:00.902Z
			canonical	72909	dbgi_006858	jbc	Potentilla fruticosa		20250714162106	7.113072	46.032825	true	Émilie Lab	2025-08-12T11:52:15.830Z	2025-12-28T16:52:01.383Z
			canonical	72910	dbgi_006934	jbc	Iris furcata		20250714162237	7.1130695	46.032814	true	Émilie Lab	2025-08-12T11:52:15.869Z	2025-12-28T16:52:01.824Z
			canonical	72911	dbgi_006862	jbc			20250714163108	7.1130533	46.032845	true	Émilie Lab	2025-08-12T11:52:15.902Z	2025-12-28T16:52:02.266Z
			canonical	72912	dbgi_006982	jbc			20250714163338	7.113044	46.03284	true	Émilie Lab	2025-08-12T11:52:15.938Z	2025-12-28T16:52:02.816Z
			canonical	72913	dbgi_006928	jbc			20250714163610	7.1130505	46.032845	true	Émilie Lab	2025-08-12T11:52:15.976Z	2025-12-28T16:52:03.269Z
			canonical	72914	dbgi_007135	jbc	Ligusticum lucidum		20250714165410	7.113008	46.03284	true	Émilie Lab	2025-08-12T11:52:16.004Z	2025-12-28T16:52:03.715Z
			canonical	72915	dbgi_006990	jbc	Ranunculus caucasicus		20250714165658	7.113016	46.032825	true	Émilie Lab	2025-08-12T11:52:16.035Z	2025-12-28T16:52:04.170Z
			canonical	72916	dbgi_008710	jbc			20250714165929	7.11303	46.032818	true	Émilie Lab	2025-08-12T11:52:16.064Z	2025-12-28T16:52:04.622Z
			canonical	72917	dbgi_007176	jbc	Daphne cneorum		20250714170337	7.113167	46.03277	true	Émilie Lab	2025-08-12T11:52:16.092Z	2025-12-28T16:52:05.170Z
			canonical	72918	dbgi_006708	jbc	Gentiana purpurea		20250714170540	7.1131606	46.03276	true	Émilie Lab	2025-08-12T11:52:16.125Z	2025-12-28T16:52:05.679Z
			canonical	72919	dbgi_006713	jbc			20250714170710	7.1131697	46.032734	true	Émilie Lab	2025-08-12T11:52:16.157Z	2025-12-28T16:52:06.116Z
			canonical	72920	dbgi_006714	jbc	Polygonum vaccinifolium		20250714171008	7.113177	46.03273	true	Émilie Lab	2025-08-12T11:52:16.184Z	2025-12-28T16:52:06.588Z
			canonical	72921	dbgi_006895	jbc	Gentiana angustifolia		20250714171128	7.113165	46.032722	true	Émilie Lab	2025-08-12T11:52:16.215Z	2025-12-28T16:52:07.121Z
			canonical	72922	dbgi_009059	jbc	Rhododendron ferrugineum		20250714141353	7.113121	46.032703	true	Mazzarine Laboureau	2025-08-12T11:52:16.245Z	2025-12-28T16:52:07.731Z
			canonical	72923	dbgi_009038	jbc	Rhododendron kotschyi		20250714141653	7.113087	46.032684	true	Mazzarine Laboureau	2025-08-12T11:52:16.277Z	2025-12-28T16:52:08.172Z
			canonical	72924	dbgi_009054	jbc	Rhododendron caesium		20250714141828	7.113042	46.032692	true	Mazzarine Laboureau	2025-08-12T11:52:16.308Z	2025-12-28T16:52:08.766Z
			canonical	72925	dbgi_009069	jbc	Muscari heldreichii		20250714142036	7.113033	46.032696	true	Mazzarine Laboureau	2025-08-12T11:52:16.337Z	2025-12-28T16:52:09.263Z
			canonical	72926	dbgi_009087	jbc	Genista delphinensis		20250714142234	7.113031	46.032692	true	Mazzarine Laboureau	2025-08-12T11:52:16.366Z	2025-12-28T16:52:09.882Z
			canonical	72927	dbgi_009086	jbc	Rhododendron lapponicum		20250714142510	7.1130495	46.032692	true	Mazzarine Laboureau	2025-08-12T11:52:16.394Z	2025-12-28T16:52:10.320Z
			canonical	72928	dbgi_009066	jbc	Rhododendron radistrotum		20250714142733	7.1130285	46.032684	true	Mazzarine Laboureau	2025-08-12T11:52:16.430Z	2025-12-28T16:52:10.770Z
			canonical	72929	dbgi_009061	jbc	Asplenium scolopendrium		20250714142902	7.113026	46.032696	true	Mazzarine Laboureau	2025-08-12T11:52:16.461Z	2025-12-28T16:52:11.419Z
			canonical	72930	dbgi_009088	jbc	Primula marginata		20250714143139	7.1130204	46.032707	true	Mazzarine Laboureau	2025-08-12T11:52:16.495Z	2025-12-28T16:52:12.036Z
			canonical	72931	dbgi_009043	jbc	Dioscolea caucasica		20250714144228	7.1130185	46.032738	true	Mazzarine Laboureau	2025-08-12T11:52:16.523Z	2025-12-28T16:52:12.658Z
