issue	id	sample_id	sample_name	taxon_name	date	latitude	longitude	collector_fullname	date_created
missing_sample_name	73081	dbgi_235		Bothriochloa ischaemum	20250715105332	7.113317	46.03279	Émilie Lab	2025-08-12T11:52:21.419Z
missing_sample_name	73082	dbgi_236		Thymus praecox	20250715105533	7.113344	46.032784	Émilie Lab	2025-08-12T11:52:21.449Z
missing_sample_name	73083	dbgi_237		Centaurea scabiosa	20250715105932	7.113295	46.032787	Émilie Lab	2025-08-12T11:52:21.478Z
missing_sample_name	73084	dbgi_238			20250715110253	7.1133056	46.032787	Émilie Lab	2025-08-12T11:52:21.516Z
missing_sample_name	73085	dbgi_239		Nepeta nuda	20250715110451	7.113305	46.03281	Émilie Lab	2025-08-12T11:52:21.545Z
missing_sample_name	73086	dbgi_240		Artemisia campestris	20250715110618	7.113328	46.032795	Émilie Lab	2025-08-12T11:52:21.571Z
missing_sample_name	73087	dbgi_241		Cerastium argenteum	20250715111120	7.1133347	46.03281	Émilie Lab	2025-08-12T11:52:21.603Z
missing_sample_name	73088	dbgi_242		Artemisia vallesiaca	20250715111450	7.113306	46.03276	Émilie Lab	2025-08-12T11:52:21.630Z
missing_sample_name	73089	dbgi_243		Carex humilis	20250715113125	7.1133184	46.03277	Émilie Lab	2025-08-12T11:52:21.661Z
missing_sample_name	73090	dbgi_244		Onosma pseudoarenaria	20250715113409	7.1132774	46.03278	Émilie Lab	2025-08-12T11:52:21.689Z
missing_sample_name	73091	dbgi_245		Viola rupestris	20250715113614	7.1132827	46.03278	Émilie Lab	2025-08-12T11:52:21.715Z
missing_sample_name	73092	dbgi_246		Molinia arundinacea	20250715113931	7.1132197	46.032776	Émilie Lab	2025-08-12T11:52:21.746Z
missing_sample_name	73093	dbgi_247		Ephedra helvetica	20250715114901	7.11329	46.03277	Émilie Lab	2025-08-12T11:52:21.779Z
missing_sample_name	73094	dbgi_248		Teucrium montanum	20250715115125	7.113314	46.03277	Émilie Lab	2025-08-12T11:52:21.809Z
missing_sample_name	73095	dbgi_249		Stipa eriocaulis	20250715115405	7.1132903	46.032784	Émilie Lab	2025-08-12T11:52:21.840Z
missing_sample_name	73096	dbgi_006690		Hieracium bombycinum	20250715083931	7.1132894	46.0327	Mazzarine Laboureau	2025-08-12T11:52:21.869Z
missing_sample_name	73097	dbgi_007136		Erica carnea	20250715090407	7.113303	46.0327	Mazzarine Laboureau	2025-08-12T11:52:21.897Z
missing_sample_name	73098	dbgi_007167		Eriophyllum arachnoideum	20250715090759	7.113332	46.032707	Mazzarine Laboureau	2025-08-12T11:52:21.932Z
missing_sample_name	73099	dbgi_006719		Cotoneaster congesta	20250715091114	7.1133227	46.03271	Mazzarine Laboureau	2025-08-12T11:52:21.960Z
missing_sample_name	73100	dbgi_007119		Genista germanica	20250715091345	7.113305	46.032707	Mazzarine Laboureau	2025-08-12T11:52:21.991Z
missing_sample_name	73101	dbgi_007174		Gladiolus imbricatus	20250715091812	7.113284	46.03271	Mazzarine Laboureau	2025-08-12T11:52:22.022Z
missing_sample_name	73102	dbgi_007143		Armeria arenaria	20250715092118	7.113291	46.032715	Mazzarine Laboureau	2025-08-12T11:52:22.055Z
missing_sample_name	73103	dbgi_007144		Potentilla alba	20250715092339	7.1132765	46.032707	Mazzarine Laboureau	2025-08-12T11:52:22.087Z
missing_sample_name	73104	dbgi_006970		Cytisus nigricans	20250715092638	7.1132383	46.032726	Mazzarine Laboureau	2025-08-12T11:52:22.118Z
missing_sample_name	73105	dbgi_006944		Potentilla speciosa	20250715092946	7.113255	46.03273	Mazzarine Laboureau	2025-08-12T11:52:22.147Z
missing_sample_name	73106	dbgi_007175		Dianthus simulans	20250715093238	7.113274	46.03273	Mazzarine Laboureau	2025-08-12T11:52:22.176Z
missing_sample_name	73107	dbgi_006610		Asclepias syriaca	20250715093654	7.113284	46.032738	Mazzarine Laboureau	2025-08-12T11:52:22.213Z
missing_sample_name	73108	dbgi_006609		Cytisus sessilifolius	20250715093858	7.1132684	46.032738	Mazzarine Laboureau	2025-08-12T11:52:22.243Z
missing_sample_name	73109	dbgi_006596			20250715094307	7.1132407	46.032734	Mazzarine Laboureau	2025-08-12T11:52:22.278Z
missing_sample_name	73110	dbgi_006740			20250715094618	7.1132092	46.03276	Mazzarine Laboureau	2025-08-12T11:52:22.307Z
missing_sample_name	73111	dbgi_007150		Prunella hyssopifolia	20250715095025	7.113195	46.032753	Mazzarine Laboureau	2025-08-12T11:52:22.339Z
missing_sample_name	73112	dbgi_006605		Alchemilla conjuncta	20250715095346	7.113198	46.032764	Mazzarine Laboureau	2025-08-12T11:52:22.369Z
missing_sample_name	73113	dbgi_006618		Hebe lindsayi	20250715095613	7.11318	46.032757	Mazzarine Laboureau	2025-08-12T11:52:22.401Z
missing_sample_name	73114	dbgi_006612		Molinia caerulea	20250715095802	7.113183	46.032745	Mazzarine Laboureau	2025-08-12T11:52:22.431Z
missing_sample_name	73115	dbgi_004139		Potentilla fruticosa	20250715100414	7.113187	46.032726	Mazzarine Laboureau	2025-08-12T11:52:22.459Z
missing_sample_name	73116	dbgi_006608		Festuca quadriflora	20250715100714	7.1131763	46.03272	Mazzarine Laboureau	2025-08-12T11:52:22.495Z
missing_sample_name	73117	dbgi_008550			20250715101416	7.1131816	46.032715	Mazzarine Laboureau	2025-08-12T11:52:22.522Z
missing_sample_name	73118	dbgi_007081		Gentiana asclepiadea	20250715101933	7.1132135	46.032722	Mazzarine Laboureau	2025-08-12T11:52:22.555Z
missing_sample_name	73119	dbgi_007061		Iris missouriensis	20250715102146	7.1131935	46.032734	Mazzarine Laboureau	2025-08-12T11:52:22.588Z
missing_sample_name	73120	dbgi_007046		Dryas octopetala	20250715102407	7.1132216	46.032722	Mazzarine Laboureau	2025-08-12T11:52:22.623Z
missing_sample_name	73121	dbgi_007060		Dianthus gratianapolitanus	20250715102539	7.1132326	46.032722	Mazzarine Laboureau	2025-08-12T11:52:22.657Z
missing_sample_name	73122	dbgi_007063		Rosa majalis	20250715103208	7.113414	46.03275	Mazzarine Laboureau	2025-08-12T11:52:22.691Z
missing_sample_name	73123	dbgi_007050		Prunella grandiflora	20250715103704	7.1134095	46.032757	Mazzarine Laboureau	2025-08-12T11:52:22.723Z
missing_sample_name	73124	dbgi_007078			20250715105102	7.1134205	46.03276	Mazzarine Laboureau	2025-08-12T11:52:22.753Z
missing_sample_name	73125	dbgi_007043		Gentiana cruciata	20250715105307	7.1133943	46.03275	Mazzarine Laboureau	2025-08-12T11:52:22.790Z
missing_sample_name	73126	dbgi_007139		Rosa coriifolia	20250715105419	7.1134086	46.032764	Mazzarine Laboureau	2025-08-12T11:52:22.819Z
missing_sample_name	73127	dbgi_007039		Inula salicina	20250715105545	7.1134057	46.03277	Mazzarine Laboureau	2025-08-12T11:52:22.849Z
missing_sample_name	73128	dbgi_007042			20250715105855	7.1133966	46.032772	Mazzarine Laboureau	2025-08-12T11:52:22.882Z
missing_sample_name	73129	dbgi_007045			20250715110057	7.1133494	46.032776	Mazzarine Laboureau	2025-08-12T11:52:22.911Z
missing_sample_name	73130	dbgi_007057		Quercus pubescens	20250715110317	7.113373	46.032795	Mazzarine Laboureau	2025-08-12T11:52:22.950Z
missing_sample_name	73131	dbgi_007142		Rosa micrantha	20250715110519	7.1133847	46.032803	Mazzarine Laboureau	2025-08-12T11:52:22.978Z
missing_sample_name	73132	dbgi_007048		Sorbus aucuparia	20250715110700	7.1134048	46.032818	Mazzarine Laboureau	2025-08-12T11:52:23.007Z
missing_sample_name	73133	dbgi_007054		Arnica montana	20250715110852	7.1133847	46.032818	Mazzarine Laboureau	2025-08-12T11:52:23.040Z
missing_sample_name	73134	dbgi_007058		Rosa subcanina	20250715111049	7.113376	46.032814	Mazzarine Laboureau	2025-08-12T11:52:23.069Z
missing_sample_name	73135	dbgi_007080		Campanula barbata	20250715111357	7.11342	46.032875	Mazzarine Laboureau	2025-08-12T11:52:23.103Z
missing_sample_name	73136	dbgi_007051		Luzula nivea	20250715111542	7.1134057	46.03289	Mazzarine Laboureau	2025-08-12T11:52:23.134Z
missing_sample_name	73137	dbgi_007138		Festuca paniculata	20250715111729	7.1133175	46.0328	Mazzarine Laboureau	2025-08-12T11:52:23.162Z
missing_sample_name	73138	dbgi_007053		Vaccinium vitis-idaea	20250715111945	7.113325	46.03279	Mazzarine Laboureau	2025-08-12T11:52:23.194Z
missing_sample_name	73139	dbgi_007044		Juniperus communis	20250715112503	7.1133075	46.032784	Mazzarine Laboureau	2025-08-12T11:52:23.222Z
missing_sample_name	73140	dbgi_007084		Koeleria macrantha	20250715112920	7.113279	46.032776	Mazzarine Laboureau	2025-08-12T11:52:23.251Z
missing_sample_name	73141	dbgi_007055		Sempervivum tectorum	20250715113204	7.113264	46.032776	Mazzarine Laboureau	2025-08-12T11:52:23.278Z
missing_sample_name	73142	dbgi_007062		Potentilla pusilla	20250715113453	7.113251	46.032776	Mazzarine Laboureau	2025-08-12T11:52:23.310Z
missing_sample_name	73143	dbgi_007091		Dracocephalum ruyschiana	20250715113807	7.113255	46.03278	Mazzarine Laboureau	2025-08-12T11:52:23.340Z
missing_sample_name	73144	dbgi_006826		Ranunculus gramineus	20250715114543	7.1132946	46.03278	Mazzarine Laboureau	2025-08-12T11:52:23.371Z
missing_sample_name	73145	dbgi_250		Hippophae rhamnoides	20250715083825	7.1134553	46.032642	Émilie Lab	2025-08-12T11:52:23.407Z
missing_sample_name	73146	dbgi_251		Centaurea nigra	20250715084018	7.1134663	46.03265	Émilie Lab	2025-08-12T11:52:23.437Z
missing_sample_name	73147	dbgi_252			20250715090257	7.113402	46.032673	Émilie Lab	2025-08-12T11:52:23.467Z
missing_sample_name	73148	dbgi_253		Hemerocallis multiflora	20250715090513	7.113399	46.032627	Émilie Lab	2025-08-12T11:52:23.501Z
missing_sample_name	73149	dbgi_254		Centaurea nigrescens	20250715090643	7.113388	46.032623	Émilie Lab	2025-08-12T11:52:23.530Z
missing_sample_name	73150	dbgi_255		Dianthus seguieri	20250715090830	7.113366	46.03262	Émilie Lab	2025-08-12T11:52:23.568Z
missing_sample_name	73151	dbgi_256		Penstemon cobaea	20250715091435	7.113386	46.03275	Émilie Lab	2025-08-12T11:52:23.597Z
missing_sample_name	73152	dbgi_257			20250715091648	7.113373	46.032745	Émilie Lab	2025-08-12T11:52:23.627Z
missing_sample_name	73153	dbgi_258			20250715091919	7.1133943	46.03276	Émilie Lab	2025-08-12T11:52:23.661Z
missing_sample_name	73154	dbgi_259		Hieracium bornmuelleri	20250715092138	7.1133866	46.032764	Émilie Lab	2025-08-12T11:52:23.689Z
missing_sample_name	73155	dbgi_260			20250715092516	7.113348	46.032734	Émilie Lab	2025-08-12T11:52:23.727Z
missing_sample_name	73156	dbgi_261			20250715092745	7.113337	46.032745	Émilie Lab	2025-08-12T11:52:23.758Z
missing_sample_name	73157	dbgi_262		Calamintha menthifolia	20250715093106	7.113357	46.032753	Émilie Lab	2025-08-12T11:52:23.796Z
missing_sample_name	73158	dbgi_263		Genista germanica	20250715093444	7.1133375	46.032738	Émilie Lab	2025-08-12T11:52:23.825Z
missing_sample_name	73159	dbgi_264			20250715093654	7.113338	46.03276	Émilie Lab	2025-08-12T11:52:23.860Z
missing_sample_name	73160	dbgi_265			20250715094018	7.113326	46.032734	Émilie Lab	2025-08-12T11:52:23.893Z
missing_sample_name	73161	dbgi_266		Morina longifolia	20250715094212	7.113324	46.032722	Émilie Lab	2025-08-12T11:52:23.929Z
missing_sample_name	73162	dbgi_267			20250715094350	7.1133275	46.032726	Émilie Lab	2025-08-12T11:52:23.963Z
missing_sample_name	73163	dbgi_268		Zizia aptera	20250715094754	7.113337	46.032738	Émilie Lab	2025-08-12T11:52:23.996Z
missing_sample_name	73164	dbgi_269		Paeonia daurica	20250715095004	7.11335	46.03276	Émilie Lab	2025-08-12T11:52:24.027Z
missing_sample_name	73165	dbgi_270		Erigeron belligifolius	20250715095224	7.1133204	46.03274	Émilie Lab	2025-08-12T11:52:24.056Z
missing_sample_name	73166	dbgi_271		Knautia purpurea	20250715095415	7.113327	46.032734	Émilie Lab	2025-08-12T11:52:24.091Z
missing_sample_name	73167	dbgi_272		Potentilla repens	20250715095604	7.113323	46.03274	Émilie Lab	2025-08-12T11:52:24.120Z
missing_sample_name	73168	dbgi_273			20250715095827	7.113328	46.032745	Émilie Lab	2025-08-12T11:52:24.152Z
missing_sample_name	73169	dbgi_274		Polygomum amplexicaule	20250715101006	7.113291	46.032757	Émilie Lab	2025-08-12T11:52:24.182Z
missing_sample_name	73170	dbgi_275		Centaurea simplicicaulis	20250715101234	7.113313	46.03273	Émilie Lab	2025-08-12T11:52:24.216Z
missing_sample_name	73171	dbgi_276			20250715101449	7.1133265	46.03275	Émilie Lab	2025-08-12T11:52:24.248Z
missing_sample_name	73172	dbgi_277			20250715101810	7.113307	46.032757	Émilie Lab	2025-08-12T11:52:24.275Z
missing_sample_name	73173	dbgi_278		Potentilla alba	20250715102151	7.113284	46.032753	Émilie Lab	2025-08-12T11:52:24.307Z
missing_sample_name	73174	dbgi_279			20250715102327	7.1133075	46.03277	Émilie Lab	2025-08-12T11:52:24.337Z
missing_sample_name	73175	dbgi_280			20250715102612	7.113289	46.03276	Émilie Lab	2025-08-12T11:52:24.372Z
missing_sample_name	73176	dbgi_281		Daphne pontica	20250715102811	7.113298	46.032764	Émilie Lab	2025-08-12T11:52:24.402Z
missing_sample_name	73177	dbgi_282		Phleum phleoides	20250715103020	7.1133423	46.032772	Émilie Lab	2025-08-12T11:52:24.434Z
missing_sample_name	73178	dbgi_283		Festuca valesiaca	20250715103211	7.1133165	46.032753	Émilie Lab	2025-08-12T11:52:24.464Z
missing_sample_name	73179	dbgi_284		Koeleria vallesiana	20250715103401	7.1133485	46.032753	Émilie Lab	2025-08-12T11:52:24.498Z
missing_sample_name	73180	dbgi_285		Koeleria macrantha	20250715104019	7.113301	46.03278	Émilie Lab	2025-08-12T11:52:24.529Z
missing_sample_name	73181	dbgi_286		Festuca curvula	20250715104204	7.1132965	46.03278	Émilie Lab	2025-08-12T11:52:24.559Z
missing_sample_name	73182	dbgi_287		Euphorbia seguieriana	20250715104341	7.113301	46.03278	Émilie Lab	2025-08-12T11:52:24.589Z
missing_sample_name	73183	dbgi_288		Potentilla verna	20250715104521	7.1133165	46.032784	Émilie Lab	2025-08-12T11:52:24.619Z
missing_sample_name	73184	dbgi_289			20250715104921	7.1133103	46.032772	Émilie Lab	2025-08-12T11:52:24.656Z
missing_sample_name	73185	dbgi_290		Bothriochloa ischaemum	20250715105332	7.113317	46.03279	Émilie Lab	2025-08-12T11:52:24.686Z
missing_sample_name	73186	dbgi_291		Thymus praecox	20250715105533	7.113344	46.032784	Émilie Lab	2025-08-12T11:52:24.713Z
missing_sample_name	73187	dbgi_292		Centaurea scabiosa	20250715105932	7.113295	46.032787	Émilie Lab	2025-08-12T11:52:24.745Z
missing_sample_name	73188	dbgi_293			20250715110253	7.1133056	46.032787	Émilie Lab	2025-08-12T11:52:24.777Z
missing_sample_name	73189	dbgi_294		Nepeta nuda	20250715110451	7.113305	46.03281	Émilie Lab	2025-08-12T11:52:24.807Z
missing_sample_name	73190	dbgi_295		Artemisia campestris	20250715110618	7.113328	46.032795	Émilie Lab	2025-08-12T11:52:24.838Z
missing_sample_name	73191	dbgi_296		Cerastium argenteum	20250715111120	7.1133347	46.03281	Émilie Lab	2025-08-12T11:52:24.867Z
missing_sample_name	73192	dbgi_297		Artemisia vallesiaca	20250715111450	7.113306	46.03276	Émilie Lab	2025-08-12T11:52:24.896Z
missing_sample_name	73193	dbgi_298		Carex humilis	20250715113125	7.1133184	46.03277	Émilie Lab	2025-08-12T11:52:24.934Z
missing_sample_name	73194	dbgi_299		Onosma pseudoarenaria	20250715113409	7.1132774	46.03278	Émilie Lab	2025-08-12T11:52:24.964Z
missing_sample_name	73195	dbgi_300		Viola rupestris	20250715113614	7.1132827	46.03278	Émilie Lab	2025-08-12T11:52:24.999Z
missing_sample_name	73196	dbgi_301		Molinia arundinacea	20250715113931	7.1132197	46.032776	Émilie Lab	2025-08-12T11:52:25.032Z
missing_sample_name	73197	dbgi_302		Ephedra helvetica	20250715114901	7.11329	46.03277	Émilie Lab	2025-08-12T11:52:25.065Z
missing_sample_name	73198	dbgi_303		Teucrium montanum	20250715115125	7.113314	46.03277	Émilie Lab	2025-08-12T11:52:25.097Z
missing_sample_name	73199	dbgi_304		Stipa eriocaulis	20250715115405	7.1132903	46.032784	Émilie Lab	2025-08-12T11:52:25.129Z
missing_sample_name	73200	dbgi_305		Hieracium bombycinum	20250715083931	7.1132894	46.0327	Mazzarine Laboureau	2025-08-12T11:52:25.158Z
missing_sample_name	73201	dbgi_306		Erica carnea	20250715090407	7.113303	46.0327	Mazzarine Laboureau	2025-08-12T11:52:25.186Z
missing_sample_name	73202	dbgi_307		Eriophyllum arachnoideum	20250715090759	7.113332	46.032707	Mazzarine Laboureau	2025-08-12T11:52:25.221Z
missing_sample_name	73203	dbgi_308		Cotoneaster congesta	20250715091114	7.1133227	46.03271	Mazzarine Laboureau	2025-08-12T11:52:25.250Z
missing_sample_name	73204	dbgi_309		Genista germanica	20250715091345	7.113305	46.032707	Mazzarine Laboureau	2025-08-12T11:52:25.283Z
missing_sample_name	73205	dbgi_310		Gladiolus imbricatus	20250715091812	7.113284	46.03271	Mazzarine Laboureau	2025-08-12T11:52:25.313Z
missing_sample_name	73206	dbgi_311		Armeria arenaria	20250715092118	7.113291	46.032715	Mazzarine Laboureau	2025-08-12T11:52:25.346Z
missing_sample_name	73207	dbgi_312		Potentilla alba	20250715092339	7.1132765	46.032707	Mazzarine Laboureau	2025-08-12T11:52:25.380Z
missing_sample_name	73208	dbgi_313		Cytisus nigricans	20250715092638	7.1132383	46.032726	Mazzarine Laboureau	2025-08-12T11:52:25.418Z
missing_sample_name	73209	dbgi_314		Potentilla speciosa	20250715092946	7.113255	46.03273	Mazzarine Laboureau	2025-08-12T11:52:25.451Z
missing_sample_name	73210	dbgi_315		Dianthus simulans	20250715093238	7.113274	46.03273	Mazzarine Laboureau	2025-08-12T11:52:25.488Z
missing_sample_name	73211	dbgi_316		Asclepias syriaca	20250715093654	7.113284	46.032738	Mazzarine Laboureau	2025-08-12T11:52:25.522Z
missing_sample_name	73212	dbgi_317		Cytisus sessilifolius	20250715093858	7.1132684	46.032738	Mazzarine Laboureau	2025-08-12T11:52:25.561Z
missing_sample_name	73213	dbgi_318			20250715094307	7.1132407	46.032734	Mazzarine Laboureau	2025-08-12T11:52:25.592Z
missing_sample_name	73214	dbgi_319			20250715094618	7.1132092	46.03276	Mazzarine Laboureau	2025-08-12T11:52:25.628Z
missing_sample_name	73215	dbgi_320		Prunella hyssopifolia	20250715095025	7.113195	46.032753	Mazzarine Laboureau	2025-08-12T11:52:25.662Z
missing_sample_name	73216	dbgi_321		Alchemilla conjuncta	20250715095346	7.113198	46.032764	Mazzarine Laboureau	2025-08-12T11:52:25.696Z
missing_sample_name	73217	dbgi_322		Hebe lindsayi	20250715095613	7.11318	46.032757	Mazzarine Laboureau	2025-08-12T11:52:25.729Z
missing_sample_name	73218	dbgi_323		Molinia caerulea	20250715095802	7.113183	46.032745	Mazzarine Laboureau	2025-08-12T11:52:25.760Z
missing_sample_name	73219	dbgi_324		Potentilla fruticosa	20250715100414	7.113187	46.032726	Mazzarine Laboureau	2025-08-12T11:52:25.797Z
missing_sample_name	73220	dbgi_325		Festuca quadriflora	20250715100714	7.1131763	46.03272	Mazzarine Laboureau	2025-08-12T11:52:25.830Z
missing_sample_name	73221	dbgi_326			20250715101416	7.1131816	46.032715	Mazzarine Laboureau	2025-08-12T11:52:25.868Z
missing_sample_name	73222	dbgi_327		Gentiana asclepiadea	20250715101933	7.1132135	46.032722	Mazzarine Laboureau	2025-08-12T11:52:25.896Z
missing_sample_name	73223	dbgi_328		Iris missouriensis	20250715102146	7.1131935	46.032734	Mazzarine Laboureau	2025-08-12T11:52:25.930Z
missing_sample_name	73224	dbgi_329		Dryas octopetala	20250715102407	7.1132216	46.032722	Mazzarine Laboureau	2025-08-12T11:52:25.963Z
missing_sample_name	73225	dbgi_330		Dianthus gratianapolitanus	20250715102539	7.1132326	46.032722	Mazzarine Laboureau	2025-08-12T11:52:26.001Z
missing_sample_name	73226	dbgi_331		Rosa majalis	20250715103208	7.113414	46.03275	Mazzarine Laboureau	2025-08-12T11:52:26.033Z
missing_sample_name	73227	dbgi_332		Prunella grandiflora	20250715103704	7.1134095	46.032757	Mazzarine Laboureau	2025-08-12T11:52:26.070Z
missing_sample_name	73228	dbgi_333			20250715105102	7.1134205	46.03276	Mazzarine Laboureau	2025-08-12T11:52:26.103Z
missing_sample_name	73229	dbgi_334		Gentiana cruciata	20250715105307	7.1133943	46.03275	Mazzarine Laboureau	2025-08-12T11:52:26.141Z
missing_sample_name	73230	dbgi_335		Rosa coriifolia	20250715105419	7.1134086	46.032764	Mazzarine Laboureau	2025-08-12T11:52:26.177Z
missing_sample_name	73231	dbgi_336		Inula salicina	20250715105545	7.1134057	46.03277	Mazzarine Laboureau	2025-08-12T11:52:26.208Z
missing_sample_name	73232	dbgi_337			20250715105855	7.1133966	46.032772	Mazzarine Laboureau	2025-08-12T11:52:26.243Z
missing_sample_name	73233	dbgi_338			20250715110057	7.1133494	46.032776	Mazzarine Laboureau	2025-08-12T11:52:26.282Z
missing_sample_name	73234	dbgi_339		Quercus pubescens	20250715110317	7.113373	46.032795	Mazzarine Laboureau	2025-08-12T11:52:26.314Z
missing_sample_name	73235	dbgi_340		Rosa micrantha	20250715110519	7.1133847	46.032803	Mazzarine Laboureau	2025-08-12T11:52:26.353Z
missing_sample_name	73236	dbgi_341		Sorbus aucuparia	20250715110700	7.1134048	46.032818	Mazzarine Laboureau	2025-08-12T11:52:26.394Z
missing_sample_name	73237	dbgi_342		Arnica montana	20250715110852	7.1133847	46.032818	Mazzarine Laboureau	2025-08-12T11:52:26.424Z
missing_sample_name	73238	dbgi_343		Rosa subcanina	20250715111049	7.113376	46.032814	Mazzarine Laboureau	2025-08-12T11:52:26.459Z
missing_sample_name	73239	dbgi_344		Campanula barbata	20250715111357	7.11342	46.032875	Mazzarine Laboureau	2025-08-12T11:52:26.498Z
missing_sample_name	73240	dbgi_345		Luzula nivea	20250715111542	7.1134057	46.03289	Mazzarine Laboureau	2025-08-12T11:52:26.531Z
missing_sample_name	73241	dbgi_346		Festuca paniculata	20250715111729	7.1133175	46.0328	Mazzarine Laboureau	2025-08-12T11:52:26.569Z
missing_sample_name	73242	dbgi_347		Vaccinium vitis-idaea	20250715111945	7.113325	46.03279	Mazzarine Laboureau	2025-08-12T11:52:26.605Z
missing_sample_name	73243	dbgi_348		Juniperus communis	20250715112503	7.1133075	46.032784	Mazzarine Laboureau	2025-08-12T11:52:26.636Z
missing_sample_name	73244	dbgi_349		Koeleria macrantha	20250715112920	7.113279	46.032776	Mazzarine Laboureau	2025-08-12T11:52:26.675Z
missing_sample_name	73245	dbgi_350		Sempervivum tectorum	20250715113204	7.113264	46.032776	Mazzarine Laboureau	2025-08-12T11:52:26.709Z
missing_sample_name	73246	dbgi_351		Potentilla pusilla	20250715113453	7.113251	46.032776	Mazzarine Laboureau	2025-08-12T11:52:26.741Z
missing_sample_name	73247	dbgi_352		Dracocephalum ruyschiana	20250715113807	7.113255	46.03278	Mazzarine Laboureau	2025-08-12T11:52:26.780Z
missing_sample_name	73248	dbgi_353		Ranunculus gramineus	20250715114543	7.1132946	46.03278	Mazzarine Laboureau	2025-08-12T11:52:26.816Z
missing_sample_name	73249	dbgi_006827		Juniperus sabina	20250715130019	7.113226	46.032776	Émilie Lab	2025-08-12T11:52:26.848Z
missing_sample_name	73250	dbgi_006851		Lonicera etrusca	20250715130401	7.1132755	46.032784	Émilie Lab	2025-08-12T11:52:26.882Z
missing_sample_name	73251	dbgi_006779			20250715130601	7.1132092	46.032776	Émilie Lab	2025-08-12T11:52:26.921Z
missing_sample_name	73252	dbgi_006782		Rosa sherardii	20250715131119	7.1132307	46.032757	Émilie Lab	2025-08-12T11:52:26.953Z
missing_sample_name	73253	dbgi_006780		Anemone rivularis	20250715131340	7.1132073	46.03278	Émilie Lab	2025-08-12T11:52:26.982Z
missing_sample_name	73254	dbgi_007172		Catananche caerulea	20250715131546	7.1132007	46.03279	Émilie Lab	2025-08-12T11:52:27.019Z
missing_sample_name	73255	dbgi_006840		Helictotrichon sempervirens	20250715131802	7.1131806	46.032787	Émilie Lab	2025-08-12T11:52:27.049Z
missing_sample_name	73256	dbgi_006824		Viola suavis	20250715131959	7.1131754	46.032795	Émilie Lab	2025-08-12T11:52:27.081Z
missing_sample_name	73257	dbgi_006850		Iris lutescens	20250715132321	7.1131787	46.032803	Émilie Lab	2025-08-12T11:52:27.111Z
missing_sample_name	73258	dbgi_006817			20250715132512	7.113179	46.032795	Émilie Lab	2025-08-12T11:52:27.141Z
missing_sample_name	73259	dbgi_006921		Potentilla neumanniana	20250715132837	7.1131463	46.03278	Émilie Lab	2025-08-12T11:52:27.174Z
missing_sample_name	73260	dbgi_006839		Crepis albida	20250715133038	7.1131754	46.032818	Émilie Lab	2025-08-12T11:52:27.209Z
missing_sample_name	73261	dbgi_006847		Sedum aizoon	20250715133449	7.1131263	46.03284	Émilie Lab	2025-08-12T11:52:27.241Z
missing_sample_name	73262	dbgi_006849		Galium verum	20250715133628	7.1131334	46.032856	Émilie Lab	2025-08-12T11:52:27.273Z
missing_sample_name	73263	dbgi_006816		Genista sylvestris	20250715133918	7.1130958	46.032845	Émilie Lab	2025-08-12T11:52:27.312Z
missing_sample_name	73264	dbgi_006752			20250715134135	7.1130753	46.032867	Émilie Lab	2025-08-12T11:52:27.344Z
missing_sample_name	73265	dbgi_006791			20250715134517	7.1130853	46.032867	Émilie Lab	2025-08-12T11:52:27.383Z
missing_sample_name	73266	dbgi_006853		Iris pseudacorus	20250715135057	7.113086	46.03287	Émilie Lab	2025-08-12T11:52:27.412Z
missing_sample_name	73267	dbgi_006778			20250715135255	7.113135	46.032913	Émilie Lab	2025-08-12T11:52:27.442Z
missing_sample_name	73268	dbgi_006825		Cirsium eriophorum	20250715135521	7.1130595	46.032898	Émilie Lab	2025-08-12T11:52:27.478Z
missing_sample_name	73269	dbgi_006717		Symphoricarpos albus	20250715140019	7.1130223	46.032936	Émilie Lab	2025-08-12T11:52:27.512Z
missing_sample_name	73270	dbgi_354		Hippophae rhamnoides	20250715083825	7.1134553	46.032642	Émilie Lab	2025-08-12T11:52:27.544Z
missing_sample_name	73271	dbgi_355		Centaurea nigra	20250715084018	7.1134663	46.03265	Émilie Lab	2025-08-12T11:52:27.573Z
missing_sample_name	73272	dbgi_356			20250715090257	7.113402	46.032673	Émilie Lab	2025-08-12T11:52:27.611Z
missing_sample_name	73273	dbgi_357		Hemerocallis multiflora	20250715090513	7.113399	46.032627	Émilie Lab	2025-08-12T11:52:27.641Z
missing_sample_name	73274	dbgi_358		Centaurea nigrescens	20250715090643	7.113388	46.032623	Émilie Lab	2025-08-12T11:52:27.671Z
missing_sample_name	73275	dbgi_359		Dianthus seguieri	20250715090830	7.113366	46.03262	Émilie Lab	2025-08-12T11:52:27.708Z
missing_sample_name	73276	dbgi_360		Penstemon cobaea	20250715091435	7.113386	46.03275	Émilie Lab	2025-08-12T11:52:27.744Z
missing_sample_name	73277	dbgi_361			20250715091648	7.113373	46.032745	Émilie Lab	2025-08-12T11:52:27.778Z
missing_sample_name	73278	dbgi_362			20250715091919	7.1133943	46.03276	Émilie Lab	2025-08-12T11:52:27.807Z
missing_sample_name	73279	dbgi_363		Hieracium bornmuelleri	20250715092138	7.1133866	46.032764	Émilie Lab	2025-08-12T11:52:27.838Z
