project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	issue
kew-botanical-gardens	74990	dbgi_010732	canonical	dbgi_010732	Iris bracteata			20250924165044	-0.28969464	51.48197	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74991	dbgi_010926	canonical	dbgi_010926	Eriogonum umbellatum var. majus			20250925102649	-0.28967005	51.481995	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74992	dbgi_010736	canonical	dbgi_010736	Saxifraga bronchialis subsp. austromontana			20250925103129	-0.28963143	51.482002	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74993	dbgi_011076	canonical	dbgi_011076	Bouteloua gracilis			20250925103449	-0.2896198	51.482006	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74994	dbgi_011028	canonical	dbgi_011028	Penstemon virens			20250925104047	-0.28960696	51.48201	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74995	dbgi_011004	canonical	dbgi_011004	Bouteloua gracilis			20250925104506	-0.2896207	51.482	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74996	dbgi_010913	canonical	dbgi_010913	Eriogonum umbellatum var. majus			20250925105105	-0.28962547	51.481987	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74997	dbgi_010767	canonical	dbgi_010767	Thermopsis rhombifolia			20250925105450	-0.2896128	51.481983	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74998	dbgi_010957	canonical	dbgi_010957	Eriogonum crocatum			20250925111906	-0.28959525	51.481995	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74999	dbgi_010872	canonical	dbgi_010872	Penstemon strictus			20250925112425	-0.28961068	51.48199	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	75000	dbgi_010896	canonical	dbgi_010896	Penstemon strictus			20250925113006	-0.28961068	51.48199	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	75001	dbgi_010775	canonical	dbgi_010775	Monarda menthifolia			20250925113812	-0.28978392	51.481647	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	75002	dbgi_010642	canonical	dbgi_010642	Heuchera parvifolia			20250925114328	-0.2897892	51.481613	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	75003	dbgi_010838	canonical	dbgi_010838	Kalmiopsis leachiana			20250925114745	-0.28983077	51.481644	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	75004	dbgi_010901	canonical	dbgi_010901	Chamaecyparis lawsoniana			20250925111733	-0.2895929	51.481964	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	75005	dbgi_010906	canonical	dbgi_010906	Aquilegia chrysantha			20250925112554	-0.28958675	51.482002	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	75006	dbgi_010674	canonical	dbgi_010674	Philadelphus microphyllus			20250925114748	-0.28983366	51.48166	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	75007	dbgi_010864	canonical	dbgi_010864	Epilobium canum			20250925115119	-0.28982547	51.481667	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	75008	dbgi_011032	canonical	dbgi_011032	Phlox subulata			20250925102943	-0.2896451	51.482048	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	75009	dbgi_010947	canonical	dbgi_010947	Heuchera rubescens			20250925103324	-0.2896231	51.482048	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	75010	dbgi_010938	canonical	dbgi_010938	Pellaea atropurpurea			20250925103718	-0.2896019	51.482033	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	75011	dbgi_010946	canonical	dbgi_010946	Saxifraga paniculata			20250925104250	-0.28960636	51.482037	out_of_ch_range	coordinates_out_of_ch_range
