project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
bioblitz_vinesch	67694	vine_000380	canonical		Insecta			20240608152321	7.874558	46.26171	looks_swapped_ch_lat_lon	true	true	true	true	vine_000380	vine_000380_01	has_ms
bioblitz_vinesch	67695	vine_000374	canonical		Insecta			20240608152743	7.874558	46.26171	looks_swapped_ch_lat_lon	true	true	true	true	vine_000374	vine_000374_01	has_ms
bioblitz_vinesch	67696	vine_000493	canonical		Angiospermae			20240608150737	7.8744597	46.26153	looks_swapped_ch_lat_lon	true	true	true	true	vine_000493	vine_000493_01	has_ms
bioblitz_vinesch	67697	vine_000489	canonical		Plantae			20240608151452	7.874486	46.26154	looks_swapped_ch_lat_lon	true	true	true	true	vine_000489	vine_000489_01	has_ms
bioblitz_vinesch	67698	vine_000486	canonical		Quercus			20240608151953	7.8744864	46.26155	looks_swapped_ch_lat_lon	true	true	true	true	vine_000486	vine_000486_01	has_ms
bioblitz_vinesch	67699	vine_000497	canonical		Plantae			20240608152611	7.8745046	46.261562	looks_swapped_ch_lat_lon	true	true	true	true	vine_000497	vine_000497_01	has_ms
bioblitz_vinesch	67700	vine_000499	canonical		Angiospermae			20240608153008	7.8745065	46.261562	looks_swapped_ch_lat_lon	true	true	true	true	vine_000499	vine_000499_01	has_ms
bioblitz_vinesch	67701	vine_000396	canonical		Fungi			20240608154456	7.874558	46.26171	looks_swapped_ch_lat_lon	true	true	true	true	vine_000396	vine_000396_01	has_ms
bioblitz_vinesch	67702	vine_000381	canonical		Insecta			20240608155319	7.874558	46.26171	looks_swapped_ch_lat_lon	true	true	true	true	vine_000381	vine_000381_01	has_ms
bioblitz_vinesch	67703	vine_000172	canonical		Heteroptera			20240608150702	7.874507	46.26152	looks_swapped_ch_lat_lon	true	true	true	true	vine_000172	vine_000172_01	has_ms
bioblitz_vinesch	67704	vine_000222	canonical		Heteroptera			20240608151005	7.8744974	46.26152	looks_swapped_ch_lat_lon	true	true	true	true	vine_000222	vine_000222_01	has_ms
bioblitz_vinesch	67705	vine_000321	canonical		Angiospermae			20240608151310	7.8744555	46.261497	looks_swapped_ch_lat_lon	true	true	true	true	vine_000321	vine_000321_01	has_ms
bioblitz_vinesch	67706	vine_000240	canonical		Angiospermae			20240608151638	7.8744683	46.261494	looks_swapped_ch_lat_lon	true	true	true	true	vine_000240	vine_000240_01	has_ms
bioblitz_vinesch	67707	vine_000264	canonical		Poaceae			20240608152114	7.874466	46.261497	looks_swapped_ch_lat_lon	true	true	true	true	vine_000264	vine_000264_01	has_ms
bioblitz_vinesch	67708	vine_000275	canonical		Poaceae			20240608152614	7.8744636	46.2615	looks_swapped_ch_lat_lon	true	true	true	true	vine_000275	vine_000275_01	has_ms
bioblitz_vinesch	67709	vine_000253	canonical		Lycoperdon			20240608153736	7.8743057	46.2612	looks_swapped_ch_lat_lon	true	true	true	true	vine_000253	vine_000253_01	has_ms
bioblitz_vinesch	67710	vine_000082	canonical		Berberis vulgaris			20240608154625	7.8742476	46.261063	looks_swapped_ch_lat_lon	true	true	true	true	vine_000082	vine_000082_01	has_ms
bioblitz_vinesch	67711	vine_000228	canonical		Asteraceae			20240608155733	7.87412	46.26091	looks_swapped_ch_lat_lon	true	true	true	true	vine_000228	vine_000228_01	has_ms
bioblitz_vinesch	67712	vine_000401	canonical		Insecta			20240608162821	7.874558	46.26171	looks_swapped_ch_lat_lon	true	true	true	true	vine_000401	vine_000401_01	has_ms
bioblitz_vinesch	67713	vine_000410	canonical		Euphorbia			20240608162940	7.874558	46.26172	looks_swapped_ch_lat_lon	true	true	true	true	vine_000410	vine_000410_01	has_ms
bioblitz_vinesch	67714	vine_000166	canonical		Stylommatophora			20240608160526	7.874345	46.261066	looks_swapped_ch_lat_lon	true	true	true	true	vine_000166	vine_000166_01	has_ms
bioblitz_vinesch	67715	vine_000220	canonical		Fungi			20240608161045	7.8743615	46.261196	looks_swapped_ch_lat_lon	true	true	true	true	vine_000220	vine_000220_01	has_ms
bioblitz_vinesch	67716	vine_000086	canonical		Berberis vulgaris			20240608161436	7.8742304	46.26106	looks_swapped_ch_lat_lon	true	true	true	true	vine_000086	vine_000086_01	has_ms
bioblitz_vinesch	67717	vine_000092	canonical		Coleoptera			20240608162022	7.874361	46.26119	looks_swapped_ch_lat_lon	true	true	true	true	vine_000092	vine_000092_01	has_ms
bioblitz_vinesch	67718	vine_000226	canonical		Taraxacum officinale			20240608162258	7.874361	46.26119	looks_swapped_ch_lat_lon	true	true	true	true	vine_000226	vine_000226_01	has_ms
bioblitz_vinesch	67719	vine_000097	canonical		Orthoptera			20240608162952	7.87434	46.261253	looks_swapped_ch_lat_lon	true	true	true	true	vine_000097	vine_000097_01	has_ms
bioblitz_vinesch	67720	vine_000232	canonical		Coleoptera			20240608163518	7.874467	46.26153	looks_swapped_ch_lat_lon	true	true	true	true	vine_000232	vine_000232_01	has_ms
bioblitz_vinesch	67721	vine_000468	canonical		Daucus carota			20240608145948	7.874601	46.261513	looks_swapped_ch_lat_lon	true	true	true	true	vine_000468	vine_000468_01	has_ms
bioblitz_vinesch	67722	vine_000470	canonical		Trifolium repens			20240608150456	7.874608	46.2615	looks_swapped_ch_lat_lon	true	true	true	true	vine_000470	vine_000470_01	has_ms
bioblitz_vinesch	67723	vine_000476	canonical		Geranium pyrenaicum			20240608151042	7.8746142	46.26152	looks_swapped_ch_lat_lon	true	true	true	true	vine_000476	vine_000476_01	has_ms
bioblitz_vinesch	67724	vine_000477	canonical		Vitis vinifera			20240608151657	7.874605	46.26153	looks_swapped_ch_lat_lon	true	true	true	true	vine_000477	vine_000477_01	has_ms
bioblitz_vinesch	67725	vine_000478	canonical		Hyssopus officinalis			20240608152127	7.874638	46.261597	looks_swapped_ch_lat_lon	true	true	true	true	vine_000478	vine_000478_01	has_ms
bioblitz_vinesch	67726	vine_000461	canonical		Bromus squarrosus			20240608152638	7.8746495	46.26161	looks_swapped_ch_lat_lon	true	true	true	true	vine_000461	vine_000461_01	has_ms
bioblitz_vinesch	67727	vine_000464	canonical		Insecta			20240608153439	7.874666	46.26163	looks_swapped_ch_lat_lon	true	true	true	true	vine_000464	vine_000464_01	has_ms
bioblitz_vinesch	67728	vine_000474	canonical		Galium mollugo			20240608153819	7.874638	46.261612	looks_swapped_ch_lat_lon	true	true	true	true	vine_000474	vine_000474_01	has_ms
bioblitz_vinesch	67729	vine_000472	canonical		Ixodida			20240608154641	7.8746605	46.261627	looks_swapped_ch_lat_lon	true	true	true	true	vine_000472	vine_000472_01	has_ms
bioblitz_vinesch	67730	vine_000136	canonical		Allium oleraceum			20240608160217	7.8748546	46.26156	looks_swapped_ch_lat_lon	true	true	true	true	vine_000136	vine_000136_01	has_ms
bioblitz_vinesch	67731	vine_000325	canonical		Melica ciliata			20240608160654	7.874851	46.26154	looks_swapped_ch_lat_lon	true	true	true	true	vine_000325	vine_000325_01	has_ms
