project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
jbc	70490	dbgi_008747	canonical	dbgi_008747	Hypericum calycinum			Hypericum calycinum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521085403	7.1119986	46.032597	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008747		not_extracted
jbc	70491	dbgi_008718	canonical	dbgi_008718	Cytisus decumbens			Cytisus decumbens	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521085649	7.111991	46.03259	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008718		not_extracted
jbc	70492	dbgi_008713	canonical	dbgi_008713	Anthericum liliago			Anthericum liliago	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521090103	7.111977	46.03259	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008713	dbgi_008713_01	no_aliquot;no_ms
jbc	70493	dbgi_008648	canonical	dbgi_008648	Vaccinium myrtillus			Vaccinium myrtillus	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521090752	7.111965	46.032585	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008648	dbgi_008648_01	no_aliquot;no_ms
jbc	70494	dbgi_008456	canonical	dbgi_008456	Erica herbacea			Erica herbacea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521091822	7.1119275	46.03259	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008456		not_extracted
jbc	70495	dbgi_008536	canonical	dbgi_008536	Eryngium alpinum			Eryngium alpinum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521092407	7.111861	46.0326	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008536		not_extracted
jbc	70496	dbgi_008455	canonical	dbgi_008455	Bergenia crassifolia			Bergenia crassifolia	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521092821	7.112252	46.03253	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008455	dbgi_008455_01	no_aliquot;no_ms
jbc	70497	dbgi_008785	canonical	dbgi_008785	Rosa rugosa			Rosa rugosa	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521082514	7.1121254	46.03254	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008785	dbgi_008785_01	no_aliquot;no_ms
jbc	70498	dbgi_008542	canonical	dbgi_008542	Rosa glauca			Rosa glauca	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521082858	7.1121316	46.032547	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008542		not_extracted
jbc	70499	dbgi_008534	canonical	dbgi_008534	Hebe pinguifolia			Hebe pinguifolia	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250521083248	7.1120977	46.03254	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008534		not_extracted
