group_id	group_size	fingerprint	project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status
273	4	medicin_alps|potentilla crantzii|20250624114723|6.419162|45.039917	medicin_alps	71881	meda_376	short_numeric_suffix		Potentilla crantzii			20250624114723	6.4191623	45.039917	looks_swapped_ch_lat_lon
274	4	medicin_alps|potentilla crantzii|20250624115747|6.419251|45.039917	medicin_alps	71423	meda_000214	canonical		Potentilla crantzii			20250624115747	6.4192514	45.039917	looks_swapped_ch_lat_lon
274	4	medicin_alps|potentilla crantzii|20250624115747|6.419251|45.039917	medicin_alps	71523	meda_118	short_numeric_suffix		Potentilla crantzii			20250624115747	6.4192514	45.039917	looks_swapped_ch_lat_lon
274	4	medicin_alps|potentilla crantzii|20250624115747|6.419251|45.039917	medicin_alps	71683	meda_218	short_numeric_suffix		Potentilla crantzii			20250624115747	6.4192514	45.039917	looks_swapped_ch_lat_lon
274	4	medicin_alps|potentilla crantzii|20250624115747|6.419251|45.039917	medicin_alps	71883	meda_378	short_numeric_suffix		Potentilla crantzii			20250624115747	6.4192514	45.039917	looks_swapped_ch_lat_lon
275	4	medicin_alps|potentilla crantzii|20250624121814|6.419102|45.039925	medicin_alps	71425	meda_000236	canonical		Potentilla crantzii			20250624121814	6.4191017	45.039925	looks_swapped_ch_lat_lon
275	4	medicin_alps|potentilla crantzii|20250624121814|6.419102|45.039925	medicin_alps	71525	meda_120	short_numeric_suffix		Potentilla crantzii			20250624121814	6.4191017	45.039925	looks_swapped_ch_lat_lon
275	4	medicin_alps|potentilla crantzii|20250624121814|6.419102|45.039925	medicin_alps	71685	meda_220	short_numeric_suffix		Potentilla crantzii			20250624121814	6.4191017	45.039925	looks_swapped_ch_lat_lon
275	4	medicin_alps|potentilla crantzii|20250624121814|6.419102|45.039925	medicin_alps	71885	meda_380	short_numeric_suffix		Potentilla crantzii			20250624121814	6.4191017	45.039925	looks_swapped_ch_lat_lon
276	4	medicin_alps|potentilla crantzii|20250624122658|6.419164|45.039932	medicin_alps	71427	meda_000238	canonical		Potentilla crantzii			20250624122658	6.4191637	45.039932	looks_swapped_ch_lat_lon
276	4	medicin_alps|potentilla crantzii|20250624122658|6.419164|45.039932	medicin_alps	71527	meda_122	short_numeric_suffix		Potentilla crantzii			20250624122658	6.4191637	45.039932	looks_swapped_ch_lat_lon
276	4	medicin_alps|potentilla crantzii|20250624122658|6.419164|45.039932	medicin_alps	71687	meda_222	short_numeric_suffix		Potentilla crantzii			20250624122658	6.4191637	45.039932	looks_swapped_ch_lat_lon
276	4	medicin_alps|potentilla crantzii|20250624122658|6.419164|45.039932	medicin_alps	71887	meda_382	short_numeric_suffix		Potentilla crantzii			20250624122658	6.4191637	45.039932	looks_swapped_ch_lat_lon
277	4	medicin_alps|potentilla crantzii|20250624123548|6.419068|45.03997	medicin_alps	71429	meda_000240	canonical		Potentilla crantzii			20250624123548	6.4190683	45.03997	looks_swapped_ch_lat_lon
277	4	medicin_alps|potentilla crantzii|20250624123548|6.419068|45.03997	medicin_alps	71529	meda_124	short_numeric_suffix		Potentilla crantzii			20250624123548	6.4190683	45.03997	looks_swapped_ch_lat_lon
277	4	medicin_alps|potentilla crantzii|20250624123548|6.419068|45.03997	medicin_alps	71689	meda_224	short_numeric_suffix		Potentilla crantzii			20250624123548	6.4190683	45.03997	looks_swapped_ch_lat_lon
277	4	medicin_alps|potentilla crantzii|20250624123548|6.419068|45.03997	medicin_alps	71889	meda_384	short_numeric_suffix		Potentilla crantzii			20250624123548	6.4190683	45.03997	looks_swapped_ch_lat_lon
278	4	medicin_alps|potentilla crantzii|20250624124442|6.419114|45.03998	medicin_alps	71431	meda_000242	canonical		Potentilla crantzii			20250624124442	6.419114	45.03998	looks_swapped_ch_lat_lon
278	4	medicin_alps|potentilla crantzii|20250624124442|6.419114|45.03998	medicin_alps	71531	meda_126	short_numeric_suffix		Potentilla crantzii			20250624124442	6.419114	45.03998	looks_swapped_ch_lat_lon
278	4	medicin_alps|potentilla crantzii|20250624124442|6.419114|45.03998	medicin_alps	71691	meda_226	short_numeric_suffix		Potentilla crantzii			20250624124442	6.419114	45.03998	looks_swapped_ch_lat_lon
278	4	medicin_alps|potentilla crantzii|20250624124442|6.419114|45.03998	medicin_alps	71891	meda_386	short_numeric_suffix		Potentilla crantzii			20250624124442	6.419114	45.03998	looks_swapped_ch_lat_lon
279	4	medicin_alps|potentilla crantzii|20250624125307|6.419118|45.039974	medicin_alps	71433	meda_000244	canonical		Potentilla crantzii			20250624125307	6.419118	45.039974	looks_swapped_ch_lat_lon
279	4	medicin_alps|potentilla crantzii|20250624125307|6.419118|45.039974	medicin_alps	71533	meda_128	short_numeric_suffix		Potentilla crantzii			20250624125307	6.419118	45.039974	looks_swapped_ch_lat_lon
279	4	medicin_alps|potentilla crantzii|20250624125307|6.419118|45.039974	medicin_alps	71693	meda_228	short_numeric_suffix		Potentilla crantzii			20250624125307	6.419118	45.039974	looks_swapped_ch_lat_lon
279	4	medicin_alps|potentilla crantzii|20250624125307|6.419118|45.039974	medicin_alps	71893	meda_388	short_numeric_suffix		Potentilla crantzii			20250624125307	6.419118	45.039974	looks_swapped_ch_lat_lon
280	4	medicin_alps|potentilla crantzii|20250624130048|6.419104|45.039974	medicin_alps	71435	meda_000246	canonical		Potentilla crantzii			20250624130048	6.419104	45.039974	looks_swapped_ch_lat_lon
280	4	medicin_alps|potentilla crantzii|20250624130048|6.419104|45.039974	medicin_alps	71535	meda_130	short_numeric_suffix		Potentilla crantzii			20250624130048	6.419104	45.039974	looks_swapped_ch_lat_lon
280	4	medicin_alps|potentilla crantzii|20250624130048|6.419104|45.039974	medicin_alps	71695	meda_230	short_numeric_suffix		Potentilla crantzii			20250624130048	6.419104	45.039974	looks_swapped_ch_lat_lon
280	4	medicin_alps|potentilla crantzii|20250624130048|6.419104|45.039974	medicin_alps	71895	meda_390	short_numeric_suffix		Potentilla crantzii			20250624130048	6.419104	45.039974	looks_swapped_ch_lat_lon
281	4	medicin_alps|potentilla crantzii|20250624130840|6.419286|45.039936	medicin_alps	71437	meda_000248	canonical		Potentilla crantzii			20250624130840	6.4192863	45.039936	looks_swapped_ch_lat_lon
281	4	medicin_alps|potentilla crantzii|20250624130840|6.419286|45.039936	medicin_alps	71537	meda_132	short_numeric_suffix		Potentilla crantzii			20250624130840	6.4192863	45.039936	looks_swapped_ch_lat_lon
281	4	medicin_alps|potentilla crantzii|20250624130840|6.419286|45.039936	medicin_alps	71697	meda_232	short_numeric_suffix		Potentilla crantzii			20250624130840	6.4192863	45.039936	looks_swapped_ch_lat_lon
281	4	medicin_alps|potentilla crantzii|20250624130840|6.419286|45.039936	medicin_alps	71897	meda_392	short_numeric_suffix		Potentilla crantzii			20250624130840	6.4192863	45.039936	looks_swapped_ch_lat_lon
282	4	medicin_alps|potentilla crantzii|20250624131600|6.419247|45.03997	medicin_alps	71439	meda_000250	canonical		Potentilla crantzii			20250624131600	6.4192467	45.03997	looks_swapped_ch_lat_lon
282	4	medicin_alps|potentilla crantzii|20250624131600|6.419247|45.03997	medicin_alps	71539	meda_134	short_numeric_suffix		Potentilla crantzii			20250624131600	6.4192467	45.03997	looks_swapped_ch_lat_lon
282	4	medicin_alps|potentilla crantzii|20250624131600|6.419247|45.03997	medicin_alps	71699	meda_234	short_numeric_suffix		Potentilla crantzii			20250624131600	6.4192467	45.03997	looks_swapped_ch_lat_lon
282	4	medicin_alps|potentilla crantzii|20250624131600|6.419247|45.03997	medicin_alps	71899	meda_394	short_numeric_suffix		Potentilla crantzii			20250624131600	6.4192467	45.03997	looks_swapped_ch_lat_lon
283	4	medicin_alps|potentilla crantzii|20250624132237|6.419395|45.039867	medicin_alps	71441	meda_000252	canonical		Potentilla crantzii			20250624132237	6.4193954	45.039867	looks_swapped_ch_lat_lon
283	4	medicin_alps|potentilla crantzii|20250624132237|6.419395|45.039867	medicin_alps	71541	meda_136	short_numeric_suffix		Potentilla crantzii			20250624132237	6.4193954	45.039867	looks_swapped_ch_lat_lon
283	4	medicin_alps|potentilla crantzii|20250624132237|6.419395|45.039867	medicin_alps	71701	meda_236	short_numeric_suffix		Potentilla crantzii			20250624132237	6.4193954	45.039867	looks_swapped_ch_lat_lon
283	4	medicin_alps|potentilla crantzii|20250624132237|6.419395|45.039867	medicin_alps	71901	meda_396	short_numeric_suffix		Potentilla crantzii			20250624132237	6.4193954	45.039867	looks_swapped_ch_lat_lon
284	4	medicin_alps|potentilla crantzii|20250624132949|6.419349|45.03992	medicin_alps	71443	meda_000254	canonical		Potentilla crantzii			20250624132949	6.419349	45.03992	looks_swapped_ch_lat_lon
284	4	medicin_alps|potentilla crantzii|20250624132949|6.419349|45.03992	medicin_alps	71543	meda_138	short_numeric_suffix		Potentilla crantzii			20250624132949	6.419349	45.03992	looks_swapped_ch_lat_lon
284	4	medicin_alps|potentilla crantzii|20250624132949|6.419349|45.03992	medicin_alps	71703	meda_238	short_numeric_suffix		Potentilla crantzii			20250624132949	6.419349	45.03992	looks_swapped_ch_lat_lon
284	4	medicin_alps|potentilla crantzii|20250624132949|6.419349|45.03992	medicin_alps	71903	meda_398	short_numeric_suffix		Potentilla crantzii			20250624132949	6.419349	45.03992	looks_swapped_ch_lat_lon
285	6	medicin_alps||20250623121218|6.419399|45.039837	medicin_alps	71306	meda_000154	canonical					20250623121218	6.4193993	45.039837	looks_swapped_ch_lat_lon
285	6	medicin_alps||20250623121218|6.419399|45.039837	medicin_alps	71326	meda_1	short_numeric_suffix					20250623121218	6.4193993	45.039837	looks_swapped_ch_lat_lon
285	6	medicin_alps||20250623121218|6.419399|45.039837	medicin_alps	71400	meda_37	short_numeric_suffix					20250623121218	6.4193993	45.039837	looks_swapped_ch_lat_lon
285	6	medicin_alps||20250623121218|6.419399|45.039837	medicin_alps	71466	meda_61	short_numeric_suffix					20250623121218	6.4193993	45.039837	looks_swapped_ch_lat_lon
285	6	medicin_alps||20250623121218|6.419399|45.039837	medicin_alps	71626	meda_161	short_numeric_suffix					20250623121218	6.4193993	45.039837	looks_swapped_ch_lat_lon
285	6	medicin_alps||20250623121218|6.419399|45.039837	medicin_alps	71826	meda_321	short_numeric_suffix					20250623121218	6.4193993	45.039837	looks_swapped_ch_lat_lon
286	5	medicin_alps||20250623121524|6.41941|45.039776	medicin_alps	71346	meda_000157	canonical					20250623121524	6.41941	45.039776	looks_swapped_ch_lat_lon
286	5	medicin_alps||20250623121524|6.41941|45.039776	medicin_alps	71420	meda_57	short_numeric_suffix					20250623121524	6.41941	45.039776	looks_swapped_ch_lat_lon
286	5	medicin_alps||20250623121524|6.41941|45.039776	medicin_alps	71486	meda_81	short_numeric_suffix					20250623121524	6.41941	45.039776	looks_swapped_ch_lat_lon
286	5	medicin_alps||20250623121524|6.41941|45.039776	medicin_alps	71646	meda_181	short_numeric_suffix					20250623121524	6.41941	45.039776	looks_swapped_ch_lat_lon
286	5	medicin_alps||20250623121524|6.41941|45.039776	medicin_alps	71846	meda_341	short_numeric_suffix					20250623121524	6.41941	45.039776	looks_swapped_ch_lat_lon
287	6	medicin_alps||20250623122330|6.419464|45.03982	medicin_alps	71308	meda_000148	canonical					20250623122330	6.419464	45.03982	looks_swapped_ch_lat_lon
287	6	medicin_alps||20250623122330|6.419464|45.03982	medicin_alps	71328	meda_3	short_numeric_suffix					20250623122330	6.419464	45.03982	looks_swapped_ch_lat_lon
287	6	medicin_alps||20250623122330|6.419464|45.03982	medicin_alps	71402	meda_39	short_numeric_suffix					20250623122330	6.419464	45.03982	looks_swapped_ch_lat_lon
287	6	medicin_alps||20250623122330|6.419464|45.03982	medicin_alps	71468	meda_63	short_numeric_suffix					20250623122330	6.419464	45.03982	looks_swapped_ch_lat_lon
287	6	medicin_alps||20250623122330|6.419464|45.03982	medicin_alps	71628	meda_163	short_numeric_suffix					20250623122330	6.419464	45.03982	looks_swapped_ch_lat_lon
287	6	medicin_alps||20250623122330|6.419464|45.03982	medicin_alps	71828	meda_323	short_numeric_suffix					20250623122330	6.419464	45.03982	looks_swapped_ch_lat_lon
288	5	medicin_alps||20250623122526|6.419362|45.03984	medicin_alps	71348	meda_000159	canonical					20250623122526	6.4193616	45.03984	looks_swapped_ch_lat_lon
288	5	medicin_alps||20250623122526|6.419362|45.03984	medicin_alps	71422	meda_59	short_numeric_suffix					20250623122526	6.4193616	45.03984	looks_swapped_ch_lat_lon
288	5	medicin_alps||20250623122526|6.419362|45.03984	medicin_alps	71488	meda_83	short_numeric_suffix					20250623122526	6.4193616	45.03984	looks_swapped_ch_lat_lon
288	5	medicin_alps||20250623122526|6.419362|45.03984	medicin_alps	71648	meda_183	short_numeric_suffix					20250623122526	6.4193616	45.03984	looks_swapped_ch_lat_lon
288	5	medicin_alps||20250623122526|6.419362|45.03984	medicin_alps	71848	meda_343	short_numeric_suffix					20250623122526	6.4193616	45.03984	looks_swapped_ch_lat_lon
289	5	medicin_alps||20250623123349|6.419291|45.03985	medicin_alps	71350	meda_000161	canonical					20250623123349	6.4192915	45.03985	looks_swapped_ch_lat_lon
289	5	medicin_alps||20250623123349|6.419291|45.03985	medicin_alps	71366	meda_21	short_numeric_suffix					20250623123349	6.4192915	45.03985	looks_swapped_ch_lat_lon
289	5	medicin_alps||20250623123349|6.419291|45.03985	medicin_alps	71490	meda_85	short_numeric_suffix					20250623123349	6.4192915	45.03985	looks_swapped_ch_lat_lon
289	5	medicin_alps||20250623123349|6.419291|45.03985	medicin_alps	71650	meda_185	short_numeric_suffix					20250623123349	6.4192915	45.03985	looks_swapped_ch_lat_lon
289	5	medicin_alps||20250623123349|6.419291|45.03985	medicin_alps	71850	meda_345	short_numeric_suffix					20250623123349	6.4192915	45.03985	looks_swapped_ch_lat_lon
290	6	medicin_alps||20250623123503|6.419371|45.03983	medicin_alps	71310	meda_000143	canonical					20250623123503	6.419371	45.03983	looks_swapped_ch_lat_lon
290	6	medicin_alps||20250623123503|6.419371|45.03983	medicin_alps	71330	meda_5	short_numeric_suffix					20250623123503	6.419371	45.03983	looks_swapped_ch_lat_lon
290	6	medicin_alps||20250623123503|6.419371|45.03983	medicin_alps	71404	meda_41	short_numeric_suffix					20250623123503	6.419371	45.03983	looks_swapped_ch_lat_lon
290	6	medicin_alps||20250623123503|6.419371|45.03983	medicin_alps	71470	meda_65	short_numeric_suffix					20250623123503	6.419371	45.03983	looks_swapped_ch_lat_lon
290	6	medicin_alps||20250623123503|6.419371|45.03983	medicin_alps	71630	meda_165	short_numeric_suffix					20250623123503	6.419371	45.03983	looks_swapped_ch_lat_lon
290	6	medicin_alps||20250623123503|6.419371|45.03983	medicin_alps	71830	meda_325	short_numeric_suffix					20250623123503	6.419371	45.03983	looks_swapped_ch_lat_lon
291	5	medicin_alps||20250623124252|6.419287|45.039852	medicin_alps	71352	meda_000163	canonical					20250623124252	6.4192867	45.039852	looks_swapped_ch_lat_lon
291	5	medicin_alps||20250623124252|6.419287|45.039852	medicin_alps	71368	meda_23	short_numeric_suffix					20250623124252	6.4192867	45.039852	looks_swapped_ch_lat_lon
291	5	medicin_alps||20250623124252|6.419287|45.039852	medicin_alps	71492	meda_87	short_numeric_suffix					20250623124252	6.4192867	45.039852	looks_swapped_ch_lat_lon
291	5	medicin_alps||20250623124252|6.419287|45.039852	medicin_alps	71652	meda_187	short_numeric_suffix					20250623124252	6.4192867	45.039852	looks_swapped_ch_lat_lon
291	5	medicin_alps||20250623124252|6.419287|45.039852	medicin_alps	71852	meda_347	short_numeric_suffix					20250623124252	6.4192867	45.039852	looks_swapped_ch_lat_lon
292	6	medicin_alps||20250623124333|6.419386|45.039845	medicin_alps	71312	meda_000138	canonical					20250623124333	6.4193864	45.039845	looks_swapped_ch_lat_lon
292	6	medicin_alps||20250623124333|6.419386|45.039845	medicin_alps	71332	meda_7	short_numeric_suffix					20250623124333	6.4193864	45.039845	looks_swapped_ch_lat_lon
292	6	medicin_alps||20250623124333|6.419386|45.039845	medicin_alps	71406	meda_43	short_numeric_suffix					20250623124333	6.4193864	45.039845	looks_swapped_ch_lat_lon
292	6	medicin_alps||20250623124333|6.419386|45.039845	medicin_alps	71472	meda_67	short_numeric_suffix					20250623124333	6.4193864	45.039845	looks_swapped_ch_lat_lon
292	6	medicin_alps||20250623124333|6.419386|45.039845	medicin_alps	71632	meda_167	short_numeric_suffix					20250623124333	6.4193864	45.039845	looks_swapped_ch_lat_lon
292	6	medicin_alps||20250623124333|6.419386|45.039845	medicin_alps	71832	meda_327	short_numeric_suffix					20250623124333	6.4193864	45.039845	looks_swapped_ch_lat_lon
293	6	medicin_alps||20250623125245|6.419217|45.039894	medicin_alps	71314	meda_000150	canonical					20250623125245	6.419217	45.039894	looks_swapped_ch_lat_lon
293	6	medicin_alps||20250623125245|6.419217|45.039894	medicin_alps	71334	meda_9	short_numeric_suffix					20250623125245	6.419217	45.039894	looks_swapped_ch_lat_lon
293	6	medicin_alps||20250623125245|6.419217|45.039894	medicin_alps	71408	meda_45	short_numeric_suffix					20250623125245	6.419217	45.039894	looks_swapped_ch_lat_lon
293	6	medicin_alps||20250623125245|6.419217|45.039894	medicin_alps	71474	meda_69	short_numeric_suffix					20250623125245	6.419217	45.039894	looks_swapped_ch_lat_lon
293	6	medicin_alps||20250623125245|6.419217|45.039894	medicin_alps	71634	meda_169	short_numeric_suffix					20250623125245	6.419217	45.039894	looks_swapped_ch_lat_lon
293	6	medicin_alps||20250623125245|6.419217|45.039894	medicin_alps	71834	meda_329	short_numeric_suffix					20250623125245	6.419217	45.039894	looks_swapped_ch_lat_lon
294	5	medicin_alps||20250623125252|6.419155|45.039886	medicin_alps	71354	meda_000165	canonical					20250623125252	6.419155	45.039886	looks_swapped_ch_lat_lon
294	5	medicin_alps||20250623125252|6.419155|45.039886	medicin_alps	71370	meda_25	short_numeric_suffix					20250623125252	6.419155	45.039886	looks_swapped_ch_lat_lon
294	5	medicin_alps||20250623125252|6.419155|45.039886	medicin_alps	71494	meda_89	short_numeric_suffix					20250623125252	6.419155	45.039886	looks_swapped_ch_lat_lon
294	5	medicin_alps||20250623125252|6.419155|45.039886	medicin_alps	71654	meda_189	short_numeric_suffix					20250623125252	6.419155	45.039886	looks_swapped_ch_lat_lon
294	5	medicin_alps||20250623125252|6.419155|45.039886	medicin_alps	71854	meda_349	short_numeric_suffix					20250623125252	6.419155	45.039886	looks_swapped_ch_lat_lon
295	5	medicin_alps||20250623125937|6.419104|45.039932	medicin_alps	71356	meda_000167	canonical					20250623125937	6.4191036	45.039932	looks_swapped_ch_lat_lon
295	5	medicin_alps||20250623125937|6.419104|45.039932	medicin_alps	71372	meda_27	short_numeric_suffix					20250623125937	6.4191036	45.039932	looks_swapped_ch_lat_lon
295	5	medicin_alps||20250623125937|6.419104|45.039932	medicin_alps	71496	meda_91	short_numeric_suffix					20250623125937	6.4191036	45.039932	looks_swapped_ch_lat_lon
295	5	medicin_alps||20250623125937|6.419104|45.039932	medicin_alps	71656	meda_191	short_numeric_suffix					20250623125937	6.4191036	45.039932	looks_swapped_ch_lat_lon
295	5	medicin_alps||20250623125937|6.419104|45.039932	medicin_alps	71856	meda_351	short_numeric_suffix					20250623125937	6.4191036	45.039932	looks_swapped_ch_lat_lon
296	6	medicin_alps||20250623130526|6.419114|45.039898	medicin_alps	71316	meda_000140	canonical					20250623130526	6.4191136	45.039898	looks_swapped_ch_lat_lon
296	6	medicin_alps||20250623130526|6.419114|45.039898	medicin_alps	71336	meda_11	short_numeric_suffix					20250623130526	6.4191136	45.039898	looks_swapped_ch_lat_lon
296	6	medicin_alps||20250623130526|6.419114|45.039898	medicin_alps	71410	meda_47	short_numeric_suffix					20250623130526	6.4191136	45.039898	looks_swapped_ch_lat_lon
296	6	medicin_alps||20250623130526|6.419114|45.039898	medicin_alps	71476	meda_71	short_numeric_suffix					20250623130526	6.4191136	45.039898	looks_swapped_ch_lat_lon
296	6	medicin_alps||20250623130526|6.419114|45.039898	medicin_alps	71636	meda_171	short_numeric_suffix					20250623130526	6.4191136	45.039898	looks_swapped_ch_lat_lon
296	6	medicin_alps||20250623130526|6.419114|45.039898	medicin_alps	71836	meda_331	short_numeric_suffix					20250623130526	6.4191136	45.039898	looks_swapped_ch_lat_lon
297	5	medicin_alps||20250623131256|6.419085|45.039967	medicin_alps	71358	meda_000169	canonical					20250623131256	6.419085	45.039967	looks_swapped_ch_lat_lon
297	5	medicin_alps||20250623131256|6.419085|45.039967	medicin_alps	71374	meda_29	short_numeric_suffix					20250623131256	6.419085	45.039967	looks_swapped_ch_lat_lon
297	5	medicin_alps||20250623131256|6.419085|45.039967	medicin_alps	71498	meda_93	short_numeric_suffix					20250623131256	6.419085	45.039967	looks_swapped_ch_lat_lon
297	5	medicin_alps||20250623131256|6.419085|45.039967	medicin_alps	71658	meda_193	short_numeric_suffix					20250623131256	6.419085	45.039967	looks_swapped_ch_lat_lon
297	5	medicin_alps||20250623131256|6.419085|45.039967	medicin_alps	71858	meda_353	short_numeric_suffix					20250623131256	6.419085	45.039967	looks_swapped_ch_lat_lon
298	5	medicin_alps||20250623132214|6.419015|45.04004	medicin_alps	71360	meda_000171	canonical					20250623132214	6.419015	45.04004	looks_swapped_ch_lat_lon
298	5	medicin_alps||20250623132214|6.419015|45.04004	medicin_alps	71376	meda_31	short_numeric_suffix					20250623132214	6.419015	45.04004	looks_swapped_ch_lat_lon
298	5	medicin_alps||20250623132214|6.419015|45.04004	medicin_alps	71500	meda_95	short_numeric_suffix					20250623132214	6.419015	45.04004	looks_swapped_ch_lat_lon
298	5	medicin_alps||20250623132214|6.419015|45.04004	medicin_alps	71660	meda_195	short_numeric_suffix					20250623132214	6.419015	45.04004	looks_swapped_ch_lat_lon
298	5	medicin_alps||20250623132214|6.419015|45.04004	medicin_alps	71860	meda_355	short_numeric_suffix					20250623132214	6.419015	45.04004	looks_swapped_ch_lat_lon
299	6	medicin_alps||20250623132708|6.419039|45.039967	medicin_alps	71318	meda_000145	canonical					20250623132708	6.419039	45.039967	looks_swapped_ch_lat_lon
299	6	medicin_alps||20250623132708|6.419039|45.039967	medicin_alps	71338	meda_13	short_numeric_suffix					20250623132708	6.419039	45.039967	looks_swapped_ch_lat_lon
299	6	medicin_alps||20250623132708|6.419039|45.039967	medicin_alps	71412	meda_49	short_numeric_suffix					20250623132708	6.419039	45.039967	looks_swapped_ch_lat_lon
299	6	medicin_alps||20250623132708|6.419039|45.039967	medicin_alps	71478	meda_73	short_numeric_suffix					20250623132708	6.419039	45.039967	looks_swapped_ch_lat_lon
299	6	medicin_alps||20250623132708|6.419039|45.039967	medicin_alps	71638	meda_173	short_numeric_suffix					20250623132708	6.419039	45.039967	looks_swapped_ch_lat_lon
299	6	medicin_alps||20250623132708|6.419039|45.039967	medicin_alps	71838	meda_333	short_numeric_suffix					20250623132708	6.419039	45.039967	looks_swapped_ch_lat_lon
300	5	medicin_alps||20250623133423|6.419282|45.0399	medicin_alps	71362	meda_000173	canonical					20250623133423	6.419282	45.0399	looks_swapped_ch_lat_lon
300	5	medicin_alps||20250623133423|6.419282|45.0399	medicin_alps	71378	meda_33	short_numeric_suffix					20250623133423	6.419282	45.0399	looks_swapped_ch_lat_lon
300	5	medicin_alps||20250623133423|6.419282|45.0399	medicin_alps	71502	meda_97	short_numeric_suffix					20250623133423	6.419282	45.0399	looks_swapped_ch_lat_lon
300	5	medicin_alps||20250623133423|6.419282|45.0399	medicin_alps	71662	meda_197	short_numeric_suffix					20250623133423	6.419282	45.0399	looks_swapped_ch_lat_lon
300	5	medicin_alps||20250623133423|6.419282|45.0399	medicin_alps	71862	meda_357	short_numeric_suffix					20250623133423	6.419282	45.0399	looks_swapped_ch_lat_lon
301	6	medicin_alps||20250623133729|6.418991|45.040028	medicin_alps	71320	meda_000153	canonical					20250623133729	6.418991	45.040028	looks_swapped_ch_lat_lon
301	6	medicin_alps||20250623133729|6.418991|45.040028	medicin_alps	71340	meda_15	short_numeric_suffix					20250623133729	6.418991	45.040028	looks_swapped_ch_lat_lon
301	6	medicin_alps||20250623133729|6.418991|45.040028	medicin_alps	71414	meda_51	short_numeric_suffix					20250623133729	6.418991	45.040028	looks_swapped_ch_lat_lon
301	6	medicin_alps||20250623133729|6.418991|45.040028	medicin_alps	71480	meda_75	short_numeric_suffix					20250623133729	6.418991	45.040028	looks_swapped_ch_lat_lon
301	6	medicin_alps||20250623133729|6.418991|45.040028	medicin_alps	71640	meda_175	short_numeric_suffix					20250623133729	6.418991	45.040028	looks_swapped_ch_lat_lon
301	6	medicin_alps||20250623133729|6.418991|45.040028	medicin_alps	71840	meda_335	short_numeric_suffix					20250623133729	6.418991	45.040028	looks_swapped_ch_lat_lon
302	5	medicin_alps||20250623134006|6.41932|45.039898	medicin_alps	71364	meda_000175	canonical					20250623134006	6.41932	45.039898	looks_swapped_ch_lat_lon
302	5	medicin_alps||20250623134006|6.41932|45.039898	medicin_alps	71380	meda_35	short_numeric_suffix					20250623134006	6.41932	45.039898	looks_swapped_ch_lat_lon
302	5	medicin_alps||20250623134006|6.41932|45.039898	medicin_alps	71504	meda_99	short_numeric_suffix					20250623134006	6.41932	45.039898	looks_swapped_ch_lat_lon
302	5	medicin_alps||20250623134006|6.41932|45.039898	medicin_alps	71664	meda_199	short_numeric_suffix					20250623134006	6.41932	45.039898	looks_swapped_ch_lat_lon
302	5	medicin_alps||20250623134006|6.41932|45.039898	medicin_alps	71864	meda_359	short_numeric_suffix					20250623134006	6.41932	45.039898	looks_swapped_ch_lat_lon
303	6	medicin_alps||20250623134848|6.419268|45.039967	medicin_alps	71322	meda_000141	canonical					20250623134848	6.419268	45.039967	looks_swapped_ch_lat_lon
303	6	medicin_alps||20250623134848|6.419268|45.039967	medicin_alps	71342	meda_17	short_numeric_suffix					20250623134848	6.419268	45.039967	looks_swapped_ch_lat_lon
303	6	medicin_alps||20250623134848|6.419268|45.039967	medicin_alps	71416	meda_53	short_numeric_suffix					20250623134848	6.419268	45.039967	looks_swapped_ch_lat_lon
303	6	medicin_alps||20250623134848|6.419268|45.039967	medicin_alps	71482	meda_77	short_numeric_suffix					20250623134848	6.419268	45.039967	looks_swapped_ch_lat_lon
303	6	medicin_alps||20250623134848|6.419268|45.039967	medicin_alps	71642	meda_177	short_numeric_suffix					20250623134848	6.419268	45.039967	looks_swapped_ch_lat_lon
303	6	medicin_alps||20250623134848|6.419268|45.039967	medicin_alps	71842	meda_337	short_numeric_suffix					20250623134848	6.419268	45.039967	looks_swapped_ch_lat_lon
304	6	medicin_alps||20250623135752|6.419064|45.040028	medicin_alps	71324	meda_000155	canonical					20250623135752	6.4190636	45.040028	looks_swapped_ch_lat_lon
304	6	medicin_alps||20250623135752|6.419064|45.040028	medicin_alps	71344	meda_19	short_numeric_suffix					20250623135752	6.4190636	45.040028	looks_swapped_ch_lat_lon
304	6	medicin_alps||20250623135752|6.419064|45.040028	medicin_alps	71418	meda_55	short_numeric_suffix					20250623135752	6.4190636	45.040028	looks_swapped_ch_lat_lon
304	6	medicin_alps||20250623135752|6.419064|45.040028	medicin_alps	71484	meda_79	short_numeric_suffix					20250623135752	6.4190636	45.040028	looks_swapped_ch_lat_lon
304	6	medicin_alps||20250623135752|6.419064|45.040028	medicin_alps	71644	meda_179	short_numeric_suffix					20250623135752	6.4190636	45.040028	looks_swapped_ch_lat_lon
304	6	medicin_alps||20250623135752|6.419064|45.040028	medicin_alps	71844	meda_339	short_numeric_suffix					20250623135752	6.4190636	45.040028	looks_swapped_ch_lat_lon
305	3	medicin_alps||20250624103840|6.419225|45.04002	medicin_alps	71566	meda_000177	canonical					20250624103840	6.419225	45.04002	looks_swapped_ch_lat_lon
