project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	issues
droguier_jbn	74744	drog_000178	canonical		Carum_carvi_L			Carum_carvi_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Carum_carvi_L;name_proposition=Arnica montana	20260121154311			missing	taxon_unified_conflict
droguier_jbn	74745	drog_000100	canonical		Carum_carvi_L			Carum_carvi_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Carum_carvi_L;name_proposition=Arnica montana	20260121154554			missing	taxon_unified_conflict
droguier_jbn	74746	drog_000288	canonical		Carum_carvi_L			Carum_carvi_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Carum_carvi_L;name_proposition=Arnica montana	20260121154730			missing	taxon_unified_conflict
droguier_jbn	74747	drog_000195	canonical		Carum_carvi_L			Carum_carvi_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Carum_carvi_L;name_proposition=Arnica montana	20260121154913			missing	taxon_unified_conflict
droguier_jbn	74748	drog_000065	canonical		Carum_carvi_L			Carum_carvi_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Carum_carvi_L;name_proposition=Arnica montana	20260121155038			missing	taxon_unified_conflict
droguier_jbn	74749	drog_000098	canonical		Carum_carvi_L			Carum_carvi_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Carum_carvi_L;name_proposition=Arnica montana	20260121155149			missing	taxon_unified_conflict
droguier_jbn	74750	drog_000132	canonical		Carum_carvi_L			Carum_carvi_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Carum_carvi_L;name_proposition=Arnica montana	20260121155313			missing	taxon_unified_conflict
droguier_jbn	74751	drog_000237	canonical					Frangula purshiana	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260121155430			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74752	drog_000055	canonical					Frangula purshiana	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260121155825			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74753	drog_000538	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126141105			missing	taxon_unified_conflict
droguier_jbn	74754	drog_000316	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126141226			missing	taxon_unified_conflict
droguier_jbn	74755	drog_000421	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126141320			missing	taxon_unified_conflict
droguier_jbn	74756	drog_000423	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126141501			missing	taxon_unified_conflict
droguier_jbn	74757	drog_000346	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126141553			missing	taxon_unified_conflict
droguier_jbn	74758	drog_000408	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126141714			missing	taxon_unified_conflict
droguier_jbn	74759	drog_000398	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126141837			missing	taxon_unified_conflict
droguier_jbn	74760	drog_000452	canonical		Juniperus_communis_L			Juniperus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Juniperus_communis_L;name_proposition=Krameria lappacea	20260126142122			missing	taxon_unified_conflict
