project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	issue
jbp	74234	dbgi_009847	canonical	dbgi_009847	Thalictrum simplex			20250818124537	14.414782	50.119705	out_of_ch_range	true	false	false	false	dbgi_009847		missing_extraction
jbp	74235	dbgi_009861	canonical	dbgi_009861	Thalictrum lucidum			20250818124714	14.414753	50.119686	out_of_ch_range	true	false	false	false	dbgi_009861		missing_extraction
jbp	74236	dbgi_009885	canonical	dbgi_009885	Thalictrum lucidum			20250818124821	14.414753	50.119686	out_of_ch_range	true	false	false	false	dbgi_009885		missing_extraction
jbp	74237	dbgi_009829	canonical	dbgi_009829	Aconitum variegatum			20250818144832	14.419825	50.123386	out_of_ch_range	true	false	false	false	dbgi_009829		missing_extraction
jbp	74239	dbgi_009889	canonical	dbgi_009889				20250818130549	14.41538	50.121643	out_of_ch_range	true	false	false	false	dbgi_009889		missing_extraction
jbp	74240	dbgi_009843	canonical	dbgi_009843				20250818131008	14.41538	50.121643	out_of_ch_range	true	false	false	false	dbgi_009843		missing_extraction
jbp	74241	dbgi_009865	canonical	dbgi_009865	Spiraea nipponica			20250818132021	14.415343	50.12161	out_of_ch_range	true	false	false	false	dbgi_009865		missing_extraction
jbp	74242	dbgi_009828	canonical	dbgi_009828	Spiraea nipponica			20250818132319	14.415343	50.12161	out_of_ch_range	true	false	false	false	dbgi_009828		missing_extraction
jbp	74243	dbgi_009831	canonical	dbgi_009831	Spiraea japonica			20250818132746	14.415308	50.121582	out_of_ch_range	true	false	false	false	dbgi_009831		missing_extraction
jbp	74244	dbgi_009863	canonical	dbgi_009863	Spiraea japonica			20250818133104	14.415308	50.121582	out_of_ch_range	true	false	false	false	dbgi_009863		missing_extraction
jbp	74245	dbgi_009912	canonical	dbgi_009912	Spiraea japonica			20250818133500	14.415308	50.121582	out_of_ch_range	true	false	false	false	dbgi_009912		missing_extraction
jbp	74246	dbgi_009839	canonical	dbgi_009839	Spiraea media			20250818134019	14.418057	50.12301	out_of_ch_range	true	false	false	false	dbgi_009839		missing_extraction
jbp	74247	dbgi_009874	canonical	dbgi_009874	Spiraea media			20250818134314	14.418057	50.12301	out_of_ch_range	true	false	false	false	dbgi_009874		missing_extraction
jbp	74248	dbgi_009888	canonical	dbgi_009888	Spiraea media			20250818134558	14.418057	50.12301	out_of_ch_range	true	false	false	false	dbgi_009888		missing_extraction
jbp	74249	dbgi_009901	canonical	dbgi_009901	Spiraea humilis			20250818134827	14.418001	50.123	out_of_ch_range	true	false	false	false	dbgi_009901		missing_extraction
jbp	74250	dbgi_009867	canonical	dbgi_009867	Spiraea media			20250818135247	14.4180565	50.12301	out_of_ch_range	true	false	false	false	dbgi_009867		missing_extraction
