project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	issue
jbn	69479	dbgi_001591	canonical	dbgi_001591		Ilex aquifolium L.			6.934034	46.999474	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001591		missing_extraction
jbn	69484	dbgi_001748	canonical	dbgi_001748		Cephalanthus occidentalis L.			6.9340396	46.999523	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001748		missing_extraction
jbn	69486	dbgi_001707	canonical	dbgi_001707		Kalanchoe tomentosa Baker			6.9342246	46.999863	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001707		missing_extraction
jbn	69488	dbgi_001717	canonical	dbgi_001717		unknown			6.9342504	46.99983	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001717		missing_extraction
jbn	69492	dbgi_001467	canonical	dbgi_001467		Euphorbia_fianarantsoae_Ursch_and_Leandri			6.934211	46.999817	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001467		missing_extraction
jbn	69493	dbgi_001504	canonical	dbgi_001504		Cynanchum_grandidieri_Liede_and_Meve			6.9342036	46.999813	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001504		missing_extraction
jbn	69499	dbgi_001683	canonical	dbgi_001683		Uncarina_grandidieri_BailL_Stapf			6.934167	46.9998	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	69502	dbgi_001462	canonical	dbgi_001462		Aloe			6.9341636	46.999832	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001462		missing_extraction
jbn	69505	dbgi_001472	canonical	dbgi_001472		Adansonia_za_BailL			6.934164	46.99982	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001472		missing_extraction
jbn	69506	dbgi_001688	canonical	dbgi_001688		Cynanchum			6.9341874	46.99984	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001688		missing_extraction
jbn	69511	dbgi_001461	canonical	dbgi_001461		Euphorbia			6.9341636	46.999805	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001461		missing_extraction
jbn	69514	dbgi_001464	canonical	dbgi_001464		Uncarina			6.9341664	46.999805	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001464		missing_extraction
jbn	69516	dbgi_001728	canonical	dbgi_001728		Asimina_triloba_L_Dunal			6.934272	46.99954	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001728		missing_extraction
jbn	69524	dbgi_001663	canonical	dbgi_001663		Lindera_benzoin_L_Blume			6.934267	46.999565	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001663		missing_extraction
