"Filename","Extension","Localisation.in.Sciex.OS.project","Rack","Plate.position","Comment","sample_id","latitude","x_coord","y_coord","date_updated","user_created","id","date_created","longitude","collector_fullname","observation_subject","inat_upload","is_wild","taxon_name","no_name_on_list","picture_panel","picture_general","picture_detail","picture_cut","picture_panel_label","collector_orcid","collector_inat","qfield_project","name_proposition","ipen","date","geometry.type","geometry.coordinates"
"20261703_Mazz_Sample_drog_000289_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000289_01",2,"C9","plate 2","drog_000289",NA,NA,NA,"2026-07-21T12:50:40.275Z","053e0368-4ed8-4569-a070-81a22ad13957",74734,"2026-01-29T15:12:54.958Z",NA,"Emmanuel Defossez","Stems",0,1,"Frangula_alnus_MilL",0,"DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_01.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_02.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_03.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_04.jpg","DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000289_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121151828,"",""
"20261703_Mazz_Sample_drog_000537_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000537_01",2,"C10","plate 2","drog_000537",NA,NA,NA,"2026-07-21T12:11:38.857Z","053e0368-4ed8-4569-a070-81a22ad13957",74367,"2026-01-29T15:12:39.592Z",NA,"Emmanuel Defossez","Leaf",0,1,"",1,"DCIM/droguier_jbn/Mentha x piperita_drog_000537_01.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000537_03.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000537_04.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000537_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Mentha x piperita",NA,20260123113505,"",""
"20261703_Mazz_Sample_drog_000026_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000026_01",2,"C11","plate 2","drog_000026",6.934452,6.934452,47.000107,"2026-07-21T12:11:41.094Z","053e0368-4ed8-4569-a070-81a22ad13957",74502,"2026-01-29T15:12:45.185Z",47.000107,"Emmanuel Defossez","Flower",1,1,"Achillea_millefolium_L",0,"DCIM/droguier_jbn/Achillea_millefolium_L_drog_000026_01.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000026_02.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000026_03.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000026_04.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000026_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260113112116,"Point","[6.934451897828999,47.00010657112577]"
"20261703_Mazz_Sample_drog_000090_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000090_01",2,"C12","plate 2","drog_000090",NA,NA,NA,"2026-07-21T12:11:38.539Z","053e0368-4ed8-4569-a070-81a22ad13957",74344,"2026-01-29T15:12:38.584Z",NA,"Emmanuel Defossez","Leaf",0,1,"",1,"DCIM/droguier_jbn/Equisetum arvense_drog_000090_01.jpg","DCIM/droguier_jbn/Equisetum arvense_drog_000090_02.jpg","DCIM/droguier_jbn/Equisetum arvense_drog_000090_03.jpg","DCIM/droguier_jbn/Equisetum arvense_drog_000090_04.jpg","DCIM/droguier_jbn/Equisetum arvense_drog_000090_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Equisetum arvense",NA,20260123095032,"",""
"20261703_Mazz_Sample_drog_000329_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000329_01",2,"D1","plate 2","drog_000329",NA,NA,NA,"2026-07-21T12:11:39.508Z","053e0368-4ed8-4569-a070-81a22ad13957",74401,"2026-01-29T15:12:41.607Z",NA,"Emmanuel Defossez","Fruit",1,0,"",1,"DCIM/droguier_jbn/Senna alexandrina_drog_000329_01.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000329_03.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000329_04.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000329_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Senna alexandrina",NA,20260126104817,"",""
"20261703_Mazz_Sample_drog_000031_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000031_01",2,"D2","plate 2","drog_000031",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:41.220Z","053e0368-4ed8-4569-a070-81a22ad13957",74507,"2026-01-29T15:12:45.312Z",47.000084,"Emmanuel Defossez","Flower",1,0,"",1,"DCIM/droguier_jbn/Centaurium erythraea Rafn_drog_000031_01.jpg","DCIM/droguier_jbn/Centaurium erythraea Rafn_drog_000031_02.jpg","DCIM/droguier_jbn/Centaurium erythraea Rafn_drog_000031_03.jpg","DCIM/droguier_jbn/Centaurium erythraea Rafn_drog_000031_04.jpg","DCIM/droguier_jbn/Centaurium erythraea Rafn_drog_000031_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Centaurium erythraea Rafn",NA,20260113113437,"Point","[6.934384509295905,47.000084404877065]"
"20261703_Mazz_Sample_drog_000317_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000317_01",2,"D3","plate 2","drog_000317",NA,NA,NA,"2026-07-21T12:50:38.271Z","053e0368-4ed8-4569-a070-81a22ad13957",74424,"2026-01-29T15:12:42.401Z",NA,"Emmanuel Defossez","Leaf",1,0,"Laurus_nobilis_L",0,"DCIM/droguier_jbn/Laurus_nobilis_L_drog_000317_01.jpg","DCIM/droguier_jbn/Thymus_vulgaris_L_drog_000327_02.jpg","DCIM/droguier_jbn/Laurus_nobilis_L_drog_000317_03.jpg","DCIM/droguier_jbn/Laurus_nobilis_L_drog_000317_04.jpg","DCIM/droguier_jbn/Laurus_nobilis_L_drog_000317_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260126112619,"",""
"20261703_Mazz_Sample_drog_000400_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000400_01",2,"D4","plate 2","drog_000400",NA,NA,NA,"2026-07-21T12:11:39.458Z","053e0368-4ed8-4569-a070-81a22ad13957",74399,"2026-01-29T15:12:41.520Z",NA,"Emmanuel Defossez","Leaf",1,0,"",1,"DCIM/droguier_jbn/Senna alexandrina_drog_000400_01.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000544_02.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000400_03.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000400_04.jpg","DCIM/droguier_jbn/Senna alexandrina_drog_000400_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Senna alexandrina",NA,20260126104407,"",""
"20261703_Mazz_Sample_drog_000176_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000176_01",2,"D5","plate 2","drog_000176",NA,NA,NA,"2026-07-21T12:50:40.155Z","053e0368-4ed8-4569-a070-81a22ad13957",74728,"2026-01-29T15:12:54.725Z",NA,"Emmanuel Defossez","Leaf",0,1,"Achillea_millefolium_L",0,"DCIM/droguier_jbn/Achillea_millefolium_L_drog_000176_01.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000176_02.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000176_03.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000176_04.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000176_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121150018,"",""
"20261703_Mazz_Sample_drog_000054_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000054_01",2,"D6","plate 2","drog_000054",NA,NA,NA,"2026-07-21T12:11:38.234Z","053e0368-4ed8-4569-a070-81a22ad13957",74333,"2026-01-29T15:12:37.978Z",NA,"Emmanuel Defossez","Leaf",0,1,"",1,"DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000054_01.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000054_02.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000054_03.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000054_04.jpg","DCIM/droguier_jbn/Arctostaphylos uva-ursi_drog_000054_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Arctostaphylos uva-ursi",NA,20260123091957,"",""
"20261703_Mazz_Sample_drog_000007_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000007_01",2,"D7","plate 2","drog_000007",6.934537,6.934537,47.00012,"2026-07-21T12:11:40.617Z","053e0368-4ed8-4569-a070-81a22ad13957",74483,"2026-01-29T15:12:44.506Z",47.00012,"Emmanuel Defossez","Leaf",1,0,"Salvia_officinalis_L",0,"DCIM/droguier_jbn/Salvia_officinalis_L_drog_000007_01.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000007_02.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000007_03.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000007_04.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000007_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260112160354,"Point","[6.934536754238797,47.00011691336495]"
"20261703_Mazz_Sample_drog_000036_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000036_01",2,"D8","plate 2","drog_000036",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:41.346Z","053e0368-4ed8-4569-a070-81a22ad13957",74512,"2026-01-29T15:12:45.448Z",47.000084,"Emmanuel Defossez","Fruit",1,1,"Juniperus_communis_L",0,"DCIM/droguier_jbn/Juniperus_communis_L_drog_000036_01.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000036_02.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000036_03.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000036_04.jpg","DCIM/droguier_jbn/Juniperus_communis_L_drog_000036_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260113115234,"Point","[6.934384509295905,47.000084404877065]"
"20261703_Mazz_Sample_drog_000114_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000114_01",2,"D9","plate 2","drog_000114",NA,NA,NA,"2026-07-21T12:11:45.039Z","053e0368-4ed8-4569-a070-81a22ad13957",74700,"2026-01-29T15:12:52.510Z",NA,"Emmanuel Defossez","Flower",0,1,"",1,"DCIM/droguier_jbn/Arnica montana_drog_000114_01.jpg","DCIM/droguier_jbn/Arnica montana_drog_000114_02.jpg","DCIM/droguier_jbn/Arnica montana_drog_000114_03.jpg","DCIM/droguier_jbn/Arnica montana_drog_000114_04.jpg","DCIM/droguier_jbn/Arnica montana_drog_000114_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Arnica montana",NA,20260121140102,"",""
"20261703_Mazz_Sample_drog_000013_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000013_01",2,"D10","plate 2","drog_000013",6.9344945,6.9344945,47.000053,"2026-07-21T12:11:40.764Z","053e0368-4ed8-4569-a070-81a22ad13957",74489,"2026-01-29T15:12:44.766Z",47.000053,"Emmanuel Defossez","Leaf",1,0,"Matricaria_chamomilla_L",0,"DCIM/droguier_jbn/Matricaria_chamomilla_L_drog_000013_01.jpg","DCIM/droguier_jbn/Matricaria_chamomilla_L_drog_000013_02.jpg","DCIM/droguier_jbn/Matricaria_chamomilla_L_drog_000013_03.jpg","DCIM/droguier_jbn/Matricaria_chamomilla_L_drog_000013_04.jpg","DCIM/droguier_jbn/Matricaria_chamomilla_L_drog_000013_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260112163804,"Point","[6.934494394254939,47.00005522768051]"
"20261703_Mazz_Sample_drog_000029_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000029_01",2,"D11","plate 2","drog_000029",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:41.167Z","053e0368-4ed8-4569-a070-81a22ad13957",74505,"2026-01-29T15:12:45.262Z",47.000084,"Emmanuel Defossez","Fruit",1,0,"Laurus_nobilis_L",0,"DCIM/droguier_jbn/Laurus_nobilis_L_drog_000029_01.jpg","DCIM/droguier_jbn/Laurus_nobilis_L_drog_000029_02.jpg","DCIM/droguier_jbn/Laurus_nobilis_L_drog_000029_03.jpg","DCIM/droguier_jbn/Laurus_nobilis_L_drog_000029_04.jpg","DCIM/droguier_jbn/Laurus_nobilis_L_drog_000029_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260113112959,"Point","[6.934384509295905,47.000084404877065]"
"20261703_Mazz_Sample_drog_000210_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000210_01",2,"D12","plate 2","drog_000210",NA,NA,NA,"2026-07-21T12:50:39.374Z","053e0368-4ed8-4569-a070-81a22ad13957",74677,"2026-01-29T15:12:51.273Z",NA,"Emmanuel Defossez","Root",0,1,"Potentilla_erecta_L_Raeusch_",0,"DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000210_01.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000210_02.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000210_03.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000210_04.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000210_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121130747,"",""
"20261703_Mazz_Sample_drog_000557_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000557_01",2,"E1","plate 2","drog_000557",NA,NA,NA,"2026-07-21T12:11:38.736Z","053e0368-4ed8-4569-a070-81a22ad13957",74362,"2026-01-29T15:12:39.348Z",NA,"Emmanuel Defossez","Leaf",0,1,"",1,"DCIM/droguier_jbn/Mentha x piperita_drog_000557_01.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000052_02.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000557_03.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000557_04.jpg","DCIM/droguier_jbn/Mentha x piperita_drog_000557_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Mentha x piperita",NA,20260123112717,"",""
"20261703_Mazz_Sample_drog_000182_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000182_01",2,"E2","plate 2","drog_000182",NA,NA,NA,"2026-07-21T12:11:45.123Z","053e0368-4ed8-4569-a070-81a22ad13957",74704,"2026-01-29T15:12:53.029Z",NA,"Emmanuel Defossez","Root",0,1,"",1,"DCIM/droguier_jbn/Arnica montana_drog_000182_01.jpg","DCIM/droguier_jbn/Arnica montana_drog_000182_02.jpg","DCIM/droguier_jbn/Arnica montana_drog_000182_03.jpg","DCIM/droguier_jbn/Arnica montana_drog_000182_04.jpg","DCIM/droguier_jbn/Arnica montana_drog_000182_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Arnica montana",NA,20260121140906,"",""
"20261703_Mazz_Sample_drog_000168_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000168_01",2,"E3","plate 2","drog_000168",NA,NA,NA,"2026-07-21T12:50:39.973Z","053e0368-4ed8-4569-a070-81a22ad13957",74721,"2026-01-29T15:12:54.463Z",NA,"Emmanuel Defossez","Flower",0,1,"Achillea_millefolium_L",0,"DCIM/droguier_jbn/Achillea_millefolium_L_drog_000168_01.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000168_02.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000168_03.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000168_04.jpg","DCIM/droguier_jbn/Achillea_millefolium_L_drog_000168_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121144937,"",""
"20261703_Mazz_Sample_drog_000019_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000019_01",2,"E4","plate 2","drog_000019",6.9345393,6.9345393,47.000126,"2026-07-21T12:11:40.925Z","053e0368-4ed8-4569-a070-81a22ad13957",74495,"2026-01-29T15:12:45.000Z",47.000126,"Emmanuel Defossez","Flower",1,0,"Artemisia_absinthium_L",0,"DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000019_01.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000019_02.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000019_03.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000019_04.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000019_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260113105951,"Point","[6.934539556392783,47.000124109147066]"
"20261703_Mazz_Sample_drog_000313_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000313_01",2,"E5","plate 2","drog_000313",NA,NA,NA,"2026-07-21T12:11:45.299Z","053e0368-4ed8-4569-a070-81a22ad13957",74766,"2026-01-29T15:12:56.148Z",NA,"Emmanuel Defossez","Root",1,1,"",1,"DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000313_01.jpg","DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000373_02.jpg","DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000313_03.jpg","DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000313_04.jpg","DCIM/droguier_jbn/Glycyrrhiza glabra_drog_000313_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Glycyrrhiza glabra",NA,20260126143905,"",""
"20261703_Mazz_Sample_drog_000025_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000025_01",2,"E6","plate 2","drog_000025",6.9346323,6.9346323,47.000072,"2026-07-21T12:11:41.070Z","053e0368-4ed8-4569-a070-81a22ad13957",74501,"2026-01-29T15:12:45.154Z",47.000072,"Emmanuel Defossez","Flower",1,0,"",1,"DCIM/droguier_jbn/Malva sylvestris L._drog_000025_01.jpg","DCIM/droguier_jbn/Malva sylvestris L._drog_000025_02.jpg","DCIM/droguier_jbn/Malva sylvestris L._drog_000025_03.jpg","DCIM/droguier_jbn/Malva sylvestris L._drog_000025_04.jpg","DCIM/droguier_jbn/Malva sylvestris L._drog_000025_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Malva sylvestris L.",NA,20260113111818,"Point","[6.934632198194717,47.00007179895491]"
