"filename","sample_id","Sp","Type","Family","latitude","x_coord","y_coord","date_updated","user_created","id","date_created","longitude","geometry.type","geometry.coordinates","collector_fullname","observation_subject","inat_upload","is_wild","taxon_name","no_name_on_list","picture_panel","picture_general","picture_detail","picture_cut","picture_panel_label","collector_orcid","collector_inat","qfield_project","picture_free","comment_eco","weather","sample_name","name_proposition","ipen","match_name","ott_id","rank","wikidataID","unknown","comment_env","herbivory_percent","temperature_.C","date","soil_type","catalogue_number"
"20260115_lysandre_sample_meda_000459_01.mzML","meda_000459","Potentilla","com","Rosaceae",6.400769,967635.5,6445225,"2026-07-21T12:11:09.116Z","053e0368-4ed8-4569-a070-81a22ad13957",72448,"2025-08-12T11:49:16.355Z",45.0544,"Point","[6.400769308401812,45.054400924595015]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000459_01.jpg","DCIM/meda_collection/Na_meda_000459_02.jpg","DCIM/meda_collection/Na_meda_000459_03.jpg","DCIM/meda_collection/Na_meda_000459_04.jpg","DCIM/meda_collection/Na_meda_000459_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 458",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250716121209,NA,NA
"20260115_lysandre_sample_meda_000337_01.mzML","meda_000337","Achillea","com","Asteraceae",6.4194217,969172.5,6443674,"2025-08-14T14:01:03.519Z","053e0368-4ed8-4569-a070-81a22ad13957",71786,"2025-08-12T11:48:57.289Z",45.039852,"Point","[6.419421666666666,45.03985166666666]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000337_01.jpg","DCIM/meda_collection/NA_meda_000337_02.jpg","DCIM/meda_collection/NA_meda_000337_03.jpg","DCIM/meda_collection/NA_meda_000337_04.jpg","DCIM/meda_collection/NA_meda_000337_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 336",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250625101953,NA,NA
"20260115_lysandre_sample_meda_000538_01.mzML","meda_000538","Centaurea","indiv","Asteraceae",6.400772,967635.8,6445222.5,"2025-08-14T14:01:24.919Z","053e0368-4ed8-4569-a070-81a22ad13957",72487,"2025-08-12T11:49:17.650Z",45.05438,"Point","[6.400771948815232,45.05437904005]","Loic Chalmandrier","Leaf",0,0,"Centaurea uniflora",0,"DCIM/meda_collection/Centaurea uniflora_meda_000538_01.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000538_02.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000538_03.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000538_04.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000538_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250717095907,NA,NA
"20260115_lysandre_sample_meda_000140_01.mzML","meda_000140","Carex","com","Cyperaceae",6.4191136,969148,6443678,"2026-07-21T12:11:03.983Z","053e0368-4ed8-4569-a070-81a22ad13957",71316,"2025-08-12T11:48:43.918Z",45.039898,"Point","[6.419113767541101,45.039897864355446]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000140_01.jpg","DCIM/meda_collection/Na_meda_000140_02.jpg","DCIM/meda_collection/Na_meda_000140_03.jpg","DCIM/meda_collection/Na_meda_000140_04.jpg","DCIM/meda_collection/Na_meda_000140_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 139",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250623130526,NA,NA
"20260115_lysandre_sample_meda_000185_02.mzML","meda_000185","Bistorta","com","Polygonaceae",6.419295,969162.5,6443674.5,"2025-08-14T14:00:56.674Z","053e0368-4ed8-4569-a070-81a22ad13957",71574,"2025-08-12T11:48:51.369Z",45.03986,"Point","[6.419294999999998,45.039858333333314]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000185_01.jpg","DCIM/meda_collection/NA_meda_000185_02.jpg","DCIM/meda_collection/NA_meda_000185_03.jpg","DCIM/meda_collection/NA_meda_000185_04.jpg","DCIM/meda_collection/NA_meda_000185_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 184",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250624110914,NA,NA
"20260115_lysandre_sample_meda_000160_01.mzML","meda_000160","Geum","indiv","Rosaceae",6.41927,969160.56,6443673,"2026-07-21T12:11:04.250Z","053e0368-4ed8-4569-a070-81a22ad13957",71349,"2025-08-12T11:48:45.064Z",45.03985,"Point","[6.419269995177716,45.039846745713405]","Lysandre Journiac","Leaf",0,0,"Geum montanum ",0,"DCIM/meda_collection/Geum montanum _meda_000160_01.jpg","DCIM/meda_collection/Geum montanum _meda_000160_02.jpg","DCIM/meda_collection/Geum montanum _meda_000160_03.jpg","DCIM/meda_collection/Geum montanum _meda_000160_04.jpg","DCIM/meda_collection/Geum montanum _meda_000160_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250623123150,NA,NA
"20260115_lysandre_sample_meda_000485_01.mzML","meda_000485","Potentilla","com","Rosaceae",6.4004345,967608.9,6445231.5,"2026-07-21T12:11:09.440Z","053e0368-4ed8-4569-a070-81a22ad13957",72474,"2025-08-12T11:49:17.236Z",45.054466,"Point","[6.400434591294973,45.054466121712736]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000485_01.jpg","DCIM/meda_collection/Na_meda_000485_02.jpg","DCIM/meda_collection/Na_meda_000485_03.jpg","DCIM/meda_collection/Na_meda_000485_04.jpg","DCIM/meda_collection/Na_meda_000485_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 484",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250716135630,NA,NA
"20260115_lysandre_sample_meda_000226_02.mzML","meda_000226","Bistorta","indiv","Polygonaceae",6.41905,969142.3,6443693.5,"2026-07-21T12:11:05.676Z","053e0368-4ed8-4569-a070-81a22ad13957",71595,"2025-08-12T11:48:51.909Z",45.04004,"Point","[6.419049999999997,45.040038333333314]","Lysandre Journiac","Leaf",0,0,"Bistorta vivipara",0,"DCIM/meda_collection/Bistorta vivipara_meda_000226_01.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000226_02.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000226_03.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000226_04.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000226_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250624125231,NA,NA
"20260115_lysandre_sample_meda_000256_01.mzML","meda_000256","Patzkea","indiv","Poaceae",6.4194145,969172.2,6443667.5,"2025-08-14T14:00:53.111Z","053e0368-4ed8-4569-a070-81a22ad13957",71445,"2025-08-12T11:48:48.102Z",45.03979,"Point","[6.4194147207705,45.03979095276205]","Loic Chalmandrier","Leaf",0,0,"Patzkea paniculata",0,"DCIM/meda_collection/Patzkea paniculata_meda_000256_01.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000256_02.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000256_03.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000256_04.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000256_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624135330,NA,NA
"20260115_lysandre_sample_meda_000183_01.mzML","meda_000183","Bistorta","com","Polygonaceae",6.41935,969166.7,6443677,"2025-08-14T14:00:56.620Z","053e0368-4ed8-4569-a070-81a22ad13957",71572,"2025-08-12T11:48:51.317Z",45.03988,"Point","[6.419349999999999,45.03987833333332]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000183_01.jpg","DCIM/meda_collection/NA_meda_000183_02.jpg","DCIM/meda_collection/NA_meda_000183_03.jpg","DCIM/meda_collection/NA_meda_000183_04.jpg","DCIM/meda_collection/NA_meda_000183_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 182",NA,NA,"","P",NA,NA,NA,NA,NA,NA,NA,NA,20250624110242,NA,NA
"20260115_lysandre_sample_meda_000329_01.mzML","meda_000329","Centaurea","com","Asteraceae",6.4192543,969158.9,6443683,"2026-07-21T12:11:06.985Z","053e0368-4ed8-4569-a070-81a22ad13957",72058,"2025-08-12T11:49:04.998Z",45.039936,"Point","[6.419254154206046,45.03993797188818]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000329_01.jpg","DCIM/meda_collection/Na_meda_000329_02.jpg","DCIM/meda_collection/Na_meda_000329_03.jpg","DCIM/meda_collection/Na_meda_000329_04.jpg","DCIM/meda_collection/Na_meda_000329_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 328",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250625123454,NA,NA
"20260115_lysandre_sample_meda_000456_01.mzML","meda_000456","Potentilla","indiv","Rosaceae",6.400784,967636.56,6445227.5,"2025-08-14T14:01:23.757Z","053e0368-4ed8-4569-a070-81a22ad13957",72445,"2025-08-12T11:49:16.251Z",45.05442,"Point","[6.400783875850943,45.05442069387385]","Loic Chalmandrier","Leaf",0,0,"Potentilla aurea",0,"DCIM/meda_collection/Potentilla aurea_meda_000456_01.jpg","DCIM/meda_collection/Potentilla aurea_meda_000456_02.jpg","DCIM/meda_collection/Potentilla aurea_meda_000456_03.jpg","DCIM/meda_collection/Potentilla aurea_meda_000456_04.jpg","DCIM/meda_collection/Potentilla aurea_meda_000456_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250716120131,NA,NA
"20260115_lysandre_sample_meda_000566_01.mzML","meda_000566","Centaurea","indiv","Asteraceae",6.400399,967606.4,6445224.5,"2025-08-14T14:01:25.662Z","053e0368-4ed8-4569-a070-81a22ad13957",72515,"2025-08-12T11:49:18.542Z",45.054405,"Point","[6.40039925724339,45.05440522937816]","Loic Chalmandrier","Leaf",0,0,"Centaurea uniflora",0,"DCIM/meda_collection/Centaurea uniflora_meda_000566_01.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000566_02.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000566_03.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000566_04.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000566_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250717122649,NA,NA
"20260115_lysandre_sample_meda_000179_01.mzML","meda_000179","Bistorta","com","Polygonaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20260115_lysandre_sample_meda_000551_01.mzML","meda_000551","Centaurea","com","Asteraceae",6.400623,967623.9,6445228,"2026-07-21T12:11:09.761Z","053e0368-4ed8-4569-a070-81a22ad13957",72500,"2025-08-12T11:49:18.061Z",45.054432,"Point","[6.40062275581572,45.05443145002583]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000551_01.jpg","DCIM/meda_collection/Na_meda_000551_02.jpg","DCIM/meda_collection/Na_meda_000551_03.jpg","DCIM/meda_collection/Na_meda_000551_04.jpg","DCIM/meda_collection/Na_meda_000551_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 550",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250717110030,NA,NA
"20260115_lysandre_sample_meda_000461_01.mzML","meda_000461","Potentilla","com","Rosaceae",6.400759,967634.44,6445231.5,"2026-07-21T12:11:09.142Z","053e0368-4ed8-4569-a070-81a22ad13957",72450,"2025-08-12T11:49:16.427Z",45.05446,"Point","[6.400759225016897,45.0544594169015]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000461_01.jpg","DCIM/meda_collection/Na_meda_000461_02.jpg","DCIM/meda_collection/Na_meda_000461_03.jpg","DCIM/meda_collection/Na_meda_000461_04.jpg","DCIM/meda_collection/Na_meda_000461_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 460",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250716122046,NA,NA
"20260115_lysandre_sample_meda_000164_01.mzML","meda_000164","Geum","indiv","Rosaceae",6.4191484,969150.7,6443679.5,"2026-07-21T12:11:04.319Z","053e0368-4ed8-4569-a070-81a22ad13957",71353,"2025-08-12T11:48:45.203Z",45.03991,"Point","[6.419148329475365,45.03990839657072]","Lysandre Journiac","Leaf",0,0,"Geum montanum ",0,"DCIM/meda_collection/Geum montanum _meda_000164_01.jpg","DCIM/meda_collection/Geum montanum _meda_000164_02.jpg","DCIM/meda_collection/Geum montanum _meda_000164_03.jpg","DCIM/meda_collection/Geum montanum _meda_000164_04.jpg","DCIM/meda_collection/Geum montanum _meda_000164_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250623124945,NA,NA
"20260115_lysandre_sample_meda_000294_01.mzML","meda_000294","Patzkea","indiv","Poaceae",6.41934,969165.7,6443682.5,"2026-07-21T12:11:05.795Z","053e0368-4ed8-4569-a070-81a22ad13957",71605,"2025-08-12T11:48:52.171Z",45.03993,"Point","[6.419339999999998,45.039928333333314]","Lysandre Journiac","Leaf",0,0,"Patzkea paniculata",0,"DCIM/meda_collection/Patzkea paniculata_meda_000294_01.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000294_02.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000294_03.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000294_04.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000294_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250624135400,NA,NA
"20260115_lysandre_sample_meda_000320_03.mzML","meda_000320","Centaurea","indiv","Asteraceae",6.4190555,969143.06,6443687,"2025-08-14T14:01:12.408Z","053e0368-4ed8-4569-a070-81a22ad13957",72049,"2025-08-12T11:49:04.761Z",45.039978,"Point","[6.419055603948393,45.03997798223072]","Loic Chalmandrier","Leaf",0,0,"Centaurea uniflora",0,"DCIM/meda_collection/Centaurea uniflora_meda_000320_01.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000320_02.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000320_03.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000320_04.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000320_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250625120057,NA,NA
"20260115_lysandre_sample_meda_000231_01.mzML","meda_000231","Bistorta","com","Polygonaceae",6.4190884,969145.3,6443695,"2025-08-14T14:00:57.396Z","053e0368-4ed8-4569-a070-81a22ad13957",71600,"2025-08-12T11:48:52.043Z",45.04005,"Point","[6.419088333333331,45.04004999999999]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000231_01.jpg","DCIM/meda_collection/NA_meda_000231_02.jpg","DCIM/meda_collection/NA_meda_000231_03.jpg","DCIM/meda_collection/NA_meda_000231_04.jpg","DCIM/meda_collection/NA_meda_000231_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 230",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250624131107,NA,NA
"20260115_lysandre_sample_meda_000304_01.mzML","meda_000304","Centaurea","indiv","Asteraceae",6.4193153,969164.2,6443671.5,"2025-08-14T14:01:11.944Z","053e0368-4ed8-4569-a070-81a22ad13957",72033,"2025-08-12T11:49:04.349Z",45.03983,"Point","[6.419315264341783,45.03983047954301]","Loic Chalmandrier","Leaf",0,0,"Centaurea uniflora",0,"DCIM/meda_collection/Centaurea uniflora_meda_000304_01.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000304_02.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000304_03.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000304_04.jpg","DCIM/meda_collection/Centaurea uniflora_meda_000304_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250625104820,NA,NA
"20260115_lysandre_sample_meda_000466_01.mzML","meda_000466","Potentilla","indiv","Rosaceae",6.400643,967625.6,6445224,"2025-08-14T14:01:24.039Z","053e0368-4ed8-4569-a070-81a22ad13957",72455,"2025-08-12T11:49:16.601Z",45.054394,"Point","[6.400642833157012,45.05439281727927]","Loic Chalmandrier","Leaf",0,0,"Potentilla crantzii",0,"DCIM/meda_collection/Potentilla crantzii_meda_000466_01.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000466_02.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000466_03.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000466_04.jpg","DCIM/meda_collection/Potentilla crantzii_meda_000466_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250716124248,NA,NA
"20260116_lysandre_sample_meda_000522_01.mzML","meda_000522","Patzkea","indiv","Poaceae",6.4006033,967622.25,6445229,"2026-07-21T12:11:07.470Z","053e0368-4ed8-4569-a070-81a22ad13957",72117,"2025-08-12T11:49:06.621Z",45.05444,"Point","[6.400603333333335,45.05444]","Lysandre Journiac","Leaf",0,0,"Patzkea paniculata",0,"DCIM/meda_collection/Patzkea paniculata_meda_000522_01.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000522_02.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000522_03.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000522_04.jpg","DCIM/meda_collection/Patzkea paniculata_meda_000522_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250716104033,NA,NA
"20260116_lysandre_sample_meda_000211_01.mzML","meda_000211","Potentilla","com","Rosaceae",6.419263,969159.75,6443680,"2026-07-21T12:11:04.792Z","053e0368-4ed8-4569-a070-81a22ad13957",71396,"2025-08-12T11:48:46.697Z",45.039906,"Point","[6.419263115159972,45.03990697621896]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000211_01.jpg","DCIM/meda_collection/Na_meda_000211_02.jpg","DCIM/meda_collection/Na_meda_000211_03.jpg","DCIM/meda_collection/Na_meda_000211_04.jpg","DCIM/meda_collection/Na_meda_000211_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com210",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250624114236,NA,NA
"20260116_lysandre_sample_meda_000155_01.mzML","meda_000155","Carex","com","Cyperaceae",6.4190636,969143.44,6443692.5,"2026-07-21T12:11:04.146Z","053e0368-4ed8-4569-a070-81a22ad13957",71324,"2025-08-12T11:48:44.199Z",45.040028,"Point","[6.419063341189253,45.04002593097682]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000155_01.jpg","DCIM/meda_collection/Na_meda_000155_02.jpg","DCIM/meda_collection/Na_meda_000155_03.jpg","DCIM/meda_collection/Na_meda_000155_04.jpg","DCIM/meda_collection/Na_meda_000155_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 147",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250623135752,NA,NA
"20260115_lysandre_sample_meda_000354_01.mzML","meda_000354","Achillea","indiv","Asteraceae",6.419153,969150.9,6443684.5,"2026-07-21T12:11:06.284Z","053e0368-4ed8-4569-a070-81a22ad13957",71803,"2025-08-12T11:48:57.806Z",45.039955,"Point","[6.419153333333331,45.03995499999999]","Lysandre Journiac","Leaf",0,0,"Achillea millefolium",0,"DCIM/meda_collection/Achillea millefolium_meda_000354_01.jpg","DCIM/meda_collection/Achillea millefolium_meda_000354_02.jpg","DCIM/meda_collection/Achillea millefolium_meda_000354_03.jpg","DCIM/meda_collection/Achillea millefolium_meda_000354_04.jpg","DCIM/meda_collection/Achillea millefolium_meda_000354_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250625112108,NA,NA
"20260116_lysandre_sample_meda_000227_01.mzML","meda_000227","Bistorta","com","Polygonaceae",6.419055,969142.6,6443696,"2025-08-14T14:00:57.286Z","053e0368-4ed8-4569-a070-81a22ad13957",71596,"2025-08-12T11:48:51.942Z",45.04006,"Point","[6.419054999999999,45.04005833333333]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000227_01.jpg","DCIM/meda_collection/NA_meda_000227_02.jpg","DCIM/meda_collection/NA_meda_000227_03.jpg","DCIM/meda_collection/NA_meda_000227_04.jpg","DCIM/meda_collection/NA_meda_000227_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 226",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250624125416,NA,NA
"20260116_lysandre_sample_meda_000317_01.mzML","meda_000317","Centaurea","com","Asteraceae",6.4190826,969145.44,6443682.5,"2026-07-21T12:11:06.838Z","053e0368-4ed8-4569-a070-81a22ad13957",72046,"2025-08-12T11:49:04.688Z",45.039936,"Point","[6.419082862120461,45.039935396762935]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000317_01.jpg","DCIM/meda_collection/Na_meda_000317_02.jpg","DCIM/meda_collection/Na_meda_000317_03.jpg","DCIM/meda_collection/Na_meda_000317_04.jpg","DCIM/meda_collection/Na_meda_000317_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 316",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250625114128,NA,NA
"20260116_lysandre_sample_meda_000194_01.mzML","meda_000194","Bistorta","indiv","Polygonaceae",6.41916,969151.44,6443683,"2026-07-21T12:11:05.532Z","053e0368-4ed8-4569-a070-81a22ad13957",71583,"2025-08-12T11:48:51.601Z",45.03994,"Point","[6.41916,45.03994]","Lysandre Journiac","Leaf",0,0,"Bistorta vivipara",0,"DCIM/meda_collection/Bistorta vivipara_meda_000194_01.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000194_02.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000194_03.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000194_04.jpg","DCIM/meda_collection/Bistorta vivipara_meda_000194_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250624114623,NA,NA
"20260116_lysandre_sample_meda_000187_01.mzML","meda_000187","Bistorta","com","Polygonaceae",6.41932,969164.1,6443681.5,"2025-08-14T14:00:56.729Z","053e0368-4ed8-4569-a070-81a22ad13957",71576,"2025-08-12T11:48:51.420Z",45.03992,"Point","[6.419320000000001,45.03992166666666]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000187_01.jpg","DCIM/meda_collection/NA_meda_000187_02.jpg","DCIM/meda_collection/NA_meda_000187_03.jpg","DCIM/meda_collection/NA_meda_000187_04.jpg","DCIM/meda_collection/NA_meda_000187_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 186",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250624111521,NA,NA
"20260116_lysandre_sample_meda_000319_01.mzML","meda_000319","Centaurea","com","Asteraceae",6.4191117,969147.44,6443687.5,"2026-07-21T12:11:06.862Z","053e0368-4ed8-4569-a070-81a22ad13957",72048,"2025-08-12T11:49:04.737Z",45.03998,"Point","[6.419111516286922,45.03998181370695]","Loic Chalmandrier","Leaf",1,1,"",1,"DCIM/meda_collection/Na_meda_000319_01.jpg","DCIM/meda_collection/Na_meda_000319_02.jpg","DCIM/meda_collection/Na_meda_000319_03.jpg","DCIM/meda_collection/Na_meda_000319_04.jpg","DCIM/meda_collection/Na_meda_000319_05.jpg","0000-0002-2631-0432","Charmander88","medicin_alps",NA,"Com 318",NA,NA,"Na","",NA,NA,NA,NA,NA,NA,NA,NA,20250625114944,NA,NA
"20260116_lysandre_sample_meda_000339_01.mzML","meda_000339","Achillea","com","Asteraceae",6.4194,969170.8,6443673,"2025-08-14T14:01:03.570Z","053e0368-4ed8-4569-a070-81a22ad13957",71788,"2025-08-12T11:48:57.350Z",45.03984,"Point","[6.4194,45.03984166666668]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000339_01.jpg","DCIM/meda_collection/NA_meda_000339_02.jpg","DCIM/meda_collection/NA_meda_000339_03.jpg","DCIM/meda_collection/NA_meda_000339_04.jpg","DCIM/meda_collection/NA_meda_000339_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 338",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250625102636,NA,NA
"20260116_lysandre_sample_meda_000611_01.mzML","meda_000611","Achillea","com","Asteraceae",6.4003167,967599.75,6445228,"2025-08-14T14:01:19.058Z","053e0368-4ed8-4569-a070-81a22ad13957",72280,"2025-08-12T11:49:11.201Z",45.05444,"Point","[6.400316666666666,45.05443833333333]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000611_01.jpg","DCIM/meda_collection/NA_meda_000611_02.jpg","DCIM/meda_collection/NA_meda_000611_03.jpg","DCIM/meda_collection/NA_meda_000611_04.jpg","DCIM/meda_collection/NA_meda_000611_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 610",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250717123521,NA,NA
"20260116_lysandre_sample_meda_000339_01.mzML","meda_000339","Achillea","com","Asteraceae",6.4194,969170.8,6443673,"2025-08-14T14:01:03.570Z","053e0368-4ed8-4569-a070-81a22ad13957",71788,"2025-08-12T11:48:57.350Z",45.03984,"Point","[6.4194,45.03984166666668]","Lysandre Journiac","Leaf",1,1,"",1,"DCIM/meda_collection/NA_meda_000339_01.jpg","DCIM/meda_collection/NA_meda_000339_02.jpg","DCIM/meda_collection/NA_meda_000339_03.jpg","DCIM/meda_collection/NA_meda_000339_04.jpg","DCIM/meda_collection/NA_meda_000339_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"Com 338",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250625102636,NA,NA
"20260116_lysandre_sample_meda_000352_01.mzML","meda_000352","Achillea","indiv","Asteraceae",6.419175,969152.7,6443681.5,"2026-07-21T12:11:06.260Z","053e0368-4ed8-4569-a070-81a22ad13957",71801,"2025-08-12T11:48:57.739Z",45.03993,"Point","[6.419174999999997,45.03992666666666]","Lysandre Journiac","Leaf",0,0,"Achillea millefolium",0,"DCIM/meda_collection/Achillea millefolium_meda_000352_01.jpg","DCIM/meda_collection/Achillea millefolium_meda_000352_02.jpg","DCIM/meda_collection/Achillea millefolium_meda_000352_03.jpg","DCIM/meda_collection/Achillea millefolium_meda_000352_04.jpg","DCIM/meda_collection/Achillea millefolium_meda_000352_05.jpg","0009-0008-4179-5600","","medicin_alps",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,20250625111402,NA,NA
