qfield_project	sample_id	ms_filename	ms_data_id	ms_parent_container_id	resolution_path	resolution_status	injection_method	taxon_name_unified	taxon_name	sample_name
champex_gradient	grad_000557	20260903_Mazz_Sample_grad_000557_01	5550	grad_000557_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Luzula alpinopilosa	Luzula alpinopilosa	
champex_gradient	grad_000558	20261003_Mazz_Sample_grad_000558_01	5589	grad_000558_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Luzula alpinopilosa	Luzula alpinopilosa	
champex_gradient	grad_000559	20261103_Mazz_Sample_grad_000559_01	5660	grad_000559_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix helvetica	Salix helvetica	
champex_gradient	grad_000560	20261203_Mazz_Sample_grad_000560_01	5737	grad_000560_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Hieracium villosum	Hieracium villosum	
champex_gradient	grad_000571	20261103_Mazz_Sample_grad_000571_01	5659	grad_000571_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Rhododendron ferrugineum	Rhododendron ferrugineum	
champex_gradient	grad_000572	20260903_Mazz_Sample_grad_000572_01	5516	grad_000572_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Vaccinium vitis-idaea	Vaccinium vitis-idaea	
champex_gradient	grad_000573	20260903_Mazz_Sample_grad_000573_01	5517	grad_000573_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Juniperus communis	Juniperus communis	
champex_gradient	grad_000574	20260903_Mazz_Sample_grad_000574_01	5494	grad_000574_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Chelidonium majus	Chelidonium majus	
champex_gradient	grad_000575	20260903_Mazz_Sample_grad_000575_01	5541	grad_000575_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Anthoxanthum odoratum	Anthoxanthum odoratum	
champex_gradient	grad_000635	20261003_Mazz_Sample_grad_000635_01	5632	grad_000635_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix aurita	Salix aurita	
