qfield_project	sample_id	ms_filename	ms_data_id	ms_parent_container_id	resolution_path	resolution_status	injection_method	taxon_name_unified	taxon_name	sample_name
jbuf	dbgi_002877	202404191203_HC_dbgi_002877_01_01	723	dbgi_002877_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Epiphyllum rubrocoronatum (Kimn.) Dodson et Gentry		Epiphyllum rubrocoronatum (Kimn.) Dodson et Gentry
jbuf	dbgi_002877	202404251608_EB_dbgi_002877_01_01	911	dbgi_002877_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Epiphyllum rubrocoronatum (Kimn.) Dodson et Gentry		Epiphyllum rubrocoronatum (Kimn.) Dodson et Gentry
jbuf	dbgi_002878	202404191203_HC_dbgi_002878_01_01	724	dbgi_002878_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Hoya carnosa (L. f.) R. Br.		Hoya carnosa (L. f.) R. Br.
jbuf	dbgi_002878	202404251608_EB_dbgi_002878_01_01	912	dbgi_002878_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Hoya carnosa (L. f.) R. Br.		Hoya carnosa (L. f.) R. Br.
jbuf	dbgi_002878	20250721_110658_CVOL_20250319_PMA_C18_DDA_pos_dbgi_002878_02_01	2596	dbgi_002878_02_01	aliquot_to_extraction_to_original_sample	resolved	20250319_PMA_C18_DDA_pos	Hoya carnosa (L. f.) R. Br.		Hoya carnosa (L. f.) R. Br.
jbuf	dbgi_002878	20250721_111756_CVOL_20250319_PMA_C18_DDA_neg_dbgi_002878_02_01	2677	dbgi_002878_02_01	aliquot_to_extraction_to_original_sample	resolved	20250319_PMA_C18_DDA_neg	Hoya carnosa (L. f.) R. Br.		Hoya carnosa (L. f.) R. Br.
jbuf	dbgi_002879	202404191203_HC_dbgi_002879_01_01	725	dbgi_002879_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos			aaunknown
jbuf	dbgi_002879	202404251608_EB_dbgi_002879_01_01	913	dbgi_002879_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg			aaunknown
jbuf	dbgi_002880	202404191203_HC_dbgi_002880_01_01	726	dbgi_002880_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Sarracenia leucophylla Raf.		Sarracenia leucophylla Raf.
jbuf	dbgi_002880	202404251608_EB_dbgi_002880_01_01	914	dbgi_002880_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Sarracenia leucophylla Raf.		Sarracenia leucophylla Raf.
