project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
jbuf	65670	dbgi_003158	canonical	dbgi_003158		Centaurea montana L.			7.1565065	46.79273	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003158	dbgi_003158_01	no_ms
jbuf	65671	dbgi_003090	canonical	dbgi_003090		Larix decidua L.			7.1565375	46.79275	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003090	dbgi_003090_01	no_ms
jbuf	65672	dbgi_003218	canonical	dbgi_003218		aaunknown			7.1565285	46.792744	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003218	dbgi_003218_01	no_ms
jbuf	65673	dbgi_003128	canonical	dbgi_003128		Helianthemum nummularium subsp. obscurum (Celak.) Holub			7.1563687	46.792686	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003128	dbgi_003128_01	no_ms
jbuf	65674	dbgi_003085	canonical	dbgi_003085		Asplenium trichomanes L.			7.1563873	46.792683	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003085	dbgi_003085_01	no_ms
jbuf	65675	dbgi_003219	canonical	dbgi_003219		Stachys recta L. subsp. recta			7.156426	46.792706	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_003219	dbgi_003219_01	has_ms
jbuf	65676	dbgi_003146	canonical	dbgi_003146		Stachys alpina L.			7.1565247	46.79281	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003146	dbgi_003146_01	no_ms
jbuf	65677	dbgi_003168	canonical	dbgi_003168		Polygonatum multiflorum (L.) All.			7.1565723	46.79274	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_003168	dbgi_003168_01	has_ms
jbuf	65678	dbgi_001126	canonical	dbgi_001126		Aconitum vulparia aggr.			7.1564517	46.79245	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001126		not_extracted
jbuf	65679	dbgi_001123	canonical	dbgi_001123		Aconitum variegatum L.			7.1564527	46.792458	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001123		not_extracted
jbuf	65680	dbgi_001135	canonical	dbgi_001135		Aconitum forrestii Stapf			7.156461	46.792454	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001135		not_extracted
jbuf	65681	dbgi_001118	canonical	dbgi_001118		Aconitum carmichaelii Debeaux			7.1564655	46.79246	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001118		not_extracted
jbuf	65682	dbgi_001128	canonical	dbgi_001128		Delphinium elatum L.			7.156454	46.792473	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001128		not_extracted
jbuf	65683	dbgi_001114	canonical	dbgi_001114		Delphinium caucasicum C.A.Mey			7.1564636	46.792473	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001114		not_extracted
jbuf	65684	dbgi_000911	canonical	dbgi_000911		Ranunculus auricomus aggr.			7.1565013	46.792347	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000911		not_extracted
jbuf	65685	dbgi_001052	canonical	dbgi_001052		Ranunculus acris subsp. friesianus (Jord.) Syme			7.1564984	46.792366	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001052		not_extracted
jbuf	65686	dbgi_001133	canonical	dbgi_001133		Ranunculus aconitifolius L.			7.1565094	46.79235	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001133		not_extracted
jbuf	65687	dbgi_001124	canonical	dbgi_001124		Ranunculus repens L.			7.1565065	46.79234	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001124		not_extracted
jbuf	65688	dbgi_001130	canonical	dbgi_001130		Ranunculus gramineus L.			7.15651	46.792336	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001130		not_extracted
jbuf	65689	dbgi_001005	canonical	dbgi_001005		Ranunculus arvensis L.			7.156512	46.79233	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001005		not_extracted
jbuf	65690	dbgi_001131	canonical	dbgi_001131		Ranunculus muricatus L.			7.1565156	46.792324	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001131		not_extracted
jbuf	65691	dbgi_001137	canonical	dbgi_001137		Aconitum napellus L. s.l.			7.1566734	46.79298	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001137		not_extracted
jbuf	65692	dbgi_001165	canonical	dbgi_001165		Bouteloua curtipendula (Michx.) Torr.			7.1566358	46.7923	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001165	dbgi_001165_01	has_ms
jbuf	65693	dbgi_000960	canonical	dbgi_000960		Arundo donax L.			7.1566215	46.79231	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_000960	dbgi_000960_01	has_ms
jbuf	65694	dbgi_000975	canonical	dbgi_000975		Bromus hordeaceus L. s.l.			7.156607	46.79234	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_000975	dbgi_000975_01	has_ms
jbuf	65695	dbgi_001047	canonical	dbgi_001047		Bromus sterilis L.			7.1565943	46.79234	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001047	dbgi_001047_01	has_ms
jbuf	65696	dbgi_001129	canonical	dbgi_001129		Melica altissima L.			7.156592	46.79236	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001129	dbgi_001129_01	has_ms
jbuf	65697	dbgi_001113	canonical	dbgi_001113		Elymus caninus (L.) L.			7.156578	46.792362	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001113	dbgi_001113_01	has_ms
jbuf	65698	dbgi_001042	canonical	dbgi_001042		Avena sativa L.			7.1565685	46.792374	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001042	dbgi_001042_01	has_ms
jbuf	65699	dbgi_001055	canonical	dbgi_001055		Avena nuda L.			7.1565666	46.792377	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001055	dbgi_001055_01	has_ms
jbuf	65700	dbgi_001155	canonical	dbgi_001155		Avena fatua L.			7.156564	46.79238	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001155	dbgi_001155_01	has_ms
jbuf	65701	dbgi_001006	canonical	dbgi_001006		Panicum virgatum L.			7.1567116	46.79224	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001006	dbgi_001006_01	no_ms
jbuf	65702	dbgi_001154	canonical	dbgi_001154		Pennisetum glaucum (L.) R. Br.			7.1566987	46.79224	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001154	dbgi_001154_01	has_ms
jbuf	65703	dbgi_001167	canonical	dbgi_001167		Zea mexicana (Schrad.) Post et Kuntze subsp. mexicana			7.156693	46.792244	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001167	dbgi_001167_01	has_ms
jbuf	65704	dbgi_001172	canonical	dbgi_001172		Zea mays L. convar. mays 'Mergoscia'			7.1566873	46.792248	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001172	dbgi_001172_01	has_ms
jbuf	65705	dbgi_001170	canonical	dbgi_001170		Zea mays convar. microsperma Koern.			7.1566825	46.792248	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001170	dbgi_001170_01	has_ms
jbuf	65706	dbgi_001168	canonical	dbgi_001168		Zea mays convar. saccharata Krn.			7.1566787	46.79225	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001168	dbgi_001168_01	has_ms
jbuf	65707	dbgi_000545	canonical	dbgi_000545		Sorghum saccharatum convar. technicum (Koern.) Tzvelev			7.1566744	46.792255	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_000545	dbgi_000545_01	has_ms
jbuf	65708	dbgi_001164	canonical	dbgi_001164		Echinochloa crus-galli (L.) P. Beauv.			7.1566696	46.79226	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001164	dbgi_001164_01	no_ms
jbuf	65709	dbgi_001180	canonical	dbgi_001180		Digitaria sanguinalis (L.) Scop.			7.1566763	46.792263	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001180	dbgi_001180_01	no_ms
jbuf	65710	dbgi_001120	canonical	dbgi_001120		Setaria pumila (Poir.) Roem. et Schult.			7.1566653	46.792263	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001120	dbgi_001120_01	has_ms
jbuf	65711	dbgi_001044	canonical	dbgi_001044		Setaria italica (L.) P. Beauv. Maxima Grp. 'Bernburger Kolben'			7.1566706	46.792267	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001044	dbgi_001044_01	no_ms
jbuf	65712	dbgi_001181	canonical	dbgi_001181		Panicum miliaceum L.			7.156661	46.792267	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001181	dbgi_001181_01	has_ms
jbuf	65713	dbgi_001111	canonical	dbgi_001111		Chrysopogon gryllus (L.) Trin.			7.156657	46.79227	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001111	dbgi_001111_01	no_ms
jbuf	65714	dbgi_001127	canonical	dbgi_001127		Chasmanthium latifolium (Michx.) H.O. Yates			7.1566453	46.792282	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001127	dbgi_001127_01	no_ms
jbuf	65715	dbgi_001171	canonical	dbgi_001171		Eragrostis tef (Zuccagni) Trotter			7.1566386	46.792286	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001171	dbgi_001171_01	has_ms
jbuf	65716	dbgi_001115	canonical	dbgi_001115		Chloris virgata Sw.			7.156632	46.792294	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_001115	dbgi_001115_01	has_ms
jbuf	65717	dbgi_001037	canonical	dbgi_001037		Muhlenbergia mexicana (L.) Trin.			7.156639	46.792297	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001037	dbgi_001037_01	no_ms
jbuf	65718	dbgi_001053	canonical	dbgi_001053		Eleusine coracana (L.) Gaertn.			7.156629	46.792297	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_001053	dbgi_001053_01	no_ms
