project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	issue
jbuf	65966	dbgi_000484	canonical	dbgi_000484		Ephedra fragilis Desf. s.l. Femelle			7.1570554	46.792294	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000484		missing_extraction
jbuf	65967	dbgi_000423	canonical	dbgi_000423		Catalpa ovata G. Don			7.156861	46.792393	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000423		missing_extraction
jbuf	65968	dbgi_000488	canonical	dbgi_000488		Asplenium adiantum-nigrum L.			7.1568904	46.792374	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000488		missing_extraction
jbuf	65969	dbgi_000396	canonical	dbgi_000396		Phyllitis scolopendrium (L.) Newman			7.1568813	46.792377	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000396		missing_extraction
jbuf	65970	dbgi_000467	canonical	dbgi_000467		Athyrium filix-femina (L.) Roth			7.156878	46.792374	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000467		missing_extraction
jbuf	65971	dbgi_000455	canonical	dbgi_000455		Dryopteris affinis (Lowe) Fraser-Jenk.			7.156871	46.79237	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000455		missing_extraction
jbuf	65972	dbgi_000421	canonical	dbgi_000421		Dryopteris dilatata (Hoffm.) A. Gray			7.156881	46.792366	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000421		missing_extraction
jbuf	65974	dbgi_000473	canonical	dbgi_000473		Polystichum aculeatum (L.) Roth			7.156875	46.79236	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000473		missing_extraction
jbuf	65975	dbgi_000535	canonical	dbgi_000535		Magnolia liliiflora Desr. 'Nigra'			7.1566963	46.792446	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000535		missing_extraction
jbuf	65976	dbgi_000464	canonical	dbgi_000464		Nymphaea alba L.			7.1567383	46.79243	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000464		missing_extraction
jbuf	65977	dbgi_000536	canonical	dbgi_000536		Magnolia stellata (Siebold et Zucc.) Maxim. 'Royal Star'			7.1567135	46.79242	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000536		missing_extraction
