filename,injection,file_type,sample_id,container_id,ATTRIBUTE_Species,genus,family,NCBITaxonomy_ID,Ionization.mode,organ,is_wild,collector,latitude,longitude,x_coord,y_coord,date_created
250414_ML_Metabo_DDA_sample_692_nr8.mzML,692,sample,dbgi_003905,dbgi_003905_01_01,Gaura lindheimeri,Gaura,Onagraceae,225334,positive,Leaf,0,Mazzarine Laboureau,46.999664,6.9340386,2561622.5,1205524.6,2025-03-04T13:03:46.997Z
250414_ML_Metabo_DDA_sample_693_nr8.mzML,693,sample,dbgi_002082,dbgi_002082_01_01,Valeriana officinalis,Valeriana,Caprifoliaceae,19953,positive,Leaf,0,Mazzarine Laboureau,47.000237,6.9349937,2561695.5,1205588.1,2025-03-04T13:03:22.512Z
250414_ML_Metabo_DDA_sample_694_nr8.mzML,694,sample,dbgi_002236,dbgi_002236_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,47.000175,6.9349074,2561688.8,1205581.4,2025-03-04T13:03:21.592Z
250414_ML_Metabo_DDA_sample_695_nr8.mzML,695,sample,dbgi_003329,dbgi_003329_01_01,Sempervivum arachnoideum,Sempervivum,Crassulaceae,1534600,positive,Leaf,0,Mazzarine Laboureau,47,juin.47,2561673,1205561.6,2025-03-04T13:03:28.948Z
250414_ML_Metabo_DDA_sample_696_nr8.mzML,696,sample,dbgi_002164,dbgi_002164_01_01,Cerastium arvense,Cerastium,Caryophyllaceae,271558,positive,Leaf,0,Mazzarine Laboureau,47.000053,6.934669,2561670.5,1205567.6,2025-03-04T13:03:27.900Z
250414_ML_Metabo_DDA_sample_697_nr8.mzML,697,sample,dbgi_003890,dbgi_003890_01_01,Bergenia stracheyi,Bergenia,Saxifragaceae,885522,positive,Leaf,1,Mazzarine Laboureau,46.999626,6.9341755,2561632.8,1205520.6,2025-03-04T13:03:48.011Z
250414_ML_Metabo_DDA_sample_698_nr8.mzML,698,sample,dbgi_003715,dbgi_003715_01_01,Alyssoides utriculata,Alyssoides,Brassicaceae,457762,positive,Leaf,0,Mazzarine Laboureau,46.999653,6.9340167,2561620.8,1205523.4,2025-03-04T13:03:46.907Z
250414_ML_Metabo_DDA_sample_699_nr8.mzML,699,sample,dbgi_003242,dbgi_003242_01_01,Aster alpinus,Aster,Compositae,669631,positive,Leaf,0,Mazzarine Laboureau,47.000023,6.9346366,2561668.2,1205564.5,2025-03-04T13:03:27.055Z
250414_ML_Metabo_DDA_sample_700_nr8.mzML,700,sample,dbgi_001999,dbgi_001999_01_01,Aegopodium podagraria,Aegopodium,Apiaceae,40902,positive,Leaf,0,Mazzarine Laboureau,47.000206,6.935034,2561698.5,1205584.4,2025-03-04T13:03:22.568Z
250414_ML_Metabo_DDA_sample_701_nr8.mzML,701,sample,dbgi_003760,dbgi_003760_01_01,Artemisia annua,Artemisia,Compositae,35608,positive,Leaf,0,Mazzarine Laboureau,46.99974,6.934614,2561666.2,1205533.1,2025-03-04T13:03:44.872Z
250414_ML_Metabo_DDA_sample_702_nr8.mzML,702,sample,dbgi_003893,dbgi_003893_01_01,Bergenia purpurascens,Bergenia,Saxifragaceae,482967,positive,Leaf,0,Mazzarine Laboureau,46.99966,6.9341946,2561634.2,1205524.2,2025-03-04T13:03:47.569Z
250414_ML_Metabo_DDA_sample_703_nr8.mzML,703,sample,dbgi_003643,dbgi_003643_01_01,Astilbe japonica,Astilbe,Saxifragaceae,657398,positive,Leaf,0,Mazzarine Laboureau,46.999596,6.9342237,2561636.5,1205517,2025-03-04T13:03:48.325Z
250414_ML_Metabo_DDA_sample_704_nr8.mzML,704,sample,dbgi_003400,dbgi_003400_01_01,Peucedanum verticillare,Peucedanum,Apiaceae,1533283,positive,Leaf,1,Mazzarine Laboureau,46.99989,6.9346337,2561667.8,1205549.6,2025-03-04T13:03:35.350Z
250414_ML_Metabo_DDA_sample_705_nr8.mzML,705,sample,dbgi_002199,dbgi_002199_01_01,Knautia macedonica,Knautia,Caprifoliaceae,243111,positive,Leaf,0,Mazzarine Laboureau,46.999947,6.93477,2561678.2,1205555.9,2025-03-04T13:03:34.161Z
250414_ML_Metabo_DDA_sample_706_nr8.mzML,706,sample,dbgi_003613,dbgi_003613_01_01,Citrus bergamia,Citrus,Rutaceae,380129,positive,Leaf,1,Mazzarine Laboureau,46.999744,6.934625,2561667,1205533.6,2025-03-04T13:03:44.930Z
250414_ML_Metabo_DDA_sample_707_nr8.mzML,707,sample,dbgi_003418,dbgi_003418_01_01,Potentilla alchimilloides,Potentilla,Rosaceae,3091634,positive,Leaf,0,Mazzarine Laboureau,46.999798,6.9344225,2561651.8,1205539.5,2025-03-04T13:03:36.264Z
250414_ML_Metabo_DDA_sample_708_nr8.mzML,708,sample,dbgi_003794,dbgi_003794_01_01,Nerine bowdeni,Nerine,Amaryllidaceae,59041,positive,Leaf,1,Mazzarine Laboureau,46.999546,6.934431,2561652.2,1205511.4,2025-03-04T13:03:45.861Z
250414_ML_Metabo_DDA_sample_709_nr8.mzML,709,sample,dbgi_002186,dbgi_002186_01_01,Genista sylvestris,Genista,Fabaceae,238511,positive,Leaf,0,Mazzarine Laboureau,46.999863,6.9347763,2561678.8,1205546.4,2025-03-04T13:03:33.369Z
250414_ML_Metabo_DDA_sample_710_nr8.mzML,710,sample,dbgi_003775,dbgi_003775_01_01,Musa itinerans,Musa,Musaceae,574487,positive,Leaf,1,Mazzarine Laboureau,46.99954,6.93443,2561652,1205510.5,2025-03-04T13:03:45.800Z
250414_ML_Metabo_DDA_sample_711_nr8.mzML,711,sample,dbgi_007085,dbgi_007085_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250414_ML_Metabo_DDA_sample_712_nr8.mzML,712,sample,dbgi_003477,dbgi_003477_01_01,Cistus creticus,Cistus,Cistaceae,191224,positive,Leaf,0,Mazzarine Laboureau,46.999798,6.9341435,2561630.5,1205539.8,2025-03-04T13:03:36.908Z
250414_ML_Metabo_DDA_sample_713_nr8.mzML,713,sample,dbgi_007090,dbgi_007090_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250414_ML_Metabo_DDA_sample_714_nr8.mzML,714,sample,dbgi_002125,dbgi_002125_01_01,Origanum vulgare,Origanum,Lamiaceae,39352,positive,Leaf,0,Mazzarine Laboureau,47.000023,6.934784,2561679.2,1205564.4,2025-03-04T13:03:25.861Z
250414_ML_Metabo_DDA_sample_715_nr8.mzML,715,sample,dbgi_003231,dbgi_003231_01_01,Telekia speciosa,Telekia,Compositae,56539,positive,Leaf,0,Mazzarine Laboureau,47.000015,6.934935,2561690.8,1205563.6,2025-03-04T13:03:31.716Z
250414_ML_Metabo_DDA_sample_716_nr8.mzML,716,sample,dbgi_002051,dbgi_002051_01_01,Globularia cordifolia,Globularia,Plantaginaceae,69063,positive,Leaf,0,Mazzarine Laboureau,47.00005,6.9348383,2561683.5,1205567.2,2025-03-04T13:03:26.373Z
250414_ML_Metabo_DDA_sample_717_nr8.mzML,717,sample,dbgi_003485,dbgi_003485_01_01,Dianthus sylvestris,Dianthus,Caryophyllaceae,288953,positive,Leaf,0,Mazzarine Laboureau,47.000023,6.9347286,2561675,1205564.4,2025-03-04T13:03:26.432Z
250414_ML_Metabo_DDA_sample_718_nr8.mzML,718,sample,dbgi_003304,dbgi_003304_01_01,Astragalus angustifolius,Astragalus,Fabaceae,1302566,positive,Leaf,0,Mazzarine Laboureau,46.999916,6.9348187,2561682,1205552.4,2025-03-04T13:03:33.604Z
250414_ML_Metabo_DDA_sample_719_nr8.mzML,719,sample,dbgi_003422,dbgi_003422_01_01,Colutea persica,Colutea,Fabaceae,144175,positive,Leaf,0,Mazzarine Laboureau,46.999813,6.934363,2561647.2,1205541.1,2025-03-04T13:03:36.158Z
250414_ML_Metabo_DDA_sample_720_nr8.mzML,720,sample,dbgi_003305,dbgi_003305_01_01,Draba lasiocarpa,Draba,Brassicaceae,208925,positive,Leaf,0,Mazzarine Laboureau,46.999886,6.9347587,2561677.2,1205549,2025-03-04T13:03:33.431Z
250414_ML_Metabo_DDA_sample_721_nr8.mzML,721,sample,dbgi_002023,dbgi_002023_01_01,Iberis sempervirens,Iberis,Brassicaceae,359854,positive,Leaf,0,Mazzarine Laboureau,46.999878,6.9347916,2561679.8,1205548.1,2025-03-04T13:03:33.875Z
250414_ML_Metabo_DDA_sample_722_nr8.mzML,722,sample,dbgi_007083,dbgi_007083_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250414_ML_Metabo_DDA_sample_723_nr8.mzML,723,sample,dbgi_003931,dbgi_003931_01_01,Astilbe rubra,Astilbe,Saxifragaceae,657406,positive,Leaf,0,Mazzarine Laboureau,46.999622,6.9341984,2561634.5,1205520.1,2025-03-04T13:03:47.781Z
250414_ML_Metabo_DDA_sample_724_nr8.mzML,724,sample,dbgi_007109,dbgi_007109_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250414_ML_Metabo_DDA_sample_725_nr8.mzML,725,sample,dbgi_003658,dbgi_003658_01_01,Centaurea montana,Centaurea,Compositae,41537,positive,Leaf,0,Mazzarine Laboureau,46.999535,6.9339304,2561614,1205510.2,2025-03-04T13:03:46.492Z
250414_ML_Metabo_DDA_sample_726_nr8.mzML,726,sample,dbgi_003443,dbgi_003443_01_01,Symphytum grandiflorum,Symphytum,Boraginaceae,1288264,positive,Leaf,1,Mazzarine Laboureau,47.00009,6.9342504,2561638.8,1205572.4,2025-03-04T13:03:37.319Z
250414_ML_Metabo_DDA_sample_727_nr8.mzML,727,sample,dbgi_003964,dbgi_003964_01_01,Ilex crenata,Ilex,Aquifoliaceae,4296,positive,Leaf,0,Mazzarine Laboureau,46.999516,6.933921,2561613.2,1205508.4,2025-03-04T13:03:46.255Z
250414_ML_Metabo_DDA_sample_728_nr8.mzML,728,sample,dbgi_003526,dbgi_003526_01_01,Euphorbia characias,Euphorbia,Euphorbiaceae,3991,positive,Leaf,0,Mazzarine Laboureau,46.999844,6.9346056,2561665.8,1205544.6,2025-03-04T13:03:35.592Z
250414_ML_Metabo_DDA_sample_729_nr8.mzML,729,sample,dbgi_003592,dbgi_003592_01_01,Eupatorium cannabinum,Eupatorium,Compositae,102770,positive,Leaf,0,Mazzarine Laboureau,46.999756,6.9346485,2561668.8,1205534.8,2025-03-04T13:03:45.043Z
250414_ML_Metabo_DDA_sample_730_nr8.mzML,730,sample,dbgi_003665,dbgi_003665_01_01,Campanula poscharskyana,Campanula,Campanulaceae,361395,positive,Leaf,0,Mazzarine Laboureau,46.999523,6.9339337,2561614.2,1205509.4,2025-03-04T13:03:46.372Z
250414_ML_Metabo_DDA_sample_731_nr8.mzML,731,sample,dbgi_003782,dbgi_003782_01_01,Aralia elata,Aralia,Araliaceae,82095,positive,Leaf,0,Mazzarine Laboureau,46.999683,6.9346743,2561670.8,1205526.9,2025-03-04T13:03:45.161Z
250414_ML_Metabo_DDA_sample_732_nr8.mzML,732,sample,dbgi_001957,dbgi_001957_01_01,Filipendula ulmaria,Filipendula,Rosaceae,57917,positive,Leaf,0,Mazzarine Laboureau,47.000214,6.9350057,2561696.2,1205585.4,2025-03-04T13:03:22.330Z
250414_ML_Metabo_DDA_sample_733_nr8.mzML,733,sample,dbgi_003676,dbgi_003676_01_01,Ehretia dicksonii,Ehretia,Boraginaceae,1398146,positive,Leaf,0,Mazzarine Laboureau,46.999714,6.934732,2561675.2,1205529.8,2025-03-04T13:03:45.254Z
250414_ML_Metabo_DDA_sample_734_nr8.mzML,734,sample,dbgi_003268,dbgi_003268_01_01,NA,NA,NA,NA,NA,Leaf,0,Mazzarine Laboureau,46.999683,6.933753,2561600.8,1205527.1,2025-03-04T13:03:40.479Z
250414_ML_Metabo_DDA_sample_735_nr8.mzML,735,sample,dbgi_002214,dbgi_002214_01_01,Alchemilla mollis,Alchemilla,Rosaceae,32218,positive,Leaf,0,Mazzarine Laboureau,46.999554,6.9338484,2561607.8,1205512.8,2025-03-04T13:03:41.242Z
250414_ML_test_QC8_1_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250414_ML_test_QC8_2_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250414_ML_test_QC8_3_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250415_ML_Metabo_DDA_QC10_1_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250415_ML_Metabo_DDA_QC10_2_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250415_ML_Metabo_DDA_QC10_3_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250415_ML_Metabo_DDA_QC10_4_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250415_ML_Metabo_DDA_QC10_5_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250415_ML_Metabo_DDA_QC10_6_nr8.mzML,NA,QC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250415_ML_Metabo_DDA_sample_736_nr8.mzML,736,sample,dbgi_003761,dbgi_003761_01_01,Dipelta floribunda,Dipelta,Caprifoliaceae,179998,positive,Leaf,0,Mazzarine Laboureau,46.99966,6.93461,2561665.8,1205524,2025-03-04T13:03:45.470Z
250415_ML_Metabo_DDA_sample_737_nr8.mzML,737,sample,dbgi_003713,dbgi_003713_01_01,Petrophytum caespitosum,Petrophytum,Rosaceae,457879,positive,Leaf,1,Mazzarine Laboureau,46.999657,6.934162,2561631.8,1205523.9,2025-03-04T13:03:47.270Z
250415_ML_Metabo_DDA_sample_738_nr8.mzML,738,sample,dbgi_002021,dbgi_002021_01_01,Nicotiana tabacum,Nicotiana,Solanaceae,4097,positive,Leaf,0,Mazzarine Laboureau,46.99957,6.933787,2561603.2,1205514.4,2025-03-04T13:03:41.151Z
250415_ML_Metabo_DDA_sample_739_nr8.mzML,739,sample,dbgi_002150,dbgi_002150_01_01,Rhamnus pumila,Rhamnus,Rhamnaceae,280023,positive,Leaf,0,Mazzarine Laboureau,47.00005,6.9346523,2561669.2,1205567.2,2025-03-04T13:03:27.871Z
250415_ML_Metabo_DDA_sample_740_nr8.mzML,740,sample,dbgi_003716,dbgi_003716_01_01,Punica granatum,Punica,Lythraceae,22663,positive,Leaf,0,Mazzarine Laboureau,46.999645,6.9339914,2561618.8,1205522.9,2025-03-04T13:03:46.875Z
250415_ML_Metabo_DDA_sample_741_nr8.mzML,741,sample,dbgi_003569,dbgi_003569_01_01,Glycyrrhiza glabra,Glycyrrhiza,Fabaceae,49827,positive,Leaf,1,Mazzarine Laboureau,46.99959,6.9342265,2561636.5,1205516.6,2025-03-04T13:03:48.256Z
250415_ML_Metabo_DDA_sample_742_nr8.mzML,742,sample,dbgi_003938,dbgi_003938_01_01,Echinops ritro,Echinops,Compositae,41571,positive,Leaf,0,Mazzarine Laboureau,46.99954,6.9339128,2561612.8,1205510.9,2025-03-04T13:03:46.462Z
250415_ML_Metabo_DDA_sample_743_nr8.mzML,743,sample,dbgi_002119,dbgi_002119_01_01,Convallaria majalis,Convallaria,Asparagaceae,32189,positive,Leaf,0,Mazzarine Laboureau,46.999523,6.933822,2561605.8,1205509.1,2025-03-04T13:03:41.091Z
250415_ML_Metabo_DDA_sample_744_nr8.mzML,744,sample,dbgi_003447,dbgi_003447_01_01,Alyssum wulfenianum,Alyssum,Brassicaceae,226048,positive,Leaf,0,Mazzarine Laboureau,47.00012,6.934763,2561677.8,1205575,2025-03-04T13:03:35.204Z
250415_ML_Metabo_DDA_sample_745_nr8.mzML,745,sample,dbgi_003795,dbgi_003795_01_01,Festuca paniculata,Festuca,Poaceae,145848,positive,Leaf,1,Mazzarine Laboureau,46.999535,6.9344206,2561651.2,1205510.2,2025-03-04T13:03:45.830Z
250415_ML_Metabo_DDA_sample_746_nr8.mzML,746,sample,dbgi_003684,dbgi_003684_01_01,Triosteum pinnatifidum,Triosteum,Caprifoliaceae,134526,positive,Leaf,0,Mazzarine Laboureau,46.999596,6.934569,2561662.8,1205516.8,2025-03-04T13:03:45.535Z
250415_ML_Metabo_DDA_sample_747_nr8.mzML,747,sample,dbgi_002075,dbgi_002075_01_01,Hemerocallis lilioasphodelus,Hemerocallis,Asphodelaceae,81732,positive,Leaf,0,Mazzarine Laboureau,47.0001,6.93484,2561683.8,1205572.9,2025-03-04T13:03:26.197Z
250415_ML_Metabo_DDA_sample_748_nr8.mzML,748,sample,dbgi_002058,dbgi_002058_01_01,Polygala chamaebuxus,Polygala,Polygalaceae,58882,positive,Leaf,0,Mazzarine Laboureau,47.00003,6.934802,2561680.8,1205565,2025-03-04T13:03:25.798Z
250415_ML_Metabo_DDA_sample_749_nr8.mzML,749,sample,dbgi_003236,dbgi_003236_01_01,Festuca laevigata,Festuca,Poaceae,464060,positive,Leaf,0,Mazzarine Laboureau,47.000023,6.934636,2561668,1205564.5,2025-03-04T13:03:27.085Z
250415_ML_Metabo_DDA_sample_750_nr8.mzML,750,sample,dbgi_007093,dbgi_007093_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250415_ML_Metabo_DDA_sample_751_nr8.mzML,751,sample,dbgi_003487,dbgi_003487_01_01,Solanum tuberculosum,Solanum,Solanaceae,4107,positive,Leaf,1,Mazzarine Laboureau,46.99972,6.934032,2561622,1205531.1,2025-03-04T13:03:41.709Z
250415_ML_Metabo_DDA_sample_752_nr8.mzML,752,sample,dbgi_007159,dbgi_007159_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250415_ML_Metabo_DDA_sample_753_nr8.mzML,753,sample,dbgi_003714,dbgi_003714_01_01,Pelargonium endlicherianum,Pelargonium,Geraniaceae,158596,positive,Leaf,0,Mazzarine Laboureau,46.99968,6.9340887,2561626.2,1205526.6,2025-03-04T13:03:47.143Z
250415_ML_Metabo_DDA_sample_754_nr8.mzML,754,sample,dbgi_003521,dbgi_003521_01_01,Sedum rupestre,Sedum,Crassulaceae,91145,positive,Leaf,0,Mazzarine Laboureau,46.99988,6.9347253,2561674.8,1205548.8,2025-03-04T13:03:34.739Z
250415_ML_Metabo_DDA_sample_755_nr8.mzML,755,sample,dbgi_003492,dbgi_003492_01_01,Lens culinaris,Lens,Fabaceae,3864,positive,Leaf,1,Mazzarine Laboureau,46.999718,6.9340196,2561621,1205530.8,2025-03-04T13:03:41.679Z
250415_ML_Metabo_DDA_sample_756_nr8.mzML,756,sample,dbgi_003395,dbgi_003395_01_01,Euphorbia myrsinites,Euphorbia,Euphorbiaceae,212941,positive,Leaf,0,Mazzarine Laboureau,46.999847,6.934876,2561686.2,1205544.6,2025-03-04T13:03:33.159Z
250415_ML_Metabo_DDA_sample_757_nr8.mzML,757,sample,dbgi_002135,dbgi_002135_01_01,Trifolium alpestre,Trifolium,Fabaceae,97007,positive,Leaf,0,Mazzarine Laboureau,47.00004,6.934564,2561662.5,1205565.9,2025-03-04T13:03:27.599Z
250415_ML_Metabo_DDA_sample_758_nr8.mzML,758,sample,dbgi_003597,dbgi_003597_01_01,Euonymus alatus,Euonymus,Celastraceae,4307,positive,Leaf,0,Mazzarine Laboureau,46.999573,6.9341497,2561630.8,1205514.6,2025-03-04T13:03:48.661Z
250415_ML_Metabo_DDA_sample_759_nr8.mzML,759,sample,dbgi_003632,dbgi_003632_01_01,Mentha aquatica,Mentha,Lamiaceae,190902,positive,Leaf,0,Mazzarine Laboureau,46.999744,6.934624,2561667,1205533.4,2025-03-04T13:03:44.985Z
250415_ML_Metabo_DDA_sample_760_nr8.mzML,760,sample,dbgi_003263,dbgi_003263_01_01,Pallenis spinosa,Pallenis,Asteraceae,73981,positive,Leaf,1,Mazzarine Laboureau,46.9999,6.934649,2561669,1205550.9,2025-03-04T13:03:35.259Z
250415_ML_Metabo_DDA_sample_761_nr8.mzML,761,sample,dbgi_003620,dbgi_003620_01_01,Vitis vulpina,Vitis,Vitaceae,754105,positive,Leaf,0,Mazzarine Laboureau,46.99963,6.9341946,2561634.2,1205520.8,2025-03-04T13:03:47.739Z
250415_ML_Metabo_DDA_sample_762_nr8.mzML,762,sample,dbgi_003559,dbgi_003559_01_01,Aster ericoides,Aster,Compositae,481941,positive,Leaf,0,Mazzarine Laboureau,46.999546,6.9339185,2561613.2,1205511.6,2025-03-04T13:03:46.612Z
250415_ML_Metabo_DDA_sample_763_nr8.mzML,763,sample,dbgi_003473,dbgi_003473_01_01,Rosmarinus officinalis,Rosmarinus,Lamiaceae,39367,positive,Leaf,0,Mazzarine Laboureau,46.999794,6.9341764,2561633,1205539.4,2025-03-04T13:03:36.878Z
250415_ML_Metabo_DDA_sample_764_nr8.mzML,764,sample,dbgi_002120,dbgi_002120_01_01,Prunus spinosa,Prunus,Rosaceae,114937,positive,Leaf,0,Mazzarine Laboureau,47.00016,6.9349265,2561690.2,1205579.6,2025-03-04T13:03:21.928Z
250415_ML_Metabo_DDA_sample_765_nr8.mzML,765,sample,dbgi_003228,dbgi_003228_01_01,Hieracium peletierianum,Hieracium,Compositae,102745,positive,Leaf,0,Mazzarine Laboureau,47.000023,6.934633,2561667.8,1205564.5,2025-03-04T13:03:27.114Z
250415_ML_Metabo_DDA_sample_766_nr8.mzML,766,sample,dbgi_003764,dbgi_003764_01_01,Mentha gracilis,Mentha,Lamiaceae,241069,positive,Leaf,1,Mazzarine Laboureau,46.999733,6.934587,2561664.2,1205532.1,2025-03-04T13:03:44.727Z
250415_ML_Metabo_DDA_sample_767_nr8.mzML,767,sample,dbgi_003495,dbgi_003495_01_01,Medicago sativa,Medicago,Fabaceae,3879,positive,Leaf,0,Mazzarine Laboureau,46.99982,6.934524,2561659.5,1205541.9,2025-03-04T13:03:36.710Z
250415_ML_Metabo_DDA_sample_768_nr8.mzML,768,sample,dbgi_002188,dbgi_002188_01_01,Veronica fruticulosa,Veronica,Plantaginaceae,165333,positive,Leaf,0,Mazzarine Laboureau,47.00003,6.9346886,2561672,1205565.1,2025-03-04T13:03:28.079Z
250415_ML_Metabo_DDA_sample_769_nr8.mzML,769,sample,dbgi_002219,dbgi_002219_01_01,Asyneuma canescens,Asyneuma,Campanulaceae,614174,positive,Leaf,0,Mazzarine Laboureau,46.9999,6.9349074,2561688.8,1205550.9,2025-03-04T13:03:34.638Z
250415_ML_Metabo_DDA_sample_770_nr8.mzML,770,sample,dbgi_003391,dbgi_003391_01_01,Crataegus laevigata,Crataegus,Rosaceae,298643,positive,Leaf,0,Mazzarine Laboureau,46.99958,6.933857,2561608.5,1205515.5,2025-03-04T13:03:41.330Z
250415_ML_Metabo_DDA_sample_771_nr8.mzML,771,sample,dbgi_003240,dbgi_003240_01_01,Erinus alpinus,Erinus,Plantaginaceae,165304,positive,Leaf,0,Mazzarine Laboureau,47.00005,6.9347034,2561673.2,1205567.5,2025-03-04T13:03:28.138Z
250415_ML_Metabo_DDA_sample_772_nr8.mzML,772,sample,dbgi_003673,dbgi_003673_01_01,Eucalyptus gunnii,Eucalyptus,Myrtaceae,3933,positive,Leaf,1,Mazzarine Laboureau,46.99967,6.934027,2561621.5,1205525.2,2025-03-04T13:03:46.967Z
250415_ML_Metabo_DDA_sample_773_nr8.mzML,773,sample,dbgi_003445,dbgi_003445_01_01,Aquilegia vulgaris,Aquilegia,Ranunculaceae,3451,positive,Leaf,0,Mazzarine Laboureau,46.99947,6.933836,2561606.8,1205503.1,2025-03-04T13:03:41.536Z
250415_ML_Metabo_DDA_sample_774_nr8.mzML,774,sample,dbgi_003382,dbgi_003382_01_01,Echinops sphaerocephalus,Echinops,Compositae,92910,positive,Leaf,0,Mazzarine Laboureau,46.999912,6.9347954,2561680,1205552,2025-03-04T13:03:34.063Z
250415_ML_Metabo_DDA_sample_775_nr8.mzML,775,sample,dbgi_003367,dbgi_003367_01_01,Geranium nodosum,Geranium,Geraniaceae,379951,positive,Leaf,0,Mazzarine Laboureau,47.00003,6.9347024,2561673.2,1205565.1,2025-03-04T13:03:28.109Z
250415_ML_Metabo_DDA_sample_776_nr8.mzML,776,sample,dbgi_007024,dbgi_007024_01_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250415_ML_Metabo_DDA_sample_777_nr8.mzML,777,sample,dbgi_003865,dbgi_003865_01_01,Anthemis tinctoria,Anthemis,Compositae,99028,positive,Leaf,0,Mazzarine Laboureau,46.999775,6.933903,2561612.2,1205537,2025-03-04T13:03:37.607Z
250415_ML_Metabo_DDA_sample_778_nr8.mzML,778,sample,dbgi_003401,dbgi_003401_01_01,Corylus avellana,Corylus,Betulaceae,13451,positive,Leaf,0,Mazzarine Laboureau,46.999527,6.933827,2561606.2,1205509.9,2025-03-04T13:03:41.062Z
250415_ML_Metabo_DDA_sample_779_nr8.mzML,779,sample,dbgi_003490,dbgi_003490_01_01,Laurus nobilis,Laurus,Lauraceae,85223,positive,Leaf,0,Mazzarine Laboureau,46.999794,6.9342046,2561635,1205539.4,2025-03-04T13:03:36.852Z
250415_ML_Metabo_DDA_sample_780_nr8.mzML,780,sample,dbgi_002028,dbgi_002028_01_01,Sambucus ebulus,Sambucus,Viburnaceae,28503,positive,Leaf,0,Mazzarine Laboureau,47.00005,6.934542,2561661,1205567.2,2025-03-04T13:03:27.630Z
250415_ML_Metabo_DDA_sample_781_nr8.mzML,781,sample,dbgi_002160,dbgi_002160_01_01,Iberis aurosica,Iberis,Brassicaceae,1533141,positive,Leaf,1,Mazzarine Laboureau,47.00003,6.93481,2561681.2,1205565.1,2025-03-04T13:03:25.767Z
250415_ML_Metabo_DDA_sample_782_nr8.mzML,782,sample,dbgi_003503,dbgi_003503_01_01,Iris graminea,Iris,Iridaceae,995795,positive,Leaf,0,Mazzarine Laboureau,46.99985,6.9345455,2561661,1205545.2,2025-03-04T13:03:36.587Z
250415_ML_Metabo_DDA_sample_783_nr8.mzML,783,sample,dbgi_003694,dbgi_003694_01_01,Ranunculus lingua,Ranunculus,Ranunculaceae,105186,positive,Leaf,1,Mazzarine Laboureau,46.99954,6.934802,2561680.2,1205510.6,2025-03-04T13:03:45.221Z
250415_ML_Metabo_DDA_sample_784_nr8.mzML,784,sample,dbgi_003293,dbgi_003293_01_01,Paliurus spina-christi,Paliurus,Rhamnaceae,106692,positive,Leaf,0,Mazzarine Laboureau,46.999866,6.9347386,2561675.8,1205546.8,2025-03-04T13:03:34.884Z
250415_ML_Metabo_DDA_sample_785_nr8.mzML,785,sample,dbgi_002121,dbgi_002121_01_01,Allium flavum,Allium,Amaryllidaceae,138322,positive,Leaf,0,Mazzarine Laboureau,47.00001,6.934569,2561663,1205563.4,2025-03-04T13:03:27.357Z
250415_ML_Metabo_DDA_sample_786_nr8.mzML,786,sample,dbgi_003801,dbgi_003801_01_01,Pyracantha fortuneana,Pyracantha,Rosaceae,144562,positive,Leaf,0,Mazzarine Laboureau,46.999565,6.9346642,2561670,1205513.8,2025-03-04T13:03:45.192Z
250415_ML_Metabo_DDA_sample_787_nr8.mzML,787,sample,dbgi_003896,dbgi_003896_01_01,Festuca laevigata,Festuca,Poaceae,464060,positive,Leaf,0,Mazzarine Laboureau,46.99958,6.9344234,2561651.5,1205515.4,2025-03-04T13:03:49.139Z
